player_name,season,cii,tii,cii_archetype,tii_archetype,archetype_2d,career_leverage_mean,career_positive_seasons,career_negative_seasons,career_pattern,has_creation_tools,reasoning,cii_components,tii_components,confidence
Corey Kispert,2021-22,10.46,33.11,Role Player,Low Scaling,Role Player,-0.0609999999999999,0,1,Hides,False,"Low CII 10.5, low TII 33.1","{'self_created': np.float64(2.01), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(6.97), 'defensive_survival': np.float64(38.43), 'force_multiplication': np.float64(1.95)}","{'scaling_efficiency': np.float64(13.941126549559526), 'pressure_appetite': np.float64(15.60000000000004), 'creation_tools': np.float64(25.841583648230852), 'opportunity_response': np.float64(69.06285714285714), 'age_trajectory': np.float64(95.0)}",Medium
Cory Joseph,2021-22,32.32,58.98,Role Player,Moderate Scaling,Role Player,-0.0453333333333333,1,5,Hides,False,"Low CII 32.3, low TII 59.0, no creation tools","{'self_created': np.float64(30.96), 'pressure_appetite': np.float64(34.79), 'difficulty_embrace': np.float64(19.13), 'defensive_survival': np.float64(53.21), 'force_multiplication': np.float64(25.25)}","{'scaling_efficiency': np.float64(45.43915944313107), 'pressure_appetite': np.float64(65.12765957446808), 'creation_tools': np.float64(70.09776855215361), 'opportunity_response': np.float64(68.08571428571429), 'age_trajectory': np.float64(48.34)}",High
D'Angelo Russell,2021-22,65.08,72.3,Luxury Amplifier,High Scaling,Latent Engine,0.053428571428571416,6,1,Steps Up,True,"Positive career leverage (+0.053, 6+/1-), CII 65.1, TII 72.3: Can be #1","{'self_created': np.float64(55.06), 'pressure_appetite': np.float64(80.0), 'difficulty_embrace': np.float64(57.36), 'defensive_survival': np.float64(82.97), 'force_multiplication': np.float64(46.41)}","{'scaling_efficiency': np.float64(53.75579226812678), 'pressure_appetite': np.float64(92.04227642276423), 'creation_tools': np.float64(82.88333333333333), 'opportunity_response': np.float64(58.34285714285714), 'age_trajectory': np.float64(78.33)}",High
Damian Jones,2021-22,15.37,42.22,Role Player,Limited Scaling,Role Player,-0.019,0,1,Mixed,False,"Low CII 15.4, low TII 42.2","{'self_created': np.float64(0.47), 'pressure_appetite': np.float64(25.34), 'difficulty_embrace': np.float64(7.8), 'defensive_survival': np.float64(39.49), 'force_multiplication': np.float64(14.06)}","{'scaling_efficiency': np.float64(19.2115506663846), 'pressure_appetite': np.float64(53.56850715746421), 'creation_tools': np.float64(20.12649009925682), 'opportunity_response': np.float64(79.16), 'age_trajectory': np.float64(71.66)}",Medium
Damian Lillard,2021-22,73.58,70.41,Strong Creator,High Scaling,Strong Creator,0.059142857142857115,7,0,Steps Up,True,"Positive career leverage (+0.059, 7+/0-), CII 73.6, TII 70.4: Can be #1 (Age 31 > 28, reclassified from Latent Engine)","{'self_created': np.float64(76.4), 'pressure_appetite': np.float64(82.58), 'difficulty_embrace': np.float64(80.9), 'defensive_survival': np.float64(60.26), 'force_multiplication': np.float64(47.92)}","{'scaling_efficiency': np.float64(68.2787577506949), 'pressure_appetite': np.float64(74.86111111111111), 'creation_tools': np.float64(82.78333333333333), 'opportunity_response': np.float64(71.0), 'age_trajectory': np.float64(40.01)}",High
Damion Lee,2021-22,23.16,43.97,Role Player,Limited Scaling,Role Player,0.004500000000000026,3,1,Mixed,False,"Mixed career leverage, no tools, low CII","{'self_created': np.float64(4.38), 'pressure_appetite': np.float64(40.4), 'difficulty_embrace': np.float64(12.96), 'defensive_survival': np.float64(54.94), 'force_multiplication': np.float64(9.16)}","{'scaling_efficiency': np.float64(12.679256664127957), 'pressure_appetite': np.float64(72.43076923076923), 'creation_tools': np.float64(41.42018970189702), 'opportunity_response': np.float64(54.05714285714285), 'age_trajectory': np.float64(56.67)}",High
Daniel Gafford,2021-22,10.5,33.98,Role Player,Low Scaling,Role Player,-0.051,0,1,Hides,False,"Low CII 10.5, low TII 34.0","{'self_created': np.float64(7.99), 'pressure_appetite': np.float64(11.5), 'difficulty_embrace': np.float64(0.6), 'defensive_survival': np.float64(25.78), 'force_multiplication': np.float64(12.4)}","{'scaling_efficiency': np.float64(18.590584551148226), 'pressure_appetite': np.float64(19.600000000000005), 'creation_tools': np.float64(9.3), 'opportunity_response': np.float64(80.95142857142858), 'age_trajectory': np.float64(95.0)}",Medium
Daniel Theis,2021-22,12.84,30.15,Role Player,Low Scaling,Role Player,-0.03824999999999997,1,3,Hides,False,"Low CII 12.8, low TII 30.1, no creation tools","{'self_created': np.float64(0.42), 'pressure_appetite': np.float64(17.61), 'difficulty_embrace': np.float64(5.0), 'defensive_survival': np.float64(43.49), 'force_multiplication': np.float64(7.93)}","{'scaling_efficiency': np.float64(14.042691080593698), 'pressure_appetite': np.float64(26.799999999999997), 'creation_tools': np.float64(16.410398474355112), 'opportunity_response': np.float64(74.11142857142858), 'age_trajectory': np.float64(48.34)}",High
Danilo Gallinari,2021-22,26.09,49.44,Role Player,Limited Scaling,Luxury Amplifier,-0.029142857142857085,0,7,Hides,True,"Negative career leverage (-0.029, 0+/7-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(24.19), 'pressure_appetite': np.float64(23.78), 'difficulty_embrace': np.float64(29.99), 'defensive_survival': np.float64(32.26), 'force_multiplication': np.float64(20.51)}","{'scaling_efficiency': np.float64(42.99882719050859), 'pressure_appetite': np.float64(41.032967032967036), 'creation_tools': np.float64(64.90225140712946), 'opportunity_response': np.float64(68.68571428571428), 'age_trajectory': np.float64(30.0)}",High
Danny Green,2021-22,18.42,38.18,Role Player,Limited Scaling,Role Player,0.0010000000000000005,3,4,Mixed,False,"Mixed career leverage, no tools, low CII","{'self_created': np.float64(2.41), 'pressure_appetite': np.float64(31.81), 'difficulty_embrace': np.float64(7.11), 'defensive_survival': np.float64(51.74), 'force_multiplication': np.float64(5.64)}","{'scaling_efficiency': np.float64(17.029083663534486), 'pressure_appetite': np.float64(69.47933884297521), 'creation_tools': np.float64(26.73406235302022), 'opportunity_response': np.float64(55.68571428571428), 'age_trajectory': np.int64(20)}",High
Darius Bazley,2021-22,12.99,31.86,Role Player,Low Scaling,Role Player,-0.059999999999999956,0,2,Hides,False,"Low CII 13.0, low TII 31.9","{'self_created': np.float64(7.23), 'pressure_appetite': np.float64(14.5), 'difficulty_embrace': np.float64(5.33), 'defensive_survival': np.float64(26.34), 'force_multiplication': np.float64(21.82)}","{'scaling_efficiency': np.float64(13.686166219839144), 'pressure_appetite': np.float64(18.80000000000004), 'creation_tools': np.float64(24.069421860885274), 'opportunity_response': np.float64(54.91428571428571), 'age_trajectory': np.int64(100)}",Medium
Darius Garland,2021-22,69.61,80.81,Luxury Amplifier,Elite Scaling,Latent Engine,0.018999999999999934,2,1,Steps Up,True,"CII 69.6, TII 80.8: High potential (limited career data)","{'self_created': np.float64(79.24), 'pressure_appetite': np.float64(71.09), 'difficulty_embrace': np.float64(66.06), 'defensive_survival': np.float64(66.33), 'force_multiplication': np.float64(49.04)}","{'scaling_efficiency': np.float64(76.74831340548086), 'pressure_appetite': np.float64(70.30882352941174), 'creation_tools': np.float64(92.16666666666667), 'opportunity_response': np.float64(78.5), 'age_trajectory': np.int64(100)}",Medium
David Duke Jr.,2021-22,21.11,39.89,Role Player,Limited Scaling,Role Player,0.0249999999999999,1,0,Steps Up,False,"Low CII 21.1, low TII 39.9","{'self_created': np.float64(4.74), 'pressure_appetite': np.float64(47.5), 'difficulty_embrace': np.float64(6.37), 'defensive_survival': np.float64(34.85), 'force_multiplication': np.float64(13.12)}","{'scaling_efficiency': np.float64(7.611318944844125), 'pressure_appetite': np.float64(66.33333333333331), 'creation_tools': np.float64(21.904742547425478), 'opportunity_response': np.float64(44.285714285714285), 'age_trajectory': np.int64(100)}",Medium
Davion Mitchell,2021-22,42.99,62.9,Fragile Star,Moderate Scaling,Developing Prospect,0.0059999999999999,1,0,Mixed,True,"Low CII 43.0, moderate TII 62.9","{'self_created': np.float64(34.16), 'pressure_appetite': np.float64(44.78), 'difficulty_embrace': np.float64(47.53), 'defensive_survival': np.float64(60.44), 'force_multiplication': np.float64(29.78)}","{'scaling_efficiency': np.float64(42.59475421226333), 'pressure_appetite': np.float64(64.98217821782175), 'creation_tools': np.float64(80.8), 'opportunity_response': np.float64(54.74285714285714), 'age_trajectory': np.float64(95.0)}",Medium
Davon Reed,2021-22,19.87,53.21,Role Player,Moderate Scaling,Role Player,0.0029999999999999,1,0,Mixed,True,"Low CII 19.9, low TII 53.2","{'self_created': np.float64(11.13), 'pressure_appetite': np.float64(29.87), 'difficulty_embrace': np.float64(18.54), 'defensive_survival': np.float64(32.28), 'force_multiplication': np.float64(5.15)}","{'scaling_efficiency': np.float64(38.10556738987508), 'pressure_appetite': np.float64(56.13846153846151), 'creation_tools': np.float64(46.57327148912515), 'opportunity_response': np.float64(75.10571428571428), 'age_trajectory': np.float64(71.66)}",Medium
De'Aaron Fox,2021-22,70.92,73.76,Strong Creator,High Scaling,Latent Engine,0.05019999999999998,5,0,Steps Up,True,"Positive career leverage (+0.050, 5+/0-), CII 70.9, TII 73.8: Can be #1","{'self_created': np.float64(71.99), 'pressure_appetite': np.float64(79.48), 'difficulty_embrace': np.float64(65.13), 'defensive_survival': np.float64(69.99), 'force_multiplication': np.float64(59.26)}","{'scaling_efficiency': np.float64(59.371705790297355), 'pressure_appetite': np.float64(77.73661971830985), 'creation_tools': np.float64(84.31666666666666), 'opportunity_response': np.float64(71.0), 'age_trajectory': np.float64(90.0)}",High
De'Andre Hunter,2021-22,25.12,50.37,Role Player,Moderate Scaling,Role Player,-0.0346666666666666,0,3,Hides,True,"Low CII 25.1, low TII 50.4","{'self_created': np.float64(14.32), 'pressure_appetite': np.float64(32.1), 'difficulty_embrace': np.float64(23.86), 'defensive_survival': np.float64(37.05), 'force_multiplication': np.float64(24.74)}","{'scaling_efficiency': np.float64(31.15029685753324), 'pressure_appetite': np.float64(46.329896907216494), 'creation_tools': np.float64(59.804178191266445), 'opportunity_response': np.float64(56.542857142857144), 'age_trajectory': np.float64(90.0)}",Medium
De'Anthony Melton,2021-22,20.21,39.92,Role Player,Limited Scaling,Role Player,-0.014999999999999925,1,3,Mixed,False,"Low CII 20.2, low TII 39.9, no creation tools","{'self_created': np.float64(19.61), 'pressure_appetite': np.float64(15.67), 'difficulty_embrace': np.float64(19.6), 'defensive_survival': np.float64(34.88), 'force_multiplication': np.float64(12.53)}","{'scaling_efficiency': np.float64(34.17118335385264), 'pressure_appetite': np.float64(11.60000000000004), 'creation_tools': np.float64(50.976888756692446), 'opportunity_response': np.float64(50.457142857142856), 'age_trajectory': np.float64(90.0)}",High
DeAndre' Bembry,2021-22,9.54,37.07,Role Player,Limited Scaling,Role Player,-0.04574999999999997,0,4,Hides,False,"Low CII 9.5, low TII 37.1, no creation tools","{'self_created': np.float64(6.24), 'pressure_appetite': np.float64(13.11), 'difficulty_embrace': np.float64(0.4), 'defensive_survival': np.float64(23.78), 'force_multiplication': np.float64(7.47)}","{'scaling_efficiency': np.float64(21.196032975059996), 'pressure_appetite': np.float64(43.0990990990991), 'creation_tools': np.float64(10.050831319124002), 'opportunity_response': np.float64(71.75428571428571), 'age_trajectory': np.float64(71.66)}",High
DeMar DeRozan,2021-22,82.7,78.22,Franchise Engine,High Scaling,Franchise Engine,0.07942857142857139,7,0,Steps Up,True,CII 82.7 >= 74: Already elite creator,"{'self_created': np.float64(86.2), 'pressure_appetite': np.float64(88.17), 'difficulty_embrace': np.float64(77.86), 'defensive_survival': np.float64(81.87), 'force_multiplication': np.float64(69.47)}","{'scaling_efficiency': np.float64(71.09026581411786), 'pressure_appetite': np.float64(88.35974025974026), 'creation_tools': np.float64(92.0), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(35.0)}",High
Dean Wade,2021-22,8.23,33.18,Role Player,Low Scaling,Role Player,-0.034,0,2,Hides,False,"Low CII 8.2, low TII 33.2","{'self_created': np.float64(3.07), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(7.09), 'defensive_survival': np.float64(20.77), 'force_multiplication': np.float64(2.8)}","{'scaling_efficiency': np.float64(14.931764079946792), 'pressure_appetite': np.float64(22.400000000000002), 'creation_tools': np.float64(24.193324975305828), 'opportunity_response': np.float64(65.10285714285715), 'age_trajectory': np.float64(85.0)}",Medium
Deandre Ayton,2021-22,15.11,41.55,Role Player,Limited Scaling,Luxury Amplifier,-0.07624999999999993,0,4,Hides,True,"Negative career leverage (-0.076, 0+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(0.78), 'pressure_appetite': np.float64(16.17), 'difficulty_embrace': np.float64(12.4), 'defensive_survival': np.float64(36.53), 'force_multiplication': np.float64(28.78)}","{'scaling_efficiency': np.float64(35.845252675154256), 'pressure_appetite': np.float64(8.000000000000039), 'creation_tools': np.float64(29.11188040912667), 'opportunity_response': np.float64(89.81428571428572), 'age_trajectory': np.float64(95.0)}",High
Dejounte Murray,2021-22,70.89,73.56,Strong Creator,High Scaling,Latent Engine,0.004749999999999973,2,2,Mixed,True,"Mixed career leverage (+0.005), CII 70.9, TII 73.6 + Tools: High potential","{'self_created': np.float64(66.29), 'pressure_appetite': np.float64(84.83), 'difficulty_embrace': np.float64(67.06), 'defensive_survival': np.float64(73.1), 'force_multiplication': np.float64(54.2)}","{'scaling_efficiency': np.float64(57.87534224220315), 'pressure_appetite': np.float64(84.6373134328358), 'creation_tools': np.float64(87.05), 'opportunity_response': np.float64(60.82857142857142), 'age_trajectory': np.float64(85.0)}",High
Deni Avdija,2021-22,16.49,39.97,Role Player,Limited Scaling,Role Player,-0.027999999999999997,0,2,Hides,False,"Low CII 16.5, low TII 40.0","{'self_created': np.float64(9.59), 'pressure_appetite': np.float64(28.11), 'difficulty_embrace': np.float64(6.56), 'defensive_survival': np.float64(23.47), 'force_multiplication': np.float64(17.58)}","{'scaling_efficiency': np.float64(13.355157652474112), 'pressure_appetite': np.float64(48.63291139240506), 'creation_tools': np.float64(30.202083976535967), 'opportunity_response': np.float64(51.74285714285714), 'age_trajectory': np.int64(100)}",Medium
Dennis Schröder,2021-22,42.75,61.18,Fragile Star,Moderate Scaling,Luxury Amplifier,-0.014428571428571414,3,4,Mixed,True,"Negative career leverage (-0.014, 3+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(44.34), 'pressure_appetite': np.float64(40.27), 'difficulty_embrace': np.float64(39.06), 'defensive_survival': np.float64(53.75), 'force_multiplication': np.float64(35.08)}","{'scaling_efficiency': np.float64(51.907920420122494), 'pressure_appetite': np.float64(57.03139013452915), 'creation_tools': np.float64(82.56278756061103), 'opportunity_response': np.float64(55.599999999999994), 'age_trajectory': np.float64(64.99000000000001)}",High
Derrick Rose,2021-22,39.03,55.13,Role Player,Moderate Scaling,Strong Creator,0.03549999999999998,4,2,Steps Up,True,"Positive career leverage (+0.035), CII 39.0 still developing (Age 33 > 25, reclassified from Developing Engine)","{'self_created': np.float64(42.9), 'pressure_appetite': np.float64(41.84), 'difficulty_embrace': np.float64(29.61), 'defensive_survival': np.float64(46.27), 'force_multiplication': np.float64(28.39)}","{'scaling_efficiency': np.float64(54.774470197422694), 'pressure_appetite': np.float64(51.50230414746544), 'creation_tools': np.float64(75.12874377130868), 'opportunity_response': np.float64(52.0), 'age_trajectory': np.float64(30.0)}",High
Derrick White,2021-22,30.46,54.83,Role Player,Moderate Scaling,Role Player,-0.019999999999999973,1,3,Mixed,False,"Low CII 30.5, low TII 54.8, no creation tools","{'self_created': np.float64(30.97), 'pressure_appetite': np.float64(35.8), 'difficulty_embrace': np.float64(22.63), 'defensive_survival': np.float64(32.93), 'force_multiplication': np.float64(27.53)}","{'scaling_efficiency': np.float64(50.46054373692942), 'pressure_appetite': np.float64(49.32312925170068), 'creation_tools': np.float64(58.87845528455284), 'opportunity_response': np.float64(56.114285714285714), 'age_trajectory': np.float64(71.66)}",High
Desmond Bane,2021-22,37.19,58.18,Role Player,Moderate Scaling,Developing Prospect,-0.034,0,1,Hides,True,"Low CII 37.2, moderate TII 58.2","{'self_created': np.float64(35.74), 'pressure_appetite': np.float64(31.31), 'difficulty_embrace': np.float64(44.77), 'defensive_survival': np.float64(52.28), 'force_multiplication': np.float64(18.46)}","{'scaling_efficiency': np.float64(51.36173011134901), 'pressure_appetite': np.float64(26.4), 'creation_tools': np.float64(76.16666666666667), 'opportunity_response': np.float64(79.59714285714286), 'age_trajectory': np.float64(90.0)}",Medium
Devin Booker,2021-22,67.25,70.81,Luxury Amplifier,High Scaling,Latent Engine,0.022142857142857103,5,2,Steps Up,True,"Positive career leverage (+0.022, 5+/2-), CII 67.2, TII 70.8: Can be #1","{'self_created': np.float64(73.55), 'pressure_appetite': np.float64(54.05), 'difficulty_embrace': np.float64(79.06), 'defensive_survival': np.float64(73.58), 'force_multiplication': np.float64(48.2)}","{'scaling_efficiency': np.float64(60.75187673723896), 'pressure_appetite': np.float64(58.96485623003194), 'creation_tools': np.float64(88.15), 'opportunity_response': np.float64(78.07142857142857), 'age_trajectory': np.float64(85.0)}",High
Devin Vassell,2021-22,17.14,42.48,Role Player,Limited Scaling,Role Player,-0.0679999999999999,0,1,Hides,True,"Low CII 17.1, low TII 42.5","{'self_created': np.float64(11.67), 'pressure_appetite': np.float64(12.67), 'difficulty_embrace': np.float64(29.31), 'defensive_survival': np.float64(27.39), 'force_multiplication': np.float64(5.02)}","{'scaling_efficiency': np.float64(27.89491375236296), 'pressure_appetite': np.float64(12.800000000000043), 'creation_tools': np.float64(63.7601802757158), 'opportunity_response': np.float64(54.4), 'age_trajectory': np.int64(100)}",Medium
Dillon Brooks,2021-22,50.09,56.33,Fragile Star,Moderate Scaling,Luxury Amplifier,-0.036249999999999956,1,3,Hides,True,"Negative career leverage (-0.036, 1+/3-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(40.11), 'pressure_appetite': np.float64(68.0), 'difficulty_embrace': np.float64(48.6), 'defensive_survival': np.float64(45.24), 'force_multiplication': np.float64(45.52)}","{'scaling_efficiency': np.float64(32.25947113693836), 'pressure_appetite': np.float64(66.93215547703181), 'creation_tools': np.float64(69.35), 'opportunity_response': np.float64(54.74285714285714), 'age_trajectory': np.float64(78.33)}",High
Domantas Sabonis,2021-22,25.11,40.66,Role Player,Limited Scaling,Fragile Star,-0.050499999999999975,0,4,Hides,False,"Fragile Star: high usage (22.1%), high minutes (34.4), low CII (25.1), extreme hiding (-0.050), no creation tools","{'self_created': np.float64(20.96), 'pressure_appetite': np.float64(27.64), 'difficulty_embrace': np.float64(6.69), 'defensive_survival': np.float64(33.76), 'force_multiplication': np.float64(55.09)}","{'scaling_efficiency': np.float64(26.02355798999762), 'pressure_appetite': np.float64(24.000000000000004), 'creation_tools': np.float64(28.36694441378803), 'opportunity_response': np.float64(89.0), 'age_trajectory': np.float64(78.33)}",High
Donovan Mitchell,2021-22,74.71,74.88,Strong Creator,High Scaling,Franchise Engine,0.10659999999999996,5,0,Steps Up,True,CII 74.7 >= 74: Already elite creator,"{'self_created': np.float64(86.48), 'pressure_appetite': np.float64(81.42), 'difficulty_embrace': np.float64(71.81), 'defensive_survival': np.float64(56.0), 'force_multiplication': np.float64(56.53)}","{'scaling_efficiency': np.float64(68.26525078474585), 'pressure_appetite': np.float64(71.91614906832297), 'creation_tools': np.float64(81.51666666666667), 'opportunity_response': np.float64(77.47142857142856), 'age_trajectory': np.float64(85.0)}",High
Donte DiVincenzo,2021-22,24.56,45.63,Role Player,Limited Scaling,Role Player,-0.049,0,2,Hides,False,"Low CII 24.6, low TII 45.6","{'self_created': np.float64(13.06), 'pressure_appetite': np.float64(35.6), 'difficulty_embrace': np.float64(13.61), 'defensive_survival': np.float64(52.29), 'force_multiplication': np.float64(11.78)}","{'scaling_efficiency': np.float64(16.102765996680805), 'pressure_appetite': np.float64(62.563279857397504), 'creation_tools': np.float64(44.67942915525411), 'opportunity_response': np.float64(51.48571428571428), 'age_trajectory': np.float64(85.0)}",Medium
Dorian Finney-Smith,2021-22,13.29,42.73,Role Player,Limited Scaling,Role Player,-0.01799999999999995,0,6,Mixed,False,"Low CII 13.3, low TII 42.7, no creation tools","{'self_created': np.float64(2.25), 'pressure_appetite': np.float64(20.51), 'difficulty_embrace': np.float64(5.04), 'defensive_survival': np.float64(40.25), 'force_multiplication': np.float64(4.46)}","{'scaling_efficiency': np.float64(17.07576811594203), 'pressure_appetite': np.float64(57.65217391304348), 'creation_tools': np.float64(24.26373865912572), 'opportunity_response': np.float64(84.5), 'age_trajectory': np.float64(56.67)}",High
Doug McDermott,2021-22,18.9,45.43,Role Player,Limited Scaling,Role Player,-0.06374999999999997,0,4,Hides,False,"Low CII 18.9, low TII 45.4, no creation tools","{'self_created': np.float64(5.6), 'pressure_appetite': np.float64(35.48), 'difficulty_embrace': np.float64(14.77), 'defensive_survival': np.float64(28.84), 'force_multiplication': np.float64(10.73)}","{'scaling_efficiency': np.float64(23.611371082199874), 'pressure_appetite': np.float64(51.82771535580524), 'creation_tools': np.float64(44.950004567461406), 'opportunity_response': np.float64(77.12857142857143), 'age_trajectory': np.float64(48.34)}",High
Draymond Green,2021-22,18.8,42.34,Role Player,Limited Scaling,Role Player,-0.0055714285714285865,3,4,Mixed,False,"Low CII 18.8, low TII 42.3, no creation tools","{'self_created': np.float64(7.69), 'pressure_appetite': np.float64(26.31), 'difficulty_embrace': np.float64(4.9), 'defensive_survival': np.float64(51.52), 'force_multiplication': np.float64(12.11)}","{'scaling_efficiency': np.float64(23.507089367253744), 'pressure_appetite': np.float64(61.84285714285714), 'creation_tools': np.float64(25.944715447154472), 'opportunity_response': np.float64(74.24857142857142), 'age_trajectory': np.float64(35.0)}",High
Duane Washington Jr.,2021-22,17.08,37.34,Role Player,Limited Scaling,Role Player,-0.087,0,1,Hides,False,"Low CII 17.1, low TII 37.3","{'self_created': np.float64(15.35), 'pressure_appetite': np.float64(14.5), 'difficulty_embrace': np.float64(21.03), 'defensive_survival': np.float64(24.28), 'force_multiplication': np.float64(9.97)}","{'scaling_efficiency': np.float64(30.69312704201809), 'pressure_appetite': np.float64(5.200000000000005), 'creation_tools': np.float64(47.94664159258414), 'opportunity_response': np.float64(48.31428571428572), 'age_trajectory': np.int64(100)}",Medium
Duncan Robinson,2021-22,15.44,41.99,Role Player,Limited Scaling,Role Player,-0.01449999999999995,1,1,Mixed,False,"Low CII 15.4, low TII 42.0","{'self_created': np.float64(7.8), 'pressure_appetite': np.float64(18.41), 'difficulty_embrace': np.float64(15.04), 'defensive_survival': np.float64(32.35), 'force_multiplication': np.float64(6.42)}","{'scaling_efficiency': np.float64(31.559283475145527), 'pressure_appetite': np.float64(25.20000000000004), 'creation_tools': np.float64(46.69911223250164), 'opportunity_response': np.float64(69.2), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Dwight Powell,2021-22,10.47,31.6,Role Player,Low Scaling,Role Player,-0.058799999999999984,0,5,Hides,False,"Low CII 10.5, low TII 31.6, no creation tools","{'self_created': np.float64(0.62), 'pressure_appetite': np.float64(10.17), 'difficulty_embrace': np.float64(1.2), 'defensive_survival': np.float64(41.88), 'force_multiplication': np.float64(12.21)}","{'scaling_efficiency': np.float64(18.726932380428806), 'pressure_appetite': np.float64(25.999999999999996), 'creation_tools': np.float64(11.24050693448111), 'opportunity_response': np.float64(82.64857142857143), 'age_trajectory': np.float64(48.34)}",High
Eric Bledsoe,2021-22,33.26,51.26,Role Player,Moderate Scaling,Strong Creator,0.014285714285714261,4,3,Steps Up,False,"Positive career leverage (+0.014), CII 33.3 still developing (Age 32 > 25, reclassified from Developing Engine)","{'self_created': np.float64(29.44), 'pressure_appetite': np.float64(38.52), 'difficulty_embrace': np.float64(26.6), 'defensive_survival': np.float64(40.78), 'force_multiplication': np.float64(33.57)}","{'scaling_efficiency': np.float64(45.06088646346333), 'pressure_appetite': np.float64(51.45454545454545), 'creation_tools': np.float64(67.42413155949741), 'opportunity_response': np.float64(52.599999999999994), 'age_trajectory': np.float64(35.0)}",High
Eric Gordon,2021-22,45.32,70.72,Fragile Star,High Scaling,Role Player,-0.05514285714285715,1,6,Hides,False,"Low CII 45.3, low TII 70.7, no creation tools","{'self_created': np.float64(45.3), 'pressure_appetite': np.float64(62.5), 'difficulty_embrace': np.float64(17.43), 'defensive_survival': np.float64(61.62), 'force_multiplication': np.float64(33.8)}","{'scaling_efficiency': np.float64(72.07507041525012), 'pressure_appetite': np.float64(86.12417582417581), 'creation_tools': np.float64(55.6005315822389), 'opportunity_response': np.float64(89.6257142857143), 'age_trajectory': np.float64(30.0)}",High
Evan Fournier,2021-22,36.78,55.69,Role Player,Moderate Scaling,Strong Creator,0.027285714285714247,6,1,Steps Up,False,"Positive career leverage (+0.027), CII 36.8 still developing (Age 29 > 25, reclassified from Developing Engine)","{'self_created': np.float64(25.05), 'pressure_appetite': np.float64(50.67), 'difficulty_embrace': np.float64(35.61), 'defensive_survival': np.float64(51.69), 'force_multiplication': np.float64(17.22)}","{'scaling_efficiency': np.float64(38.11012342135478), 'pressure_appetite': np.float64(63.47164179104475), 'creation_tools': np.float64(66.88333333333333), 'opportunity_response': np.float64(62.28571428571429), 'age_trajectory': np.float64(56.67)}",High
Evan Mobley,2021-22,30.96,55.42,Role Player,Moderate Scaling,Developing Prospect,-0.002,0,1,Mixed,False,"Low CII 31.0, moderate TII 55.4","{'self_created': np.float64(16.87), 'pressure_appetite': np.float64(40.9), 'difficulty_embrace': np.float64(18.59), 'defensive_survival': np.float64(50.77), 'force_multiplication': np.float64(43.43)}","{'scaling_efficiency': np.float64(35.632953118538296), 'pressure_appetite': np.float64(61.15422885572139), 'creation_tools': np.float64(52.23352141730373), 'opportunity_response': np.float64(59.97142857142857), 'age_trajectory': np.int64(100)}",Medium
Frank Jackson,2021-22,16.69,38.01,Role Player,Limited Scaling,Role Player,-0.045,0,4,Hides,False,"Low CII 16.7, low TII 38.0, no creation tools","{'self_created': np.float64(9.22), 'pressure_appetite': np.float64(21.83), 'difficulty_embrace': np.float64(17.93), 'defensive_survival': np.float64(21.74), 'force_multiplication': np.float64(16.21)}","{'scaling_efficiency': np.float64(25.087213492356867), 'pressure_appetite': np.float64(22.400000000000002), 'creation_tools': np.float64(42.02059153350154), 'opportunity_response': np.float64(49.857142857142854), 'age_trajectory': np.float64(90.0)}",High
Franz Wagner,2021-22,31.89,60.29,Role Player,Moderate Scaling,Developing Prospect,-0.001,0,1,Mixed,False,"Low CII 31.9, moderate TII 60.3","{'self_created': np.float64(26.47), 'pressure_appetite': np.float64(42.54), 'difficulty_embrace': np.float64(14.51), 'defensive_survival': np.float64(44.35), 'force_multiplication': np.float64(37.63)}","{'scaling_efficiency': np.float64(56.45698450854701), 'pressure_appetite': np.float64(53.580128205128204), 'creation_tools': np.float64(44.805347091932454), 'opportunity_response': np.float64(73.31428571428572), 'age_trajectory': np.int64(100)}",Medium
Fred VanVleet,2021-22,62.95,69.59,Luxury Amplifier,High Scaling,Luxury Amplifier,-0.009999999999999959,2,3,Mixed,True,"Negative career leverage (-0.010, 2+/3-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(68.15), 'pressure_appetite': np.float64(59.47), 'difficulty_embrace': np.float64(71.46), 'defensive_survival': np.float64(65.56), 'force_multiplication': np.float64(35.08)}","{'scaling_efficiency': np.float64(66.53226585024558), 'pressure_appetite': np.float64(66.28927038626608), 'creation_tools': np.float64(84.78333333333333), 'opportunity_response': np.float64(64.0), 'age_trajectory': np.float64(64.99000000000001)}",High
