player_name,season,cii,tii,cii_archetype,tii_archetype,archetype_2d,career_leverage_mean,career_positive_seasons,career_negative_seasons,career_pattern,has_creation_tools,reasoning,cii_components,tii_components,confidence
Clint Capela,2023-24,10.24,26.72,Role Player,Low Scaling,Role Player,-0.05757142857142854,0,7,Hides,False,"Low CII 10.2, low TII 26.7, no creation tools","{'self_created': np.float64(12.38), 'pressure_appetite': np.float64(11.33), 'difficulty_embrace': np.float64(0.2), 'defensive_survival': np.float64(16.04), 'force_multiplication': np.float64(12.52)}","{'scaling_efficiency': np.float64(14.373351971136586), 'pressure_appetite': np.float64(16.400000000000002), 'creation_tools': np.float64(8.266666666666666), 'opportunity_response': np.float64(78.8257142857143), 'age_trajectory': np.float64(48.34)}",High
Coby White,2023-24,41.52,69.1,Fragile Star,High Scaling,Luxury Amplifier,-0.05919999999999999,0,5,Hides,True,"Negative career leverage (-0.059, 0+/5-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(44.3), 'pressure_appetite': np.float64(40.02), 'difficulty_embrace': np.float64(33.74), 'defensive_survival': np.float64(54.47), 'force_multiplication': np.float64(33.1)}","{'scaling_efficiency': np.float64(64.51854862824248), 'pressure_appetite': np.float64(56.62202380952381), 'creation_tools': np.float64(77.425), 'opportunity_response': np.float64(74.0), 'age_trajectory': np.float64(90.0)}",High
Cody Martin,2023-24,27.05,55.93,Role Player,Moderate Scaling,Role Player,-0.0253333333333333,1,2,Hides,False,"Low CII 27.1, moderate TII 55.9 (Age 28 > 25, reclassified from Developing Prospect)","{'self_created': np.float64(13.12), 'pressure_appetite': np.float64(35.05), 'difficulty_embrace': np.float64(21.79), 'defensive_survival': np.float64(57.59), 'force_multiplication': np.float64(13.55)}","{'scaling_efficiency': np.float64(36.01981424148607), 'pressure_appetite': np.float64(66.58216560509554), 'creation_tools': np.float64(69.33915902853296), 'opportunity_response': np.float64(54.05714285714286), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Cole Anthony,2023-24,35.58,55.71,Role Player,Moderate Scaling,Developing Engine,0.017249999999999998,2,2,Steps Up,True,"Positive career leverage (+0.017), CII 35.6 still developing","{'self_created': np.float64(37.04), 'pressure_appetite': np.float64(40.62), 'difficulty_embrace': np.float64(27.81), 'defensive_survival': np.float64(35.17), 'force_multiplication': np.float64(34.71)}","{'scaling_efficiency': np.float64(46.716854472026895), 'pressure_appetite': np.float64(47.83620689655172), 'creation_tools': np.float64(66.02073170731707), 'opportunity_response': np.float64(50.2), 'age_trajectory': np.float64(90.0)}",High
Collin Sexton,2023-24,38.36,59.1,Role Player,Moderate Scaling,Fragile Star,-0.014799999999999999,1,4,Mixed,False,"Fragile Star: high usage (26.7%), low CII (38.4), no creation tools","{'self_created': np.float64(49.37), 'pressure_appetite': np.float64(29.74), 'difficulty_embrace': np.float64(27.44), 'defensive_survival': np.float64(41.95), 'force_multiplication': np.float64(43.37)}","{'scaling_efficiency': np.float64(72.69718924163028), 'pressure_appetite': np.float64(16.400000000000002), 'creation_tools': np.float64(62.653891477117014), 'opportunity_response': np.float64(81.08), 'age_trajectory': np.float64(85.0)}",High
Corey Kispert,2023-24,13.23,42.48,Role Player,Limited Scaling,Role Player,-0.06533333333333327,0,3,Hides,False,"Low CII 13.2, low TII 42.5","{'self_created': np.float64(6.02), 'pressure_appetite': np.float64(16.17), 'difficulty_embrace': np.float64(10.37), 'defensive_survival': np.float64(26.28), 'force_multiplication': np.float64(13.68)}","{'scaling_efficiency': np.float64(32.50789694959927), 'pressure_appetite': np.float64(18.400000000000038), 'creation_tools': np.float64(33.369154641808194), 'opportunity_response': np.float64(86.3257142857143), 'age_trajectory': np.float64(85.0)}",Medium
D'Angelo Russell,2023-24,47.13,72.25,Fragile Star,High Scaling,Latent Engine,0.0421111111111111,7,2,Steps Up,True,"Positive career leverage (+0.042, 7+/2-), CII 47.1, TII 72.2: Can be #1","{'self_created': np.float64(51.15), 'pressure_appetite': np.float64(44.46), 'difficulty_embrace': np.float64(42.5), 'defensive_survival': np.float64(62.02), 'force_multiplication': np.float64(28.63)}","{'scaling_efficiency': np.float64(70.92668675330904), 'pressure_appetite': np.float64(65.17117117117117), 'creation_tools': np.float64(79.76666666666667), 'opportunity_response': np.float64(81.5), 'age_trajectory': np.float64(64.99000000000001)}",High
Dalano Banton,2023-24,19.21,29.49,Role Player,Low Scaling,Role Player,-0.1109999999999999,0,1,Hides,False,"Low CII 19.2, low TII 29.5","{'self_created': np.float64(20.38), 'pressure_appetite': np.float64(16.5), 'difficulty_embrace': np.float64(14.06), 'defensive_survival': np.float64(29.8), 'force_multiplication': np.float64(16.88)}","{'scaling_efficiency': np.float64(18.490797927461138), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(38.984146341463415), 'opportunity_response': np.float64(47.62857142857143), 'age_trajectory': np.float64(90.0)}",Medium
Damian Lillard,2023-24,77.1,77.37,Strong Creator,High Scaling,Franchise Engine,0.05466666666666662,9,0,Steps Up,True,CII 77.1 >= 74: Already elite creator,"{'self_created': np.float64(87.99), 'pressure_appetite': np.float64(76.37), 'difficulty_embrace': np.float64(68.89), 'defensive_survival': np.float64(78.8), 'force_multiplication': np.float64(60.12)}","{'scaling_efficiency': np.float64(79.24518051838965), 'pressure_appetite': np.float64(85.03357664233576), 'creation_tools': np.float64(82.18333333333334), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(30.0)}",High
Daniel Gafford,2023-24,14.26,42.67,Role Player,Limited Scaling,Role Player,-0.030333333333333268,0,3,Hides,False,"Low CII 14.3, low TII 42.7","{'self_created': np.float64(5.21), 'pressure_appetite': np.float64(20.31), 'difficulty_embrace': np.float64(1.9), 'defensive_survival': np.float64(37.94), 'force_multiplication': np.float64(15.46)}","{'scaling_efficiency': np.float64(19.297130144605116), 'pressure_appetite': np.float64(52.393103448275895), 'creation_tools': np.float64(12.569946733950099), 'opportunity_response': np.float64(85.1), 'age_trajectory': np.float64(85.0)}",Medium
Danté Exum,2023-24,35.9,58.24,Role Player,Moderate Scaling,Role Player,0.102,1,0,Steps Up,False,"Low CII 35.9, moderate TII 58.2 (Age 28 > 25, reclassified from Developing Prospect)","{'self_created': np.float64(19.07), 'pressure_appetite': np.float64(65.0), 'difficulty_embrace': np.float64(5.19), 'defensive_survival': np.float64(68.97), 'force_multiplication': np.float64(25.49)}","{'scaling_efficiency': np.float64(29.957419040662288), 'pressure_appetite': np.float64(93.2), 'creation_tools': np.float64(36.76207426939134), 'opportunity_response': np.float64(80.66857142857143), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Darius Garland,2023-24,56.79,74.5,Luxury Amplifier,High Scaling,Latent Engine,0.02279999999999994,4,1,Steps Up,True,"Positive career leverage (+0.023, 4+/1-), CII 56.8, TII 74.5: Can be #1","{'self_created': np.float64(59.11), 'pressure_appetite': np.float64(61.25), 'difficulty_embrace': np.float64(55.67), 'defensive_survival': np.float64(55.09), 'force_multiplication': np.float64(43.46)}","{'scaling_efficiency': np.float64(70.90290532137423), 'pressure_appetite': np.float64(65.84899598393574), 'creation_tools': np.float64(84.45), 'opportunity_response': np.float64(72.54285714285714), 'age_trajectory': np.float64(90.0)}",High
David Roddy,2023-24,19.56,37.96,Role Player,Limited Scaling,Role Player,0.003,1,0,Mixed,False,"Low CII 19.6, low TII 38.0","{'self_created': np.float64(5.64), 'pressure_appetite': np.float64(39.35), 'difficulty_embrace': np.float64(4.37), 'defensive_survival': np.float64(38.21), 'force_multiplication': np.float64(14.28)}","{'scaling_efficiency': np.float64(8.369717514124295), 'pressure_appetite': np.float64(59.616949152542375), 'creation_tools': np.float64(20.333354003031555), 'opportunity_response': np.float64(46.51428571428572), 'age_trajectory': np.float64(95.0)}",Medium
Davion Mitchell,2023-24,16.72,36.41,Role Player,Limited Scaling,Role Player,-0.04133333333333333,1,2,Hides,False,"Low CII 16.7, low TII 36.4","{'self_created': np.float64(16.83), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(15.23), 'defensive_survival': np.float64(37.62), 'force_multiplication': np.float64(4.77)}","{'scaling_efficiency': np.float64(32.25695852534563), 'pressure_appetite': np.float64(4.440892098500626e-14), 'creation_tools': np.float64(53.58304297328688), 'opportunity_response': np.float64(50.114285714285714), 'age_trajectory': np.float64(85.0)}",Medium
De'Aaron Fox,2023-24,75.36,75.37,Strong Creator,High Scaling,Franchise Engine,0.06799999999999999,7,0,Steps Up,True,CII 75.4 >= 74: Already elite creator,"{'self_created': np.float64(77.66), 'pressure_appetite': np.float64(87.5), 'difficulty_embrace': np.float64(69.24), 'defensive_survival': np.float64(71.08), 'force_multiplication': np.float64(56.76)}","{'scaling_efficiency': np.float64(68.7029446407538), 'pressure_appetite': np.float64(77.16666666666667), 'creation_tools': np.float64(79.31666666666666), 'opportunity_response': np.float64(78.5), 'age_trajectory': np.float64(78.33)}",High
De'Andre Hunter,2023-24,19.32,47.09,Role Player,Limited Scaling,Luxury Amplifier,-0.05839999999999994,0,5,Hides,True,"Negative career leverage (-0.058, 0+/5-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(18.25), 'pressure_appetite': np.float64(10.5), 'difficulty_embrace': np.float64(29.73), 'defensive_survival': np.float64(24.8), 'force_multiplication': np.float64(15.53)}","{'scaling_efficiency': np.float64(47.15438055371961), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(63.796102343376376), 'opportunity_response': np.float64(82.31428571428572), 'age_trajectory': np.float64(78.33)}",High
DeMar DeRozan,2023-24,74.73,77.47,Strong Creator,High Scaling,Franchise Engine,0.0855555555555555,9,0,Steps Up,True,CII 74.7 >= 74: Already elite creator,"{'self_created': np.float64(74.49), 'pressure_appetite': np.float64(82.0), 'difficulty_embrace': np.float64(65.21), 'defensive_survival': np.float64(80.71), 'force_multiplication': np.float64(67.31)}","{'scaling_efficiency': np.float64(71.06600912079753), 'pressure_appetite': np.float64(92.93650793650792), 'creation_tools': np.float64(90.95), 'opportunity_response': np.float64(81.5), 'age_trajectory': np.float64(25.0)}",High
Deandre Ayton,2023-24,22.46,46.01,Role Player,Limited Scaling,Fragile Star,-0.06549999999999993,0,6,Hides,True,"Fragile Star: high minutes (32.4), low CII (22.5), extreme hiding (-0.065)","{'self_created': np.float64(11.49), 'pressure_appetite': np.float64(19.67), 'difficulty_embrace': np.float64(31.3), 'defensive_survival': np.float64(33.69), 'force_multiplication': np.float64(27.77)}","{'scaling_efficiency': np.float64(28.88689508089556), 'pressure_appetite': np.float64(18.80000000000004), 'creation_tools': np.float64(57.34859361152853), 'opportunity_response': np.float64(84.5), 'age_trajectory': np.float64(85.0)}",High
Dejounte Murray,2023-24,67.03,74.7,Luxury Amplifier,High Scaling,Latent Engine,0.020833333333333315,4,2,Steps Up,True,"Positive career leverage (+0.021, 4+/2-), CII 67.0, TII 74.7: Can be #1","{'self_created': np.float64(67.17), 'pressure_appetite': np.float64(77.67), 'difficulty_embrace': np.float64(65.23), 'defensive_survival': np.float64(63.99), 'force_multiplication': np.float64(48.15)}","{'scaling_efficiency': np.float64(67.2320455123003), 'pressure_appetite': np.float64(74.87374517374516), 'creation_tools': np.float64(87.71666666666667), 'opportunity_response': np.float64(74.0), 'age_trajectory': np.float64(71.66)}",High
Deni Avdija,2023-24,24.1,49.13,Role Player,Limited Scaling,Role Player,-0.032,0,4,Hides,False,"Low CII 24.1, low TII 49.1, no creation tools","{'self_created': np.float64(26.95), 'pressure_appetite': np.float64(23.03), 'difficulty_embrace': np.float64(13.07), 'defensive_survival': np.float64(27.02), 'force_multiplication': np.float64(35.93)}","{'scaling_efficiency': np.float64(40.71554817275746), 'pressure_appetite': np.float64(24.800000000000004), 'creation_tools': np.float64(43.93304297328688), 'opportunity_response': np.float64(82.88), 'age_trajectory': np.float64(95.0)}",High
Dennis Schröder,2023-24,49.08,70.93,Fragile Star,High Scaling,Luxury Amplifier,-0.0051111111111111105,5,4,Mixed,True,"Negative career leverage (-0.005, 5+/4-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(39.27), 'pressure_appetite': np.float64(65.18), 'difficulty_embrace': np.float64(38.17), 'defensive_survival': np.float64(64.5), 'force_multiplication': np.float64(36.99)}","{'scaling_efficiency': np.float64(65.3738847070827), 'pressure_appetite': np.float64(80.95049504950492), 'creation_tools': np.float64(83.46965306286727), 'opportunity_response': np.float64(63.65714285714286), 'age_trajectory': np.float64(48.34)}",High
Dennis Smith Jr.,2023-24,19.47,39.37,Role Player,Limited Scaling,Role Player,0.005750000000000025,2,2,Mixed,False,"Mixed career leverage, no tools, low CII","{'self_created': np.float64(17.92), 'pressure_appetite': np.float64(24.55), 'difficulty_embrace': np.float64(12.04), 'defensive_survival': np.float64(23.81), 'force_multiplication': np.float64(19.75)}","{'scaling_efficiency': np.float64(18.633652243941725), 'pressure_appetite': np.float64(43.08045977011498), 'creation_tools': np.float64(40.482800672834315), 'opportunity_response': np.float64(47.199999999999996), 'age_trajectory': np.float64(78.33)}",High
Dereck Lively II,2023-24,8.21,32.14,Role Player,Low Scaling,Role Player,-0.076,0,1,Hides,False,"Low CII 8.2, low TII 32.1","{'self_created': np.float64(0.48), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(0.4), 'defensive_survival': np.float64(32.5), 'force_multiplication': np.float64(6.13)}","{'scaling_efficiency': np.float64(17.705648682913086), 'pressure_appetite': np.float64(9.600000000000005), 'creation_tools': np.float64(9.033333333333333), 'opportunity_response': np.float64(84.15714285714286), 'age_trajectory': np.int64(100)}",Medium
Derrick Jones Jr.,2023-24,8.53,32.61,Role Player,Low Scaling,Role Player,-0.0469999999999999,0,2,Hides,False,"Low CII 8.5, low TII 32.6","{'self_created': np.float64(1.17), 'pressure_appetite': np.float64(11.87), 'difficulty_embrace': np.float64(2.39), 'defensive_survival': np.float64(28.12), 'force_multiplication': np.float64(5.2)}","{'scaling_efficiency': np.float64(15.392033319959493), 'pressure_appetite': np.float64(25.60000000000004), 'creation_tools': np.float64(14.627581022385566), 'opportunity_response': np.float64(76.65714285714286), 'age_trajectory': np.float64(71.66)}",Medium
Derrick White,2023-24,31.55,60.22,Role Player,Moderate Scaling,Role Player,-0.01799999999999998,2,4,Mixed,False,"Low CII 31.6, low TII 60.2, no creation tools","{'self_created': np.float64(37.68), 'pressure_appetite': np.float64(21.52), 'difficulty_embrace': np.float64(26.41), 'defensive_survival': np.float64(54.27), 'force_multiplication': np.float64(14.41)}","{'scaling_efficiency': np.float64(68.28333299671233), 'pressure_appetite': np.float64(25.999999999999996), 'creation_tools': np.float64(68.82736238837798), 'opportunity_response': np.float64(92.0), 'age_trajectory': np.float64(56.67)}",High
Desmond Bane,2023-24,56.4,68.81,Luxury Amplifier,High Scaling,Strong Creator,-0.004000000000000035,1,2,Mixed,True,"CII 56.4, TII 68.8","{'self_created': np.float64(69.71), 'pressure_appetite': np.float64(43.79), 'difficulty_embrace': np.float64(61.86), 'defensive_survival': np.float64(58.82), 'force_multiplication': np.float64(33.43)}","{'scaling_efficiency': np.float64(69.09320794703551), 'pressure_appetite': np.float64(47.61904761904761), 'creation_tools': np.float64(77.2), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(78.33)}",Medium
Devin Booker,2023-24,69.82,75.89,Luxury Amplifier,High Scaling,Latent Engine,0.016666666666666646,6,3,Steps Up,True,"Positive career leverage (+0.017, 6+/3-), CII 69.8, TII 75.9: Can be #1","{'self_created': np.float64(86.21), 'pressure_appetite': np.float64(51.63), 'difficulty_embrace': np.float64(79.54), 'defensive_survival': np.float64(66.57), 'force_multiplication': np.float64(51.53)}","{'scaling_efficiency': np.float64(76.18927373088272), 'pressure_appetite': np.float64(56.85697808535183), 'creation_tools': np.float64(93.75), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(71.66)}",High
Devin Vassell,2023-24,40.94,64.56,Fragile Star,Moderate Scaling,Developing Prospect,-0.04933333333333329,0,3,Hides,True,"Low CII 40.9, moderate TII 64.6","{'self_created': np.float64(37.63), 'pressure_appetite': np.float64(38.36), 'difficulty_embrace': np.float64(51.76), 'defensive_survival': np.float64(47.62), 'force_multiplication': np.float64(25.71)}","{'scaling_efficiency': np.float64(53.40085037464025), 'pressure_appetite': np.float64(46.17321688500728), 'creation_tools': np.float64(77.6), 'opportunity_response': np.float64(79.87142857142857), 'age_trajectory': np.float64(95.0)}",Medium
Devonte' Graham,2023-24,36.21,54.44,Role Player,Moderate Scaling,Strong Creator,0.0158,3,1,Steps Up,False,"Positive career leverage (+0.016), CII 36.2 still developing (Age 29 > 25, reclassified from Developing Engine)","{'self_created': np.float64(15.17), 'pressure_appetite': np.float64(65.0), 'difficulty_embrace': np.float64(18.56), 'defensive_survival': np.float64(62.8), 'force_multiplication': np.float64(22.78)}","{'scaling_efficiency': np.float64(33.73043478260869), 'pressure_appetite': np.float64(90.5), 'creation_tools': np.float64(48.13373983739838), 'opportunity_response': np.float64(42.65714285714286), 'age_trajectory': np.float64(56.67)}",High
Dillon Brooks,2023-24,26.79,52.85,Role Player,Moderate Scaling,Role Player,-0.04149999999999993,1,5,Hides,False,"Low CII 26.8, low TII 52.9, no creation tools","{'self_created': np.float64(14.73), 'pressure_appetite': np.float64(34.62), 'difficulty_embrace': np.float64(19.21), 'defensive_survival': np.float64(54.06), 'force_multiplication': np.float64(17.69)}","{'scaling_efficiency': np.float64(34.971027525933195), 'pressure_appetite': np.float64(63.38636363636367), 'creation_tools': np.float64(56.95916481892092), 'opportunity_response': np.float64(57.48571428571428), 'age_trajectory': np.float64(64.99000000000001)}",High
Domantas Sabonis,2023-24,23.66,39.57,Role Player,Limited Scaling,Fragile Star,-0.053333333333333295,0,6,Hides,False,"Fragile Star: high minutes (35.7), low CII (23.7), extreme hiding (-0.053), no creation tools","{'self_created': np.float64(25.13), 'pressure_appetite': np.float64(20.0), 'difficulty_embrace': np.float64(10.19), 'defensive_survival': np.float64(26.38), 'force_multiplication': np.float64(51.29)}","{'scaling_efficiency': np.float64(28.802770562770565), 'pressure_appetite': np.float64(16.0), 'creation_tools': np.float64(35.425092387287506), 'opportunity_response': np.float64(89.0), 'age_trajectory': np.float64(64.99000000000001)}",High
Donovan Mitchell,2023-24,79.82,79.04,Strong Creator,High Scaling,Franchise Engine,0.09457142857142853,7,0,Steps Up,True,CII 79.8 >= 74: Already elite creator,"{'self_created': np.float64(89.12), 'pressure_appetite': np.float64(81.56), 'difficulty_embrace': np.float64(75.27), 'defensive_survival': np.float64(78.12), 'force_multiplication': np.float64(59.24)}","{'scaling_efficiency': np.float64(73.48411134260563), 'pressure_appetite': np.float64(81.4860465116279), 'creation_tools': np.float64(82.78333333333333), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(71.66)}",High
Donte DiVincenzo,2023-24,17.87,47.36,Role Player,Limited Scaling,Role Player,-0.041499999999999954,0,4,Hides,False,"Low CII 17.9, low TII 47.4, no creation tools","{'self_created': np.float64(8.11), 'pressure_appetite': np.float64(30.01), 'difficulty_embrace': np.float64(12.81), 'defensive_survival': np.float64(26.73), 'force_multiplication': np.float64(13.66)}","{'scaling_efficiency': np.float64(28.052184533563047), 'pressure_appetite': np.float64(41.83572567783098), 'creation_tools': np.float64(45.13888824055705), 'opportunity_response': np.float64(81.93714285714286), 'age_trajectory': np.float64(71.66)}",High
Dorian Finney-Smith,2023-24,15.54,35.25,Role Player,Limited Scaling,Role Player,-0.014857142857142814,1,6,Mixed,False,"Low CII 15.5, low TII 35.2, no creation tools","{'self_created': np.float64(1.39), 'pressure_appetite': np.float64(32.82), 'difficulty_embrace': np.float64(3.84), 'defensive_survival': np.float64(36.83), 'force_multiplication': np.float64(6.24)}","{'scaling_efficiency': np.float64(9.451451122520895), 'pressure_appetite': np.float64(64.61818181818182), 'creation_tools': np.float64(19.806146834195616), 'opportunity_response': np.float64(55.34285714285714), 'age_trajectory': np.float64(40.01)}",High
Draymond Green,2023-24,10.22,34.04,Role Player,Low Scaling,Role Player,-0.008888888888888878,3,6,Mixed,False,"Low CII 10.2, low TII 34.0, no creation tools","{'self_created': np.float64(2.01), 'pressure_appetite': np.float64(16.41), 'difficulty_embrace': np.float64(2.9), 'defensive_survival': np.float64(29.22), 'force_multiplication': np.float64(5.47)}","{'scaling_efficiency': np.float64(21.284723014595706), 'pressure_appetite': np.float64(40.80630630630634), 'creation_tools': np.float64(20.376246978686005), 'opportunity_response': np.float64(72.55142857142857), 'age_trajectory': np.float64(25.0)}",High
Duop Reath,2023-24,5.3,22.01,Role Player,Low Scaling,Role Player,-0.166,0,1,Hides,False,"Low CII 5.3, low TII 22.0","{'self_created': np.float64(0.67), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(2.39), 'defensive_survival': np.float64(10.04), 'force_multiplication': np.float64(6.13)}","{'scaling_efficiency': np.float64(11.706174621849748), 'pressure_appetite': np.float64(0.0), 'creation_tools': np.float64(13.237217258311198), 'opportunity_response': np.float64(62.34285714285714), 'age_trajectory': np.float64(64.99000000000001)}",Medium
Evan Mobley,2023-24,20.92,47.1,Role Player,Limited Scaling,Role Player,-0.03166666666666667,0,3,Hides,False,"Low CII 20.9, low TII 47.1","{'self_created': np.float64(9.2), 'pressure_appetite': np.float64(32.33), 'difficulty_embrace': np.float64(4.4), 'defensive_survival': np.float64(36.71), 'force_multiplication': np.float64(36.87)}","{'scaling_efficiency': np.float64(22.96421568627451), 'pressure_appetite': np.float64(49.53333333333333), 'creation_tools': np.float64(23.49593495934959), 'opportunity_response': np.float64(90.85142857142857), 'age_trajectory': np.float64(95.0)}",Medium
Franz Wagner,2023-24,41.45,64.61,Fragile Star,Moderate Scaling,Developing Prospect,0.009666666666666634,2,1,Mixed,False,"Low CII 41.5, moderate TII 64.6","{'self_created': np.float64(41.1), 'pressure_appetite': np.float64(53.25), 'difficulty_embrace': np.float64(20.96), 'defensive_survival': np.float64(44.24), 'force_multiplication': np.float64(49.84)}","{'scaling_efficiency': np.float64(60.74999999999998), 'pressure_appetite': np.float64(57.52), 'creation_tools': np.float64(50.49146341463414), 'opportunity_response': np.float64(79.35714285714286), 'age_trajectory': np.int64(100)}",Medium
Fred VanVleet,2023-24,59.1,73.2,Luxury Amplifier,High Scaling,Luxury Amplifier,-0.0018571428571428558,4,3,Mixed,True,"Negative career leverage (-0.002, 4+/3-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(69.77), 'pressure_appetite': np.float64(49.71), 'difficulty_embrace': np.float64(66.31), 'defensive_survival': np.float64(62.4), 'force_multiplication': np.float64(31.23)}","{'scaling_efficiency': np.float64(77.44261168384878), 'pressure_appetite': np.float64(63.676288659793784), 'creation_tools': np.float64(88.31666666666666), 'opportunity_response': np.float64(77.0), 'age_trajectory': np.float64(48.34)}",High
GG Jackson,2023-24,24.31,45.1,Role Player,Limited Scaling,Role Player,-0.034,0,1,Hides,False,"Low CII 24.3, low TII 45.1","{'self_created': np.float64(17.25), 'pressure_appetite': np.float64(33.76), 'difficulty_embrace': np.float64(15.11), 'defensive_survival': np.float64(38.91), 'force_multiplication': np.float64(18.34)}","{'scaling_efficiency': np.float64(33.807574964412005), 'pressure_appetite': np.float64(26.4), 'creation_tools': np.float64(42.259230033476804), 'opportunity_response': np.float64(66.02857142857142), 'age_trajectory': np.int64(100)}",Medium
Gary Payton II,2023-24,13.69,38.57,Role Player,Limited Scaling,Role Player,-0.0335,0,2,Hides,False,"Low CII 13.7, low TII 38.6","{'self_created': np.float64(0.62), 'pressure_appetite': np.float64(26.86), 'difficulty_embrace': np.float64(0.0), 'defensive_survival': np.float64(41.88), 'force_multiplication': np.float64(5.08)}","{'scaling_efficiency': np.float64(19.223615232893337), 'pressure_appetite': np.float64(63.641025641025635), 'creation_tools': np.float64(7.0), 'opportunity_response': np.float64(76.61428571428571), 'age_trajectory': np.float64(40.01)}",Medium
Gary Trent Jr.,2023-24,24.69,44.83,Role Player,Limited Scaling,Luxury Amplifier,-0.038199999999999956,0,5,Hides,True,"Negative career leverage (-0.038, 0+/5-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(20.91), 'pressure_appetite': np.float64(17.17), 'difficulty_embrace': np.float64(33.56), 'defensive_survival': np.float64(43.12), 'force_multiplication': np.float64(9.48)}","{'scaling_efficiency': np.float64(36.138651383540804), 'pressure_appetite': np.float64(19.200000000000003), 'creation_tools': np.float64(62.11666666666667), 'opportunity_response': np.float64(55.08571428571429), 'age_trajectory': np.float64(85.0)}",High
Georges Niang,2023-24,15.91,41.38,Role Player,Limited Scaling,Role Player,-0.04466666666666667,0,3,Hides,False,"Low CII 15.9, low TII 41.4","{'self_created': np.float64(4.27), 'pressure_appetite': np.float64(21.76), 'difficulty_embrace': np.float64(10.81), 'defensive_survival': np.float64(42.13), 'force_multiplication': np.float64(7.07)}","{'scaling_efficiency': np.float64(23.860736103787563), 'pressure_appetite': np.float64(52.878612716763), 'creation_tools': np.float64(33.99103106348983), 'opportunity_response': np.float64(68.02571428571429), 'age_trajectory': np.float64(40.01)}",Medium
Giannis Antetokounmpo,2023-24,47.09,58.69,Fragile Star,Moderate Scaling,Luxury Amplifier,-0.0172222222222222,2,7,Mixed,True,"Negative career leverage (-0.017, 2+/7-) BUT has creation tools: Thrives as #2","{'self_created': np.float64(52.97), 'pressure_appetite': np.float64(45.38), 'difficulty_embrace': np.float64(28.84), 'defensive_survival': np.float64(44.21), 'force_multiplication': np.float64(74.58)}","{'scaling_efficiency': np.float64(75.29459329406782), 'pressure_appetite': np.float64(21.600000000000037), 'creation_tools': np.float64(60.65447154471544), 'opportunity_response': np.float64(86.0), 'age_trajectory': np.float64(56.67)}",High
Gradey Dick,2023-24,11.29,31.87,Role Player,Low Scaling,Role Player,-0.09,0,1,Hides,False,"Low CII 11.3, low TII 31.9","{'self_created': np.float64(5.63), 'pressure_appetite': np.float64(10.0), 'difficulty_embrace': np.float64(17.8), 'defensive_survival': np.float64(20.4), 'force_multiplication': np.float64(4.82)}","{'scaling_efficiency': np.float64(16.63608976439645), 'pressure_appetite': np.float64(4.0000000000000036), 'creation_tools': np.float64(42.59337179299936), 'opportunity_response': np.float64(49.08571428571429), 'age_trajectory': np.int64(100)}",Medium
Grant Williams,2023-24,15.28,44.67,Role Player,Limited Scaling,Role Player,-0.006666666666666633,1,2,Mixed,False,"Low CII 15.3, low TII 44.7","{'self_created': np.float64(3.56), 'pressure_appetite': np.float64(19.68), 'difficulty_embrace': np.float64(8.16), 'defensive_survival': np.float64(46.59), 'force_multiplication': np.float64(6.75)}","{'scaling_efficiency': np.float64(16.839095224514367), 'pressure_appetite': np.float64(53.904458598726144), 'creation_tools': np.float64(33.149508052405366), 'opportunity_response': np.float64(73.4), 'age_trajectory': np.float64(85.0)}",Medium
Harrison Barnes,2023-24,16.18,46.64,Role Player,Limited Scaling,Role Player,0.0008888888888888885,4,4,Mixed,False,"Mixed career leverage, no tools, low CII","{'self_created': np.float64(8.74), 'pressure_appetite': np.float64(21.76), 'difficulty_embrace': np.float64(11.71), 'defensive_survival': np.float64(29.3), 'force_multiplication': np.float64(13.81)}","{'scaling_efficiency': np.float64(32.313974948128795), 'pressure_appetite': np.float64(44.09523809523813), 'creation_tools': np.float64(45.116555801921656), 'opportunity_response': np.float64(89.34285714285714), 'age_trajectory': np.float64(35.0)}",High
