PLAYER_NAME,SEASON,PLAYER_ID,PERFORMANCE_SCORE,PREDICTED_ARCHETYPE,CURRENT_USAGE,prediction_success,DEPENDENCE_SCORE,ASSISTED_FGM_PCT,OPEN_SHOT_FREQUENCY,SELF_CREATED_USAGE_RATIO,dependence_success,RISK_CATEGORY,RISK_CATEGORY_DETAILED,AVG_OPPONENT_DCS,MEAN_OPPONENT_DCS,opponent_quality_factor
Bobby Portis,2017-18,1626171,0.7039421458167491,King (Resilient Star),0.25,True,0.5570063539797254,0.8264781491002571,,0.0943396226415094,True,Franchise Cornerstone,Franchise Cornerstone,50.728382373550865,50.68261590924237,0.8927161762644913
Bobby Portis,2018-19,1626171,0.4091700772006035,Victim (Fragile Role),0.241,True,0.5413345172651176,0.7891770011273957,,0.0973451327433628,True,Franchise Cornerstone,Franchise Cornerstone,46.54751779281903,46.63409899770678,0.9345248220718096
Bobby Portis,2019-20,1626171,0.03494945993208964,Sniper (Resilient Role),0.207,True,0.5440536124359654,0.821939586645469,,0.1388888888888889,True,Franchise Cornerstone,Franchise Cornerstone,45.364948232500936,45.34906679404613,0.9463505176749907
Bobby Portis,2020-21,1626171,0.028355448197150374,Victim (Fragile Role),0.202,True,0.5580637408954783,0.8282988871224165,,0.0930232558139535,True,Franchise Cornerstone,Franchise Cornerstone,42.36576797483781,42.50545516941694,0.9763423202516219
Bobby Portis,2021-22,1626171,0.033847119378935274,Victim (Fragile Role),0.207,True,0.5865290167384987,0.8754134509371555,,0.0545454545454545,True,Franchise Cornerstone,Franchise Cornerstone,43.957038955090574,44.00262265107589,0.9604296104490943
Bobby Portis,2022-23,1626171,0.014290701567141245,Sniper (Resilient Role),0.211,True,0.5565455616150754,0.8062575210589651,,0.0638297872340425,True,Depth,"Depth (Low Performance 1.4%, Low Dependence 55.7%)",36.3318468155799,36.420545197924554,1.036681531844201
Bobby Portis,2023-24,1626171,0.028613252158949037,Victim (Fragile Role),0.2239999999999999,True,0.4985287382642547,0.7065491183879093,,0.1363636363636363,True,Depth,"Depth (Low Performance 2.8%, Low Dependence 49.9%)",37.56087933774983,37.46341910619926,1.0243912066225016
Bobby Portis,2024-25,1626171,0.027664283,Sniper (Resilient Role),0.2339999999999999,True,0.5025733525733526,0.724025974025974,,0.1481481481481481,True,Depth,"Depth (Low Performance 2.8%, Low Dependence 50.3%)",,,1.0
Bobi Klintman,2024-25,1641752,0.08117592,Sniper (Resilient Role),0.121,True,0.5792079207920793,0.8712871287128713,,0.0772277227722772,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bogdan Bogdanović,2017-18,203992,0.006071111433451614,Sniper (Resilient Role),0.192,True,0.331155303030303,0.4869791666666666,,0.4545454545454545,True,Depth,"Depth (Low Performance 0.7%, Low Dependence 33.1%)",50.76786577670336,50.7712874201061,0.8923213422329664
Bogdan Bogdanović,2018-19,203992,0.03878612820280387,Victim (Fragile Role),0.22,True,0.3172316384180791,0.4597457627118644,,0.4666666666666667,True,Franchise Cornerstone,Franchise Cornerstone,46.81317238568191,46.51820420261523,0.9318682761431809
Bogdan Bogdanović,2019-20,203992,0.016454375928063716,Sniper (Resilient Role),0.221,True,0.3775108884304287,0.5773979107312441,,0.4137931034482758,True,Depth,"Depth (Low Performance 1.7%, Low Dependence 37.8%)",45.38741268451467,45.32114040225497,0.9461258731548533
Bogdan Bogdanović,2020-21,203992,0.030254712,Victim (Fragile Role),0.21,True,0.4059358288770053,0.6545454545454545,,0.4235294117647059,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bogdan Bogdanović,2021-22,203992,0.017992184172714767,Sniper (Resilient Role),0.212,True,0.3782957556366545,0.5767634854771784,,0.4096385542168674,True,Depth,"Depth (Low Performance 1.9%, Low Dependence 37.8%)",44.90650271390656,44.789003697001526,0.9509349728609344
Bogdan Bogdanović,2022-23,203992,0.013073047090255228,Sniper (Resilient Role),0.196,True,0.3986264185742121,0.6112920738327905,,0.3835616438356165,True,Depth,"Depth (Low Performance 1.3%, Low Dependence 39.9%)",37.01328096712769,36.988378537636095,1.029867190328723
Bogdan Bogdanović,2023-24,203992,0.026190027667006073,Sniper (Resilient Role),0.218,True,0.4338057777387126,0.6712079927338783,,0.3387096774193548,True,Depth,"Depth (Low Performance 2.6%, Low Dependence 43.4%)",38.33735098856216,38.04700799970619,1.0166264901143784
Bogdan Bogdanović,2024-25,203992,0.00912245133513545,Sniper (Resilient Role),0.183,True,0.416945925361767,0.6153846153846154,,0.3168316831683168,True,Depth,"Depth (Low Performance 0.9%, Low Dependence 41.7%)",39.1257778592872,39.13424619208651,1.008742221407128
Bojan Bogdanovic,2015-16,202711,0.010330636168987264,Sniper (Resilient Role),0.19,True,0.4443526170798898,0.6942148760330579,,0.3333333333333333,True,Depth,"Depth (Low Performance 1.2%, Low Dependence 44.4%)",55.14429043320843,55.41602882749278,0.8485570956679157
Bojan Bogdanovic,2016-17,202711,0.023855468380856868,Victim (Fragile Role),0.2189999999999999,True,0.4490942630510976,0.6641025641025641,,0.2661870503597122,True,Depth,"Depth (Low Performance 2.6%, Low Dependence 44.9%)",49.73189715133815,49.91293708380484,0.9026810284866185
Bojan Bogdanovic,2017-18,202711,0.006684112842337747,Victim (Fragile Role),0.185,True,0.5108058608058608,0.7321428571428572,,0.1282051282051282,True,Depth,"Depth (Low Performance 0.7%, Low Dependence 51.1%)",50.3049132950358,50.42384325176092,0.896950867049642
Bojan Bogdanovic,2018-19,202711,0.02467817874586464,Victim (Fragile Role),0.2189999999999999,True,0.4328328534210887,0.6085972850678734,,0.2424242424242424,True,Depth,"Depth (Low Performance 2.6%, Low Dependence 43.3%)",46.38092299264675,46.37352344684918,0.9361907700735325
Bojan Bogdanovic,2019-20,202711,0.32181645893572824,Victim (Fragile Role),0.252,True,0.3821961620469083,0.544776119402985,,0.3428571428571428,True,Franchise Cornerstone,Franchise Cornerstone,44.921550423973166,45.00380081226023,0.9507844957602684
Bojan Bogdanovic,2020-21,202711,0.024574760949905704,Victim (Fragile Role),0.225,True,0.4375140189638347,0.6008273009307135,,0.2112676056338028,True,Depth,"Depth (Low Performance 2.5%, Low Dependence 43.8%)",42.30602578356615,42.29248506093533,0.9769397421643385
Bojan Bogdanovic,2021-22,202711,0.034240642592204516,Victim (Fragile Role),0.232,True,0.4640922381711856,0.6585858585858586,,0.1973684210526315,True,Franchise Cornerstone,Franchise Cornerstone,43.3554679436625,43.31600274118265,0.9664453205633751
Bojan Bogdanovic,2022-23,202711,0.37443569981635966,Victim (Fragile Role),0.251,True,0.3537233850105826,0.4774688398849472,,0.3490566037735849,True,Franchise Cornerstone,Franchise Cornerstone,38.00112716086519,38.21167367844656,1.019988728391348
Bojan Bogdanovic,2023-24,202711,0.38133590823211716,Victim (Fragile Role),0.242,True,0.3978542316960748,0.5879574970484063,,0.3493150684931507,True,Franchise Cornerstone,Franchise Cornerstone,37.654595116944805,37.863105520060074,1.023454048830552
Bol Bol,2019-20,1629626,0.22480337,Sniper (Resilient Role),0.206,True,0.5942307692307693,0.8986013986013986,,0.0608391608391608,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bol Bol,2020-21,1629626,0.038410425,Sniper (Resilient Role),0.191,True,0.4275485436893204,0.5436893203883495,,0.1597087378640776,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bol Bol,2021-22,1629626,0.00631479,Sniper (Resilient Role),0.16,True,0.547625,0.79,,0.0735,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 54.8%)",,,1.0
Bol Bol,2022-23,1629626,0.007688032342905226,Sniper (Resilient Role),0.177,True,0.4611597923759558,0.6041189931350115,,0.1219512195121951,True,Depth,"Depth (Low Performance 0.7%, Low Dependence 46.1%)",36.819809561611855,37.136895643950915,1.0318019043838815
Bol Bol,2023-24,1629626,0.008992383,Sniper (Resilient Role),0.156,True,0.6084415584415584,0.8961038961038961,,0.0,True,Avoid,"Avoid (Low Performance 0.9%, High Dependence 60.8%)",,,1.0
Bol Bol,2024-25,1629626,0.023632225,Victim (Fragile Role),0.204,True,0.6289473684210527,0.9473684210526316,,0.0,True,Avoid,"Avoid (Low Performance 2.4%, High Dependence 62.9%)",,,1.0
Bones Hyland,2021-22,1630538,0.030540114,Victim (Fragile Role),0.231,True,0.3244285714285714,0.4985714285714285,,0.5,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bones Hyland,2022-23,1630538,0.826492,King (Resilient Star),0.271,True,0.2435623998575752,0.3853658536585365,,0.6423357664233577,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bones Hyland,2023-24,1630538,0.12431656,Victim (Fragile Role),0.241,True,0.2370925861333953,0.3533697632058288,,0.6170212765957447,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bones Hyland,2024-25,1630538,0.5447076,Victim (Fragile Role),0.2739999999999999,True,0.1987777777777777,0.3025,,0.6888888888888889,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bonzie Colson,2018-19,1629045,0.0063655404,Sniper (Resilient Role),0.174,True,0.592857142857143,0.8571428571428572,,0.0,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 59.3%)",,,1.0
Boris Diaw,2015-16,2564,0.004453543,Sniper (Resilient Role),0.164,True,0.422011385199241,0.5403225806451613,,0.1764705882352941,True,Depth,"Depth (Low Performance 0.4%, Low Dependence 42.2%)",,,1.0
Boris Diaw,2016-17,2564,0.0030399137,Sniper (Resilient Role),0.154,True,0.4298954778156996,0.6450511945392491,,0.3125,True,Depth,"Depth (Low Performance 0.3%, Low Dependence 43.0%)",,,1.0
Brad Wanamaker,2018-19,202954,0.005018941,Sniper (Resilient Role),0.162,True,0.3333528037383177,0.3504672897196261,,0.2273364485981308,True,Depth,"Depth (Low Performance 0.5%, Low Dependence 33.3%)",,,1.0
Brad Wanamaker,2019-20,202954,0.007315938,Sniper (Resilient Role),0.152,True,0.2504437869822484,0.3136094674556212,,0.5,True,Depth,"Depth (Low Performance 0.7%, Low Dependence 25.0%)",,,1.0
Brad Wanamaker,2020-21,202954,0.00596776,Sniper (Resilient Role),0.166,True,0.2473684210526315,0.3333333333333333,,0.543859649122807,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 24.7%)",,,1.0
Brad Wanamaker,2021-22,202954,0.005247226,Sniper (Resilient Role),0.146,True,0.1878694350916573,0.2139917695473251,,0.5909090909090908,True,Depth,"Depth (Low Performance 0.5%, Low Dependence 18.8%)",,,1.0
Bradley Beal,2015-16,203078,0.3639737172237457,Victim (Fragile Role),0.245,True,0.3274137339591162,0.4636614535418584,,0.4322033898305084,True,Franchise Cornerstone,Franchise Cornerstone,55.14115057190818,55.29778764226081,0.8485884942809182
Bradley Beal,2016-17,203078,0.4684366721755471,King (Resilient Star),0.258,True,0.3823552573109612,0.5512118842845972,,0.3525179856115108,True,Franchise Cornerstone,Franchise Cornerstone,49.719003668862925,49.76703679365695,0.9028099633113708
Bradley Beal,2017-18,203078,0.6761008248409516,King (Resilient Star),0.268,True,0.2951567265821327,0.4091580502215657,,0.4740259740259741,True,Franchise Cornerstone,Franchise Cornerstone,50.620823638357095,50.65269078158075,0.8937917636164291
Bradley Beal,2018-19,203078,0.6601368140151489,Bulldozer (Fragile Star),0.278,True,0.3206455206881464,0.4328249818445896,,0.4099378881987577,True,Franchise Cornerstone,Franchise Cornerstone,46.80211019327173,46.89598690394277,0.9319788980672827
Bradley Beal,2019-20,203078,0.9381464271299549,Bulldozer (Fragile Star),0.338,True,0.2753982586648169,0.3631090487238979,,0.4793814432989691,True,Franchise Cornerstone,Franchise Cornerstone,45.04216946092768,45.04215038093096,0.9495783053907232
Bradley Beal,2020-21,203078,0.9558118486864338,Bulldozer (Fragile Star),0.331,True,0.2838383838383839,0.375,,0.4646464646464646,True,Franchise Cornerstone,Franchise Cornerstone,43.12604184720336,43.040036953794136,0.9687395815279664
Bradley Beal,2021-22,203078,0.9215579,King (Resilient Star),0.297,True,0.224888060667236,0.2949245541838134,,0.5723270440251572,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Bradley Beal,2022-23,203078,0.711492457408541,Bulldozer (Fragile Star),0.288,True,0.2312087912087912,0.2923076923076924,,0.5428571428571429,True,Franchise Cornerstone,Franchise Cornerstone,36.522981535586,36.60068881603828,1.03477018464414
Bradley Beal,2023-24,203078,0.0364020571815548,Victim (Fragile Role),0.2239999999999999,True,0.2974162679425837,0.4277511961722487,,0.4947368421052631,True,Franchise Cornerstone,Franchise Cornerstone,38.56367260579547,38.5888353789567,1.0143632739420454
Bradley Beal,2024-25,203078,0.034851373082699096,Victim (Fragile Role),0.2189999999999999,True,0.3292177619396988,0.4782168186423505,,0.4482758620689656,True,Franchise Cornerstone,Franchise Cornerstone,39.787093826066865,39.877637806350535,1.0021290617393313
Brandan Wright,2015-16,201148,0.18908091,Victim (Fragile Role),0.152,True,0.6301169590643276,0.9502923976608189,,0.0,True,Luxury Component,"Luxury Component (High Performance 18.9%, High Dependence 63.0%)",,,1.0
Brandan Wright,2016-17,201148,0.00582474,Sniper (Resilient Role),0.161,True,0.6148351648351649,0.912087912087912,,0.0,True,Avoid,"Avoid (Low Performance 0.6%, High Dependence 61.5%)",,,1.0
Brandan Wright,2017-18,201148,0.004979899,Sniper (Resilient Role),0.14,True,0.6126865671641791,0.9067164179104478,,0.0,True,Avoid,"Avoid (Low Performance 0.5%, High Dependence 61.3%)",,,1.0
Branden Carlson,2024-25,1642382,0.030453723,Sniper (Resilient Role),0.185,True,0.6321942446043166,0.9676258992805756,,0.0194244604316546,True,Luxury Component,"Luxury Component (High Performance 3.0%, High Dependence 63.2%)",,,1.0
Branden Dawson,2015-16,1626183,0.0007329257,Sniper (Resilient Role),0.078,True,0.40625,0.5,,0.175,True,Depth,"Depth (Low Performance 0.1%, Low Dependence 40.6%)",,,1.0
Brandin Podziemski,2023-24,1641764,0.00302227766843987,Sniper (Resilient Role),0.149,True,0.4020650813516896,0.5762411347517731,,0.3137254901960784,True,Depth,"Depth (Low Performance 0.3%, Low Dependence 40.2%)",37.51332006261115,37.907582396268,1.0248667993738885
Brandin Podziemski,2024-25,1641764,0.00829375447546728,Sniper (Resilient Role),0.177,True,0.3939687840462318,0.5917767988252569,,0.3709677419354838,True,Depth,"Depth (Low Performance 0.8%, Low Dependence 39.4%)",39.53656963231184,39.434724679790136,1.0046343036768817
Brandon Bass,2015-16,101138,0.0039284887747078855,Sniper (Resilient Role),0.136,True,0.5847727272727273,0.89375,,0.0909090909090909,True,Depth,"Depth (Low Performance 0.5%, Low Dependence 58.5%)",54.46022090146827,54.44659830114132,0.8553977909853173
Brandon Bass,2016-17,101138,0.090626575,Victim (Fragile Role),0.192,True,0.582983193277311,0.8949579831932774,,0.1,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Boston,2021-22,1630527,0.014199143,Victim (Fragile Role),0.212,True,0.3065138857529916,0.4029126213592233,,0.4186046511627907,True,Depth,"Depth (Low Performance 1.4%, Low Dependence 30.7%)",,,1.0
Brandon Boston,2022-23,1630527,0.029955287,Sniper (Resilient Role),0.237,True,0.2161459212970781,0.2984293193717277,,0.6129032258064517,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Boston,2023-24,1630527,0.0781947,Victim (Fragile Role),0.24,True,0.2309604759881003,0.3370165745856354,,0.6153846153846154,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Boston,2024-25,1630527,0.016630411,Sniper (Resilient Role),0.1989999999999999,True,0.2514158918005073,0.4053254437869823,,0.6428571428571428,True,Depth,"Depth (Low Performance 1.7%, Low Dependence 25.1%)",,,1.0
Brandon Clarke,2019-20,1629634,0.012760008944706804,Sniper (Resilient Role),0.18,True,0.6182537067545305,0.9456342668863262,,0.04,True,Avoid,"Avoid (Low Performance 1.3%, High Dependence 61.8%)",45.047771915481235,45.00355509251966,0.9495222808451876
Brandon Clarke,2020-21,1629634,0.0076305512313846495,Sniper (Resilient Role),0.1669999999999999,True,0.5918803418803419,0.8547008547008547,,0.0,True,Depth,"Depth (Low Performance 0.8%, Low Dependence 59.2%)",42.35532860964355,42.34866946520318,0.9764467139035645
Brandon Clarke,2021-22,1629634,0.010284739,Sniper (Resilient Role),0.171,True,0.5780523869877483,0.8479087452471483,,0.0444444444444444,True,Depth,"Depth (Low Performance 1.0%, Low Dependence 57.8%)",,,1.0
Brandon Clarke,2022-23,1629634,0.013895813,Sniper (Resilient Role),0.174,True,0.6191683569979716,0.922920892494929,,0.0,True,Avoid,"Avoid (Low Performance 1.4%, High Dependence 61.9%)",,,1.0
Brandon Clarke,2023-24,1629634,0.010956144,Sniper (Resilient Role),0.188,True,0.5733716475095785,0.8084291187739463,,0.0,True,Depth,"Depth (Low Performance 1.1%, Low Dependence 57.3%)",,,1.0
Brandon Clarke,2024-25,1629634,0.0037081032,Sniper (Resilient Role),0.15,True,0.6119489559164732,0.9048723897911832,,0.0,True,Avoid,"Avoid (Low Performance 0.4%, High Dependence 61.2%)",,,1.0
Brandon Goodwin,2018-19,1629164,0.02212262,Victim (Fragile Role),0.22,True,0.2548295454545454,0.1893939393939394,,0.2837121212121212,True,Depth,"Depth (Low Performance 2.2%, Low Dependence 25.5%)",,,1.0
Brandon Goodwin,2019-20,1629164,0.03494332,Sniper (Resilient Role),0.22,True,0.2854052287581699,0.4377777777777777,,0.5588235294117647,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Goodwin,2020-21,1629164,0.0061247502,Sniper (Resilient Role),0.19,True,0.2643134605640939,0.418848167539267,,0.6129032258064516,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 26.4%)",,,1.0
Brandon Goodwin,2021-22,1629164,0.006044599,Sniper (Resilient Role),0.177,True,0.2158902691511387,0.3105590062111801,,0.6333333333333333,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 21.6%)",,,1.0
Brandon Ingram,2016-17,1627742,0.0051571664591115425,Sniper (Resilient Role),0.166,True,0.3042353770260747,0.4992248062015504,,0.5818181818181818,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 30.4%)",49.97414071700406,50.04509730291073,0.9002585928299593
Brandon Ingram,2017-18,1627742,0.03911464780973989,Victim (Fragile Role),0.218,True,0.2664708843765733,0.3877118644067797,,0.5544554455445545,True,Franchise Cornerstone,Franchise Cornerstone,49.6549445862351,49.55293273127905,0.903450554137649
Brandon Ingram,2018-19,1627742,0.026873564916891156,Sniper (Resilient Role),0.2269999999999999,True,0.2568490226289703,0.3508604206500957,,0.5339805825242718,True,Franchise Cornerstone,Franchise Cornerstone,45.94316613962455,45.91584498078193,0.9405683386037544
Brandon Ingram,2019-20,1627742,0.713680021815515,Bulldozer (Fragile Star),0.275,True,0.3174438514362739,0.4734876773711726,,0.4878048780487805,True,Franchise Cornerstone,Franchise Cornerstone,46.39444418154884,46.33852744663138,0.9360555581845116
Brandon Ingram,2020-21,1627742,0.5477739059034745,Victim (Fragile Role),0.2789999999999999,True,0.2643774574792353,0.3846755277560594,,0.5579710144927537,True,Franchise Cornerstone,Franchise Cornerstone,42.78544056488032,42.76233797247215,0.9721455943511969
Brandon Ingram,2021-22,1627742,0.5997804923994436,King (Resilient Star),0.291,True,0.3005936713206683,0.4435797665369649,,0.5073529411764706,True,Franchise Cornerstone,Franchise Cornerstone,43.996735270719654,43.99860230451247,0.9600326472928035
Brandon Ingram,2022-23,1627742,0.97885936,Bulldozer (Fragile Star),0.306,True,0.2413717085119412,0.3217391304347826,,0.5492957746478874,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Ingram,2023-24,1627742,0.5344617795567664,Victim (Fragile Role),0.2689999999999999,True,0.2405348871955775,0.3187285223367698,,0.5478260869565217,True,Franchise Cornerstone,Franchise Cornerstone,37.517605019989546,37.51929660486491,1.0248239498001046
Brandon Ingram,2024-25,1627742,0.953876,King (Resilient Star),0.305,True,0.2717509353092877,0.406559877955759,,0.5634920634920635,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Jennings,2015-16,201943,0.012794889,Sniper (Resilient Role),0.192,True,0.2301470588235293,0.3253676470588235,,0.6000000000000001,True,Depth,"Depth (Low Performance 1.3%, Low Dependence 23.0%)",,,1.0
Brandon Jennings,2016-17,201943,0.006170982251769156,Sniper (Resilient Role),0.172,True,0.203799469206151,0.251346499102334,,0.5869565217391304,True,Depth,"Depth (Low Performance 0.7%, Low Dependence 20.4%)",49.43298528305765,49.376684909502366,0.9056701471694235
Brandon Jennings,2017-18,201943,0.0040643867,Sniper (Resilient Role),0.191,True,0.2449432576769025,0.3668224299065421,,0.6071428571428572,True,Depth,"Depth (Low Performance 0.4%, Low Dependence 24.5%)",,,1.0
Brandon Knight,2015-16,202688,0.5728468937536945,King (Resilient Star),0.258,True,0.2168497443509813,0.3116279069767441,,0.6312056737588652,True,Franchise Cornerstone,Franchise Cornerstone,53.36650487073218,53.40301375924104,0.8663349512926782
Brandon Knight,2016-17,202688,0.23292597947218735,Victim (Fragile Role),0.248,True,0.1805747474238069,0.2536520584329349,,0.6835443037974683,True,Franchise Cornerstone,Franchise Cornerstone,49.318510410550424,49.44071334753577,0.9068148958944957
Brandon Knight,2018-19,202688,0.0047620153,Sniper (Resilient Role),0.178,True,0.2184863434863434,0.3957528957528957,,0.7592592592592593,True,Depth,"Depth (Low Performance 0.5%, Low Dependence 21.8%)",,,1.0
Brandon Knight,2019-20,202688,0.017108705,Sniper (Resilient Role),0.207,True,0.2405105239587998,0.4551724137931034,,0.7662337662337663,True,Depth,"Depth (Low Performance 1.7%, Low Dependence 24.1%)",,,1.0
Brandon Knight,2021-22,202688,0.015220292,Sniper (Resilient Role),0.216,True,0.25,0.625,,1.0,True,Depth,"Depth (Low Performance 1.5%, Low Dependence 25.0%)",,,1.0
Brandon Miller,2023-24,1641706,0.04483118353338621,Victim (Fragile Role),0.235,True,0.3556909328683522,0.5579773321708805,,0.47,True,Franchise Cornerstone,Franchise Cornerstone,37.238383617378815,37.40112840041735,1.0276161638262118
Brandon Miller,2024-25,1641706,0.76214373,Bulldozer (Fragile Star),0.27,True,0.3658625149224035,0.5619777158774373,,0.4357142857142857,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Paul,2017-18,203464,0.0012647702,Sniper (Resilient Role),0.131,True,0.5558620689655173,0.8068965517241379,,0.0675862068965517,True,Depth,"Depth (Low Performance 0.1%, Low Dependence 55.6%)",,,1.0
Brandon Rush,2015-16,201575,0.0013852315,Sniper (Resilient Role),0.125,True,0.5873161764705883,0.8823529411764706,,0.0625,True,Depth,"Depth (Low Performance 0.1%, Low Dependence 58.7%)",,,1.0
Brandon Rush,2016-17,201575,0.0011529515,Sniper (Resilient Role),0.0969999999999999,True,0.6323129251700681,0.95578231292517,,0.0,True,Avoid,"Avoid (Low Performance 0.1%, High Dependence 63.2%)",,,1.0
Brandon Sampson,2018-19,1629102,0.0060784505,Sniper (Resilient Role),0.154,True,0.4404571428571429,0.744,,0.4285714285714286,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 44.0%)",,,1.0
Brandon Williams,2021-22,1630314,0.1248727,Victim (Fragile Role),0.246,True,0.2347330570453437,0.341296928327645,,0.6071428571428571,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Williams,2023-24,1630314,0.10972062,Victim (Fragile Role),0.239,True,0.2926221804511278,0.2669172932330828,,0.256578947368421,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Brandon Williams,2024-25,1630314,0.3999427,Victim (Fragile Role),0.218,True,0.2501585623678647,0.3128964059196618,,0.5,True,Franchise Cornerstone,Franchise Cornerstone,,,1.0
Braxton Key,2021-22,1630296,0.0045078327,Sniper (Resilient Role),0.184,True,0.5358426966292136,0.7146067415730337,,0.0,True,Depth,"Depth (Low Performance 0.5%, Low Dependence 53.6%)",,,1.0
Braxton Key,2023-24,1630296,0.0041911555,Sniper (Resilient Role),0.148,True,0.40625,0.5,,0.175,True,Depth,"Depth (Low Performance 0.4%, Low Dependence 40.6%)",,,1.0
Braxton Key,2024-25,1630296,0.011269005,Sniper (Resilient Role),0.222,True,0.2834586466165414,0.2481203007518797,,0.2631578947368421,True,Depth,"Depth (Low Performance 1.1%, Low Dependence 28.3%)",,,1.0
Brian Bowen II,2019-20,1628968,0.0020405927,Sniper (Resilient Role),0.143,True,0.5290413533834586,0.7518796992481203,,0.0868421052631578,True,Depth,"Depth (Low Performance 0.2%, Low Dependence 52.9%)",,,1.0
Brian Bowen II,2020-21,1628968,0.0007329257,Sniper (Resilient Role),0.098,True,0.65,1.0,,0.0,True,Avoid,"Avoid (Low Performance 0.1%, High Dependence 65.0%)",,,1.0
Brian Roberts,2015-16,203148,0.005981534,Sniper (Resilient Role),0.188,True,0.158735632183908,0.32183908045977,,0.88,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 15.9%)",,,1.0
Brian Roberts,2016-17,203148,0.011530123,Sniper (Resilient Role),0.181,True,0.2338742393509127,0.4008620689655172,,0.7058823529411765,True,Depth,"Depth (Low Performance 1.2%, Low Dependence 23.4%)",,,1.0
Briante Weber,2015-16,1627362,0.0008824108,Sniper (Resilient Role),0.1169999999999999,True,0.0569999999999999,0.1424999999999999,,1.0,True,Depth,"Depth (Low Performance 0.1%, Low Dependence 5.7%)",,,1.0
Briante Weber,2016-17,1627362,0.004157234,Sniper (Resilient Role),0.1669999999999999,True,0.2846088435374149,0.3469387755102041,,0.4166666666666667,True,Depth,"Depth (Low Performance 0.4%, Low Dependence 28.5%)",,,1.0
Briante Weber,2017-18,1627362,0.0016512711,Sniper (Resilient Role),0.111,True,0.1824358974358974,0.1435897435897436,,0.5,True,Depth,"Depth (Low Performance 0.2%, Low Dependence 18.2%)",,,1.0
Brice Johnson,2016-17,1627744,0.94988453,Bulldozer (Fragile Star),0.348,True,0.65,1.0,,0.0,True,Luxury Component,"Luxury Component (High Performance 95.0%, High Dependence 65.0%)",,,1.0
Brice Johnson,2017-18,1627744,0.0057842564,Victim (Fragile Role),0.193,True,0.5900641025641026,0.891025641025641,,0.0653846153846153,True,Depth,"Depth (Low Performance 0.6%, Low Dependence 59.0%)",,,1.0
Brice Sensabaugh,2023-24,1641729,0.009231723,Sniper (Resilient Role),0.201,True,0.305609881626351,0.5485074626865671,,0.6551724137931034,True,Depth,"Depth (Low Performance 0.9%, Low Dependence 30.6%)",,,1.0
Brice Sensabaugh,2024-25,1641729,0.04339309729532847,Victim (Fragile Role),0.208,True,0.4476780185758514,0.6780185758513932,,0.2941176470588236,True,Franchise Cornerstone,Franchise Cornerstone,39.78438137016666,39.966423890684275,1.0021561862983335
Brodric Thomas,2020-21,1630271,0.0035155378,Sniper (Resilient Role),0.158,True,0.423443675889328,0.6679841897233201,,0.375,True,Depth,"Depth (Low Performance 0.4%, Low Dependence 42.3%)",,,1.0
Brodric Thomas,2021-22,1630271,0.006885958,Sniper (Resilient Role),0.172,True,0.4776939655172414,0.646551724137931,,0.1237068965517241,True,Depth,"Depth (Low Performance 0.7%, Low Dependence 47.8%)",,,1.0
Bronny James,2024-25,1642355,0.007004504,Sniper (Resilient Role),0.1989999999999999,True,0.3273550724637681,0.3381642512077295,,0.2316425120772946,True,Depth,"Depth (Low Performance 0.7%, Low Dependence 32.7%)",,,1.0
Brook Lopez,2015-16,201572,0.6009500350254141,King (Resilient Star),0.272,True,0.5465775498404677,0.8252853380158034,,0.1341463414634146,True,Franchise Cornerstone,Franchise Cornerstone,55.26082868750896,55.254130558353104,0.8473917131249104
Brook Lopez,2016-17,201572,0.5746537887705694,Victim (Fragile Role),0.286,True,0.5316547465032831,0.7833622183708839,,0.1267605633802817,True,Franchise Cornerstone,Franchise Cornerstone,49.73280382835171,49.73731298863877,0.9026719617164829
