PLAYER_NAME,SEASON,PORTABILITY_CLASS,PORTABILITY_SCORE,vol_ratio,eff_ratio,assisted_fgm_pct,open_shot_frequency,leverage_usg_delta,leverage_ts_delta,creation_volume_ratio,rim_appetite
Ivica Zubac,2023-24,low,0.582274787629832,1.3146926924444846,0.910703284307345,0.9371534195933456,0.0237467018469656,-0.037,-0.017,0.0628465804066543,0.0
JJ Redick,2015-16,low,0.4762548240517971,1.0593579729636526,0.7973688069806664,0.8803894297635605,0.3080204778156997,-0.034,0.1139999999999999,0.1196105702364394,0.0
JJ Redick,2016-17,low,0.34661163622863084,0.6812257713607595,0.9102222222222224,0.8599439775910365,0.2944785276073619,-0.086,0.05,0.1400560224089636,0.0
JJ Redick,2017-18,low,0.5355748173041611,0.9302615029122506,0.8961706550458945,0.8280166435506241,0.2882165605095542,-0.0049999999999999,-0.001,0.1719833564493758,0.0
JJ Redick,2017-18,low,0.7119985695159542,1.0689237295404128,1.0368311162195314,0.8280166435506241,0.2882165605095542,-0.0049999999999999,-0.001,0.1719833564493758,0.0
JJ Redick,2018-19,low,0.44908701622917624,0.7169758700848242,1.0497448326734609,0.8441215323645971,0.2760917838638045,-0.036,-0.031,0.1558784676354029,0.0
JR Smith,2015-16,low,0.44438237037223627,0.730408397549116,0.9862005089439416,0.7033096926713949,0.2813067150635209,-0.0779999999999999,-0.133,0.2966903073286052,0.0
JR Smith,2015-16,low,0.5722859036778173,0.8294253207806195,1.11843285925793,0.7033096926713949,0.2813067150635209,-0.0779999999999999,-0.133,0.2966903073286052,0.0
Ja Morant,2020-21,high,1.2,1.212352008833803,1.0772656206152833,0.2489894907033144,0.2152732060566162,0.0899999999999999,-0.033,0.7510105092966856,0.0
Ja Morant,2021-22,low,0.6895674763471107,0.8112258743562006,0.8621008246760684,0.1998864281658148,0.1461054668601838,0.0829999999999999,-0.0139999999999999,0.8001135718341852,0.0
Ja Morant,2022-23,low,0.7140209702826814,0.8524515023013978,0.9379718992449614,0.1694718514219384,0.1829145728643215,0.0419999999999999,-0.107,0.8305281485780616,0.0
Jaden McDaniels,2023-24,low,0.7586627253635776,0.8454441357893543,1.200124031007752,0.6253968253968254,0.2668957617411225,-0.0389999999999999,-0.0949999999999999,0.3746031746031746,0.0
Jaden McDaniels,2023-24,low,0.7767571578631511,0.9825282711868076,1.057201142390861,0.6253968253968254,0.2668957617411225,-0.0389999999999999,-0.0949999999999999,0.3746031746031746,0.0
Jae Crowder,2015-16,low,0.3770009631329791,0.987188021084322,0.6557104207755644,0.9020408163265308,0.2470799640610961,-0.0259999999999999,0.13,0.0979591836734693,0.0
Jae Crowder,2016-17,low,0.45210494254634526,1.039318920169825,0.8328973185088292,0.9100671140939598,0.322,-0.046,0.024,0.0899328859060402,0.0
Jae Crowder,2016-17,low,0.5582163147552672,1.10962184580199,0.9632268261864908,0.9100671140939598,0.322,-0.046,0.024,0.0899328859060402,0.0
Jae Crowder,2016-17,low,0.5419253085474006,1.13396292633277,0.915043246301835,0.9100671140939598,0.322,-0.046,0.024,0.0899328859060402,0.0
Jae Crowder,2017-18,low,0.5048797239434649,1.0320322478247177,0.8858874434268583,0.877221324717286,0.2893157262905162,-0.077,0.2139999999999999,0.122778675282714,0.0
Jae Crowder,2017-18,low,0.493660174522499,1.0441439189816246,0.856153453972416,0.877221324717286,0.2893157262905162,-0.077,0.2139999999999999,0.122778675282714,0.0
Jae Crowder,2019-20,low,0.571808488764045,1.1424668223668684,0.9076718065867122,0.8876404494382023,0.2424593967517401,-0.005,-0.095,0.1123595505617977,0.0
Jae Crowder,2019-20,low,0.5808702918621723,1.0283375838926176,1.0243899310565976,0.8876404494382023,0.2424593967517401,-0.005,-0.095,0.1123595505617977,0.0
Jae Crowder,2019-20,low,0.733858870568243,1.1090551593959734,1.202482163597146,0.8876404494382023,0.2424593967517401,-0.005,-0.095,0.1123595505617977,0.0
Jae Crowder,2020-21,low,0.30769789224050015,0.8187635571301489,0.9286942381150004,0.9555555555555556,0.3639705882352941,-0.0379999999999999,-0.1279999999999999,0.0444444444444444,0.0
Jae Crowder,2020-21,low,0.4246230912918903,1.0982217772284633,0.95547711658921,0.9555555555555556,0.3639705882352941,-0.0379999999999999,-0.1279999999999999,0.0444444444444444,0.0
Jae Crowder,2020-21,low,0.35082934351089334,0.8151162956635212,1.0636116095864308,0.9555555555555556,0.3639705882352941,-0.0379999999999999,-0.1279999999999999,0.0444444444444444,0.0
Jae Crowder,2021-22,low,0.6127581759207091,1.0416925662080694,1.1487159725853953,0.929853181076672,0.3288177339901477,-0.0249999999999999,0.131,0.0701468189233279,0.0
Jalen Brunson,2021-22,medium,0.9120475348477315,1.0920958132854044,0.9654294478527607,0.2369172216936251,0.1984313725490196,-0.0169999999999999,-0.1199999999999999,0.7630827783063748,0.0
Jalen Brunson,2021-22,medium,0.9156953064134116,1.2732373054454835,0.8821319499805513,0.2369172216936251,0.1984313725490196,-0.0169999999999999,-0.1199999999999999,0.7630827783063748,0.0
Jalen Brunson,2021-22,high,1.0391547729032855,1.5064437904447197,1.001066205901158,0.2369172216936251,0.1984313725490196,-0.0169999999999999,-0.1199999999999999,0.7630827783063748,0.0
Jalen Brunson,2022-23,medium,0.9915854224698235,1.1088908833257216,0.8942137025204118,0.1382909328114808,0.1098463289698349,0.0469999999999999,0.025,0.8617090671885191,0.0
Jalen Brunson,2022-23,high,1.1101965962441314,1.0466605208863342,1.060703613148601,0.1382909328114808,0.1098463289698349,0.0469999999999999,0.025,0.8617090671885191,0.0
Jalen Brunson,2023-24,medium,0.9699472344610546,1.1263221285535732,0.9249873884020224,0.1575757575757576,0.1206006569685593,0.064,-0.0689999999999999,0.8424242424242424,0.0
Jalen Brunson,2023-24,medium,0.9698003617726144,1.1728453628993,0.8881614227688112,0.1575757575757576,0.1206006569685593,0.064,-0.0689999999999999,0.8424242424242424,0.0
Jalen Suggs,2023-24,low,0.6789276235214556,1.096042232422221,0.8950847005468854,0.6284953395472703,0.4132492113564669,-0.0509999999999999,0.018,0.3715046604527297,0.0
Jalen Williams,2023-24,low,0.7775944339076216,0.9511361599633892,0.817542710117921,0.3057708871662361,0.2140300644237652,0.034,0.181,0.6942291128337639,0.0
Jamal Crawford,2015-16,medium,0.9607099388204223,1.1738064300910716,0.860627625401532,0.34624145785877,0.1255265374894692,-0.0489999999999999,0.0539999999999999,0.65375854214123,0.0
Jamal Crawford,2016-17,medium,1.0194348149816586,1.0761997207375833,0.9482025042271264,0.2717520858164481,0.1083883129123468,0.0219999999999999,-0.001,0.7282479141835518,0.0
Jamal Murray,2018-19,high,1.0301891876607696,1.1389566304623928,0.9850732365502464,0.3691756272401434,0.2710997442455243,0.03,-0.062,0.6308243727598566,0.0
Jamal Murray,2018-19,high,1.0120438099235631,1.1014259907882331,1.000697263241776,0.3691756272401434,0.2710997442455243,0.03,-0.062,0.6308243727598566,0.0
Jamal Murray,2019-20,medium,0.9252468391355281,0.991722550271374,1.0015966688863884,0.3174311926605504,0.2653465346534653,0.0429999999999999,-0.054,0.6825688073394496,0.0
Jamal Murray,2019-20,high,1.0044950900713714,0.9546754611815108,1.129581337494135,0.3174311926605504,0.2653465346534653,0.0429999999999999,-0.054,0.6825688073394496,0.0
Jamal Murray,2019-20,high,1.2,1.253016059394621,1.221436102769436,0.3174311926605504,0.2653465346534653,0.0429999999999999,-0.054,0.6825688073394496,0.0
Jamal Murray,2022-23,high,1.2,1.1563205460207555,1.1366533066132265,0.2996715927750411,0.2152214597629445,0.0299999999999999,-0.0259999999999999,0.7003284072249589,0.0
Jamal Murray,2022-23,medium,0.8694095729474547,0.9288679557195958,0.960973651708522,0.2996715927750411,0.2152214597629445,0.0299999999999999,-0.0259999999999999,0.7003284072249589,0.0
Jamal Murray,2022-23,high,1.15333635201371,1.1342974918989452,1.0439268121041518,0.2996715927750411,0.2152214597629445,0.0299999999999999,-0.0259999999999999,0.7003284072249589,0.0
Jamal Murray,2022-23,high,1.0369900766174398,1.1054724785813963,0.9630918518518516,0.2996715927750411,0.2152214597629445,0.0299999999999999,-0.0259999999999999,0.7003284072249589,0.0
Jamal Murray,2023-24,medium,0.8809101350325187,1.13135435329267,0.7969634247017864,0.2464312546957174,0.1990349819059107,-0.023,0.1059999999999999,0.7535687453042825,0.0
Jamal Murray,2023-24,low,0.7657819981281259,0.9575338763712958,0.8185711636063198,0.2464312546957174,0.1990349819059107,-0.023,0.1059999999999999,0.7535687453042825,0.0
James Ennis III,2016-17,low,0.5515635775168883,1.236471889025481,0.9713659961064244,0.839572192513369,0.3592814371257485,-0.002,-0.1939999999999999,0.160427807486631,0.0
James Ennis III,2018-19,low,0.5013726679271645,1.2429963450502175,0.9295243276486028,0.899749373433584,0.428007889546351,-0.089,0.41,0.100250626566416,0.0
James Harden,2015-16,medium,0.8434463758535338,0.9608428310945448,0.9259697196476888,0.2846202935545628,0.0963488843813387,0.077,-0.0519999999999999,0.7153797064454371,0.0
James Harden,2016-17,high,1.070766596454368,1.1686448526470588,0.9716292295805344,0.1872727272727272,0.0887949260042283,0.1439999999999999,-0.0569999999999999,0.8127272727272727,0.0
James Harden,2016-17,medium,0.8413992274756094,0.9651475664935932,0.9244782460532056,0.1872727272727272,0.0887949260042283,0.1439999999999999,-0.0569999999999999,0.8127272727272727,0.0
James Harden,2017-18,medium,0.8342778006784541,1.0297316303099886,0.8683703586878155,0.1565656565656565,0.0830019880715705,0.097,-0.0669999999999999,0.8434343434343434,0.0
James Harden,2017-18,medium,0.929646732744483,1.0955761610507648,0.9094812076804816,0.1565656565656565,0.0830019880715705,0.097,-0.0669999999999999,0.8434343434343434,0.0
James Harden,2017-18,medium,0.8700103694225964,1.055313372905028,0.8836114676936243,0.1565656565656565,0.0830019880715705,0.097,-0.0669999999999999,0.8434343434343434,0.0
James Harden,2018-19,medium,0.8766525769980507,0.9102293537510988,0.9660097696470475,0.0696022727272727,0.0587995100040832,0.0959999999999999,-0.003,0.9303977272727272,0.0
James Harden,2018-19,low,0.7655258786992611,0.8922685355450324,0.8605361908572065,0.0696022727272727,0.0587995100040832,0.0959999999999999,-0.003,0.9303977272727272,0.0
James Harden,2019-20,medium,0.8403699481865283,0.8169133705594241,1.064920979237682,0.115934356802541,0.0727436012572968,0.013,-0.034,0.884065643197459,0.0
James Harden,2019-20,medium,0.8547311519021016,0.8937559443961712,0.9899960527135864,0.115934356802541,0.0727436012572968,0.013,-0.034,0.884065643197459,0.0
James Harden,2021-22,medium,0.8255995361479032,0.8379029363045696,1.006451927960308,0.1277429467084638,0.0825688073394495,0.004,-0.0209999999999999,0.8722570532915361,0.0
James Harden,2021-22,medium,0.8448215912527001,0.862434166849051,1.0005904634581106,0.1277429467084638,0.0825688073394495,0.004,-0.0209999999999999,0.8722570532915361,0.0
James Harden,2022-23,medium,0.9209645263584754,1.0564527615035106,0.9333530338849488,0.1878589007383101,0.1397109428768066,0.001,-0.0659999999999999,0.8121410992616899,0.0
James Harden,2023-24,high,1.0295066729709221,1.160607998018855,1.0028612704601876,0.2408536585365853,0.1517543859649122,-0.054,-0.0649999999999999,0.7591463414634146,0.0
James Johnson,2017-18,medium,0.8643251663681599,0.8238262573332861,1.1166789713301342,0.5323624595469255,0.2790419161676646,0.038,0.076,0.4676375404530745,0.0
Jaren Jackson Jr.,2021-22,low,0.6644846426122362,1.0596452618049854,0.9690662750760454,0.7578378378378379,0.27464258841234,-0.06,-0.049,0.2421621621621622,0.0
Jaren Jackson Jr.,2022-23,low,0.4861967383573484,0.8571811487885607,0.8903539118288274,0.7457240592930445,0.2712643678160919,-0.061,-0.0809999999999999,0.2542759407069555,0.0
Jaylen Brown,2017-18,medium,0.8828856990165275,1.3635042175598513,0.9706087428726582,0.6733727810650887,0.225438596491228,-0.0829999999999999,0.0289999999999999,0.3266272189349112,0.0
Jaylen Brown,2017-18,medium,0.8625729776760086,1.1577540164562732,0.9828800388538126,0.6733727810650887,0.225438596491228,-0.0829999999999999,0.0289999999999999,0.3266272189349112,0.0
Jaylen Brown,2018-19,low,0.7710829272670415,0.9089116833644628,1.1015970347320734,0.6516556291390729,0.2502334267040149,-0.092,0.0729999999999999,0.3483443708609271,0.0
Jaylen Brown,2019-20,medium,0.8843259506957427,0.8646060347633572,1.1248385413389688,0.5264527320034693,0.1926782273603083,-0.066,0.008,0.4735472679965307,0.0
Jaylen Brown,2019-20,medium,0.8986089797722043,0.9409867879053128,1.0502273158853033,0.5264527320034693,0.1926782273603083,-0.066,0.008,0.4735472679965307,0.0
Jaylen Brown,2019-20,medium,0.8395580803120298,1.024823857878936,0.900943590588817,0.5264527320034693,0.1926782273603083,-0.066,0.008,0.4735472679965307,0.0
Jaylen Brown,2021-22,low,0.7727260684753992,0.8809113048987979,0.9666797925551078,0.4806428049671293,0.1323608860075635,-0.0189999999999999,-0.0749999999999999,0.5193571950328707,0.0
Jaylen Brown,2021-22,medium,0.802739677572834,0.9358104582766998,0.9453140116829396,0.4806428049671293,0.1323608860075635,-0.0189999999999999,-0.0749999999999999,0.5193571950328707,0.0
Jaylen Brown,2021-22,medium,0.8475641256428021,0.8925292880335252,1.0465002825663787,0.4806428049671293,0.1323608860075635,-0.0189999999999999,-0.0749999999999999,0.5193571950328707,0.0
Jaylen Brown,2021-22,low,0.7694275516733696,0.7964245521798271,1.064663470612661,0.4806428049671293,0.1323608860075635,-0.0189999999999999,-0.0749999999999999,0.5193571950328707,0.0
Jaylen Brown,2022-23,medium,0.8308648031534175,0.8808576355193594,1.054061972974781,0.4490306441525953,0.0968992248062015,-0.061,-0.0469999999999999,0.5509693558474047,0.0
Jaylen Brown,2022-23,low,0.6621056122668555,0.9278781175878068,0.7974029600670203,0.4490306441525953,0.0968992248062015,-0.061,-0.0469999999999999,0.5509693558474047,0.0
Jaylen Brown,2022-23,low,0.7796361447701626,0.7859674171451572,1.1084827266617658,0.4490306441525953,0.0968992248062015,-0.061,-0.0469999999999999,0.5509693558474047,0.0
Jaylen Brown,2023-24,medium,0.9621039322243791,0.8893574761582658,1.163135899702644,0.3623595505617978,0.1011738401341531,-0.0689999999999999,-0.001,0.6376404494382022,0.0
Jaylen Brown,2023-24,low,0.7801457417327708,0.9110278478624506,0.920722848452317,0.3623595505617978,0.1011738401341531,-0.0689999999999999,-0.001,0.6376404494382022,0.0
Jaylen Brown,2023-24,high,1.004918271191015,1.052599613323878,1.0264844322025033,0.3623595505617978,0.1011738401341531,-0.0689999999999999,-0.001,0.6376404494382022,0.0
Jaylen Brown,2023-24,high,0.9773254346981964,1.0797367085777192,0.9732091097308488,0.3623595505617978,0.1011738401341531,-0.0689999999999999,-0.001,0.6376404494382022,0.0
Jayson Tatum,2017-18,high,1.0616291858926639,1.083845965283603,1.0190695811872574,0.5388272583201268,0.2287081339712918,0.0139999999999999,0.091,0.4611727416798732,0.0
Jayson Tatum,2017-18,medium,1.0058940793109183,1.2067850530688933,0.8721065732964957,0.5388272583201268,0.2287081339712918,0.0139999999999999,0.091,0.4611727416798732,0.0
Jayson Tatum,2017-18,high,1.2,1.3110178547146325,1.063222057059486,0.5388272583201268,0.2287081339712918,0.0139999999999999,0.091,0.4611727416798732,0.0
Jayson Tatum,2018-19,low,0.7153367376060784,0.8708922078340264,0.8494144617893479,0.4748803827751195,0.1838291380625477,-0.033,0.0949999999999999,0.5251196172248804,0.0
Jayson Tatum,2019-20,medium,0.9378295201945632,0.9707090832539932,0.9661283039103624,0.310980720871752,0.1092572658772873,0.0019999999999999,0.049,0.689019279128248,0.0
Jayson Tatum,2019-20,medium,0.8869479301196196,0.9082595605037364,0.976535748908278,0.310980720871752,0.1092572658772873,0.0019999999999999,0.049,0.689019279128248,0.0
Jayson Tatum,2020-21,high,1.1496546212121213,1.1467016772292962,1.0025751632194,0.2885431400282886,0.0795730228044638,0.0509999999999999,0.025,0.7114568599717114,0.0
Jayson Tatum,2021-22,medium,0.9036875658022425,0.9069802921390636,1.0690660647458434,0.3739669421487603,0.086977648202138,0.013,-0.0679999999999999,0.6260330578512396,0.0
Jayson Tatum,2021-22,low,0.6639527047996029,0.8538278107292077,0.8343551206182184,0.3739669421487603,0.086977648202138,0.013,-0.0679999999999999,0.6260330578512396,0.0
Jayson Tatum,2021-22,low,0.7806162291571556,0.78413589873174,1.0681452828292977,0.3739669421487603,0.086977648202138,0.013,-0.0679999999999999,0.6260330578512396,0.0
Jayson Tatum,2021-22,medium,0.8331369524092039,0.9342377629560537,0.9568482501188011,0.3739669421487603,0.086977648202138,0.013,-0.0679999999999999,0.6260330578512396,0.0
Jayson Tatum,2022-23,low,0.7352729213002568,0.8689633782926162,0.9539453125368788,0.4435643564356435,0.0787850023730422,0.0259999999999999,-0.1129999999999999,0.5564356435643565,0.0
Jayson Tatum,2022-23,low,0.714305399234694,0.8308741343649897,0.969226039939544,0.4435643564356435,0.0787850023730422,0.0259999999999999,-0.1129999999999999,0.5564356435643565,0.0
Jayson Tatum,2022-23,medium,0.854319748603352,0.9968562644362352,0.9661938826513886,0.4435643564356435,0.0787850023730422,0.0259999999999999,-0.1129999999999999,0.5564356435643565,0.0
Jayson Tatum,2023-24,medium,0.8793733654739778,1.015708666228425,0.9369840074525448,0.2875175315568022,0.0845953002610966,0.037,-0.0759999999999999,0.7124824684431977,0.0
Jayson Tatum,2023-24,low,0.7117544022248077,0.92196655467444,0.8354934007088504,0.2875175315568022,0.0845953002610966,0.037,-0.0759999999999999,0.7124824684431977,0.0
Jayson Tatum,2023-24,medium,0.8589279809414107,0.9968765440539678,0.932488323147118,0.2875175315568022,0.0845953002610966,0.037,-0.0759999999999999,0.7124824684431977,0.0
Jayson Tatum,2023-24,low,0.7525465464174774,0.8745236511947511,0.9313005007834344,0.2875175315568022,0.0845953002610966,0.037,-0.0759999999999999,0.7124824684431977,0.0
Jeff Green,2015-16,medium,0.8183253480421419,0.8585884341337067,1.05480881691408,0.5964187327823691,0.2065955383123181,0.01,0.0739999999999999,0.4035812672176309,0.0
Jeff Green,2017-18,low,0.560448810491697,0.7628365245940083,0.9759356432894664,0.6502546689303905,0.2358133669609079,-0.096,-0.02,0.3497453310696095,0.0
Jeff Teague,2015-16,medium,0.9630834015461747,1.0671175335637917,0.9396466770820816,0.1881188118811881,0.2808,0.0479999999999999,-0.009,0.8118811881188118,0.0
Jeff Teague,2017-18,medium,0.9100664376763477,1.0207330286368463,1.0015943816111443,0.1399176954732509,0.2391879964695498,-0.051,-0.062,0.860082304526749,0.0
Jerami Grant,2018-19,low,0.4436002005330305,0.7536584391259107,1.0756909062837734,0.8715231788079469,0.3440233236151603,-0.0389999999999999,0.03,0.128476821192053,0.0
Jerami Grant,2019-20,low,0.38522349593179117,0.7742498557502508,0.8178505535055349,0.8072669826224329,0.2985409652076319,-0.0769999999999999,0.196,0.1927330173775671,0.0
Jerami Grant,2019-20,low,0.583001076218611,0.9580016082145392,1.000334933013397,0.8072669826224329,0.2985409652076319,-0.0769999999999999,0.196,0.1927330173775671,0.0
Jerami Grant,2019-20,low,0.47368837442762146,0.7825786982520389,0.9949632060461414,0.8072669826224329,0.2985409652076319,-0.0769999999999999,0.196,0.1927330173775671,0.0
Jeremy Lin,2015-16,high,1.0495483356164383,1.0762446448986138,1.0137161574287326,0.3784530386740331,0.1830835117773019,-0.038,0.1909999999999999,0.6215469613259669,0.0
Jimmy Butler III,2016-17,medium,0.9140244177955307,1.0124117703812536,0.902818837686298,0.3810763888888888,0.108009708737864,0.138,0.044,0.6189236111111112,0.0
Jimmy Butler III,2017-18,low,0.7334153019362649,0.825876083139291,0.9417234493376626,0.3978102189781023,0.1326073030108904,0.1689999999999999,-0.0569999999999999,0.6021897810218977,0.0
Jimmy Butler III,2018-19,medium,0.8857822810144792,0.8984500565354558,0.98590041212772,0.4597107438016529,0.1481213872832369,0.063,0.029,0.5402892561983471,0.0
Jimmy Butler III,2018-19,high,1.133467313988935,1.1485870721320288,0.9868362107584686,0.4597107438016529,0.1481213872832369,0.063,0.029,0.5402892561983471,0.0
Jimmy Butler III,2019-20,low,0.7413046048275941,0.9302450881104444,0.920198286700218,0.2956043956043955,0.1080459770114942,0.1139999999999999,-0.1339999999999999,0.7043956043956044,0.0
Jimmy Butler III,2019-20,medium,0.9268347614296979,0.9463535218226674,1.1309177466278764,0.2956043956043955,0.1080459770114942,0.1139999999999999,-0.1339999999999999,0.7043956043956044,0.0
Jimmy Butler III,2019-20,medium,0.9494777450256676,0.9350206379743772,1.1725886897172428,0.2956043956043955,0.1080459770114942,0.1139999999999999,-0.1339999999999999,0.7043956043956044,0.0
Jimmy Butler III,2020-21,low,0.5160581722652886,0.8779440264191959,0.6487892331389035,0.3675623800383877,0.0973888496824276,0.078,-0.0939999999999999,0.6324376199616123,0.0
Jimmy Butler III,2021-22,medium,0.9199119392812527,1.151431145811584,0.9802812004629136,0.432301740812379,0.0954670329670329,0.059,-0.185,0.567698259187621,0.0
Jimmy Butler III,2021-22,high,0.9710239848567929,1.169322708014023,1.0189150215345306,0.432301740812379,0.0954670329670329,0.059,-0.185,0.567698259187621,0.0
Jimmy Butler III,2022-23,medium,0.9050052288742344,1.17381965703137,0.8031163683708304,0.3836978131212724,0.0958213256484149,0.1079999999999999,-0.04,0.6163021868787276,0.0
Jimmy Butler III,2022-23,low,0.783720846489755,1.0315031111149682,0.7914429660592374,0.3836978131212724,0.0958213256484149,0.1079999999999999,-0.04,0.6163021868787276,0.0
Jimmy Butler III,2022-23,high,1.1965599442524004,1.324042236531519,1.038680507163542,0.3836978131212724,0.0958213256484149,0.1079999999999999,-0.04,0.6163021868787276,0.0
Jimmy Butler III,2022-23,medium,0.8637783523139771,1.0519010974214151,0.85537425448018,0.3836978131212724,0.0958213256484149,0.1079999999999999,-0.04,0.6163021868787276,0.0
Joe Harris,2020-21,low,0.44783524316802775,0.913969399698641,0.9705047654981216,0.8707865168539326,0.2353515625,-0.0559999999999999,-0.15,0.1292134831460674,0.0
Joe Ingles,2017-18,low,0.6687968633672663,1.2009688576729394,1.0104102878138397,0.6951219512195121,0.4445714285714285,-0.0219999999999999,-0.13,0.3048780487804878,0.0
Joe Ingles,2017-18,low,0.6051012557407383,1.1057593929326488,0.992092564990021,0.6951219512195121,0.4445714285714285,-0.0219999999999999,-0.13,0.3048780487804878,0.0
Joe Ingles,2019-20,low,0.7170564735495056,0.916186835106383,0.9537645566701256,0.49644128113879,0.3528645833333333,-0.0579999999999999,-0.029,0.50355871886121,0.0
Joe Ingles,2020-21,medium,0.8438707771897995,1.083370675403111,1.0411298539567533,0.5213414634146342,0.3651551312649164,-0.073,-0.068,0.4786585365853658,0.0
Joe Johnson,2015-16,medium,0.8589314143847954,0.8500085510814093,1.0636814532996035,0.4350961538461538,0.2143531633616619,0.055,-0.05,0.5649038461538461,0.0
Joe Johnson,2015-16,medium,0.9844951738930596,1.2314131864824582,0.8635922578009295,0.4350961538461538,0.2143531633616619,0.055,-0.05,0.5649038461538461,0.0
Joe Johnson,2016-17,high,1.2,1.2679226765758569,1.0019166350105329,0.4437869822485207,0.2369077306733167,0.022,0.2039999999999999,0.5562130177514792,0.0
Joel Embiid,2017-18,low,0.6093808383014356,0.97057833456393,0.8810173541823916,0.7622714148219443,0.2157800358637178,-0.034,0.011,0.2377285851780557,0.0
Joel Embiid,2018-19,low,0.5260161034823784,0.7663507951670966,0.8908502581755594,0.7232968881412952,0.2272727272727272,0.005,-0.008,0.2767031118587048,0.0
Joel Embiid,2020-21,low,0.6529264072820096,0.9655485198037216,0.9207143106274632,0.7490234375,0.1853741496598639,0.033,-0.022,0.2509765625,0.0
Joel Embiid,2021-22,low,0.5191699977030001,0.7022106676690961,0.8626076845832674,0.6342477140482128,0.1701477330616403,0.0359999999999999,-0.01,0.3657522859517872,0.0
Joel Embiid,2021-22,low,0.677752941253735,0.7830426766953879,1.00985062173488,0.6342477140482128,0.1701477330616403,0.0359999999999999,-0.01,0.3657522859517872,0.0
Joel Embiid,2022-23,low,0.5896637021182106,0.8709401575655215,0.8312340227748082,0.6705670567056705,0.1446322067594433,0.008,-0.018,0.3294329432943294,0.0
John Collins,2020-21,low,0.405303895221084,0.8403721313133516,0.9409690749133562,0.9500567536889898,0.2336601307189542,-0.068,0.146,0.0499432463110102,0.0
John Collins,2020-21,low,0.3568420384540504,0.7118668131797472,0.9780104144065956,0.9500567536889898,0.2336601307189542,-0.068,0.146,0.0499432463110102,0.0
John Collins,2022-23,low,0.4836817047905981,1.0222400366468165,0.9198327045128836,0.9300291545189504,0.2449799196787148,-0.052,-0.0479999999999999,0.0699708454810495,0.0
John Wall,2016-17,high,1.2,1.0492025427720213,1.1543149807938538,0.1511771995043371,0.1715686274509804,0.06,0.001,0.8488228004956628,0.0
John Wall,2016-17,medium,1.046618181818182,1.1553555092812948,0.9058840966355416,0.1511771995043371,0.1715686274509804,0.06,0.001,0.8488228004956628,0.0
Jonas Valančiūnas,2015-16,low,0.5551364969385987,1.154829526674949,0.9107085381554308,0.9378698224852072,0.0607424071991001,-0.061,0.255,0.0621301775147929,0.0
Jonas Valančiūnas,2020-21,low,0.40362766152605606,0.8015912457119971,0.9590377113133938,0.9311594202898552,0.1035923141186299,-0.0769999999999999,0.041,0.0688405797101449,0.0
Jonas Valančiūnas,2021-22,low,0.48323536503863945,0.9930086605769418,0.8869615397671339,0.9248878923766816,0.1794670846394984,-0.0459999999999999,0.147,0.0751121076233184,0.0
Jordan Clarkson,2019-20,medium,0.8580389919416161,0.962922582941958,1.0029352226720647,0.422110552763819,0.1684382665576451,-0.015,-0.0979999999999999,0.577889447236181,0.0
Jordan Clarkson,2020-21,medium,0.8470552158816427,0.8946653511918998,0.9966151792524792,0.3588283157038242,0.1680405833861762,-0.0499999999999999,0.0,0.6411716842961758,0.0
Jordan Clarkson,2021-22,low,0.7923672342103619,0.9085813278247016,1.221993944636678,0.3802083333333332,0.1796874999999999,-0.144,-0.151,0.6197916666666667,0.0
Jordan Poole,2021-22,medium,0.9457054382881719,0.8905042893487637,1.193252075605017,0.5194312796208531,0.2814070351758794,-0.001,-0.0619999999999999,0.4805687203791469,0.0
Jordan Poole,2021-22,medium,0.8404232488758594,0.9838315419580892,0.9598196648927518,0.5194312796208531,0.2814070351758794,-0.001,-0.0619999999999999,0.4805687203791469,0.0
Jordan Poole,2022-23,low,0.6909029602797004,0.9216911097548188,0.8145819746967525,0.4425,0.2490372272143774,-0.0029999999999999,-0.0769999999999999,0.5575,0.0
Josh Hart,2022-23,medium,0.9710572540753319,1.1424767451783584,1.0283426537874931,0.6007984031936128,0.2514619883040935,-0.03,-0.051,0.3992015968063872,0.0
Josh Hart,2022-23,low,0.7540132943358941,1.4324462877624171,0.760217983651226,0.6007984031936128,0.2514619883040935,-0.03,-0.051,0.3992015968063872,0.0
Josh Hart,2023-24,medium,1.0660311584445294,1.1110883322065883,1.0695021082485898,0.5583756345177665,0.2657926102502979,-0.032,0.2299999999999999,0.4416243654822335,0.0
Josh Hart,2023-24,medium,1.1310906564587957,1.2906777173773,1.050694604698389,0.5583756345177665,0.2657926102502979,-0.032,0.2299999999999999,0.4416243654822335,0.0
Josh Richardson,2015-16,low,0.6988516508188231,0.8823073254886279,0.9928070023398908,0.6299765807962528,0.2351816443594646,-0.083,0.046,0.3700234192037471,0.0
Jrue Holiday,2017-18,medium,0.9108274103139015,0.9793642017869096,0.9451413584637268,0.3019713261648745,0.2013029315960912,0.032,-0.0159999999999999,0.6980286738351255,0.0
Jrue Holiday,2020-21,medium,1.026395707504044,1.160892210906103,0.932641190818688,0.3312499999999999,0.1968503937007874,0.032,-0.0519999999999999,0.6687500000000001,0.0
Jrue Holiday,2020-21,low,0.7043924549725529,1.030383291194868,0.7211200163506037,0.3312499999999999,0.1968503937007874,0.032,-0.0519999999999999,0.6687500000000001,0.0
