PLAYER_ID,PLAYER_NAME,SEASON,RS_FGA,RS_RIM_FGA,RS_RIM_FGM,RS_RIM_APPETITE,RS_RIM_PCT,PO_FGA,PO_RIM_FGA,PO_RIM_FGM,PO_RIM_APPETITE,PO_RIM_PCT,RIM_PRESSURE_RESILIENCE
1626196,Josh Richardson,2020-21,618,113,72,0.18284789644012944,0.6371681415929203,28.0,6.0,4.0,0.21428571428571427,0.6666666666666666,1.1719342604298357
1626196,Josh Richardson,2021-22,534,80,47,0.149812734082397,0.5875,,,,,,
1626196,Josh Richardson,2022-23,554,60,37,0.10830324909747292,0.6166666666666667,,,,,,
1626196,Josh Richardson,2023-24,347,56,37,0.16138328530259366,0.6607142857142857,,,,,,
1626199,Darrun Hilliard,2015-16,182,46,27,0.25274725274725274,0.5869565217391305,,,,,,
1626199,Darrun Hilliard,2016-17,200,41,25,0.205,0.6097560975609756,,,,,,
1626199,Darrun Hilliard,2017-18,568,196,110,0.34507042253521125,0.5612244897959183,61.0,18.0,11.0,0.29508196721311475,0.6111111111111112,0.8551354968216796
1626202,Joe Young,2015-16,229,50,27,0.2183406113537118,0.54,8.0,0.0,0.0,0.0,0.0,0.0
1626202,Joe Young,2017-18,220,55,29,0.25,0.5272727272727272,,,,,,
1626203,Treveon Graham,2017-18,259,71,42,0.27413127413127414,0.5915492957746479,,,,,,
1626203,Treveon Graham,2018-19,202,28,15,0.13861386138613863,0.5357142857142857,10.0,2.0,1.0,0.2,0.5,1.4428571428571428
1626203,Treveon Graham,2019-20,242,76,35,0.3140495867768595,0.4605263157894737,,,,,,
1626204,Larry Nance Jr.,2015-16,300,148,100,0.49333333333333335,0.6756756756756757,,,,,,
1626204,Larry Nance Jr.,2016-17,361,160,110,0.44321329639889195,0.6875,,,,,,
1626204,Larry Nance Jr.,2017-18,413,259,187,0.6271186440677966,0.722007722007722,60.0,44.0,36.0,0.7333333333333333,0.8181818181818182,1.1693693693693692
1626204,Larry Nance Jr.,2018-19,479,242,171,0.5052192066805845,0.7066115702479339,,,,,,
1626204,Larry Nance Jr.,2019-20,431,177,131,0.41067285382830626,0.7401129943502824,,,,,,
1626204,Larry Nance Jr.,2020-21,272,96,63,0.35294117647058826,0.65625,,,,,,
1626204,Larry Nance Jr.,2021-22,247,120,83,0.48582995951417,0.6916666666666667,39.0,20.0,16.0,0.5128205128205128,0.8,1.0555555555555556
1626204,Larry Nance Jr.,2022-23,305,172,128,0.5639344262295082,0.7441860465116279,,,,,,
1626204,Larry Nance Jr.,2023-24,241,117,84,0.4854771784232365,0.717948717948718,17.0,10.0,8.0,0.5882352941176471,0.8,1.2116641528406236
1626204,Larry Nance Jr.,2024-25,155,48,33,0.3096774193548387,0.6875,,,,,,
1626205,Vincent Hunter,2017-18,233,149,95,0.6394849785407726,0.6375838926174496,,,,,,
1626208,Keifer Sykes,2021-22,221,45,31,0.20361990950226244,0.6888888888888889,,,,,,
1626209,Mario Hezonja,2015-16,418,91,59,0.21770334928229665,0.6483516483516484,,,,,,
1626209,Mario Hezonja,2016-17,330,71,37,0.21515151515151515,0.5211267605633803,,,,,,
1626209,Mario Hezonja,2017-18,617,180,115,0.2917341977309562,0.6388888888888888,,,,,,
1626209,Mario Hezonja,2018-19,464,173,95,0.3728448275862069,0.5491329479768786,,,,,,
1626209,Mario Hezonja,2019-20,218,83,42,0.38073394495412843,0.5060240963855421,22.0,7.0,2.0,0.3181818181818182,0.2857142857142857,0.8357064622124863
1626210,Alan Williams,2016-17,281,157,95,0.5587188612099644,0.6050955414012739,,,,,,
1626210,Alan Williams,2018-19,652,308,186,0.4723926380368098,0.6038961038961039,75.0,37.0,20.0,0.49333333333333335,0.5405405405405406,1.0443290043290043
1626214,Bryce Dejean-Jones,2015-16,200,68,38,0.34,0.5588235294117647,,,,,,
1626220,Royce O'Neale,2017-18,301,112,58,0.37209302325581395,0.5178571428571429,56.0,22.0,16.0,0.39285714285714285,0.7272727272727273,1.0558035714285714
1626220,Royce O'Neale,2018-19,343,127,85,0.37026239067055394,0.6692913385826772,45.0,16.0,8.0,0.35555555555555557,0.5,0.9602799650043745
1626220,Royce O'Neale,2019-20,365,91,55,0.2493150684931507,0.6043956043956044,32.0,8.0,3.0,0.25,0.375,1.0027472527472527
1626220,Royce O'Neale,2020-21,394,85,59,0.21573604060913706,0.6941176470588235,85.0,21.0,14.0,0.24705882352941178,0.6666666666666666,1.1451903114186852
1626220,Royce O'Neale,2021-22,444,107,72,0.240990990990991,0.6728971962616822,35.0,9.0,7.0,0.2571428571428571,0.7777777777777778,1.067022696929239
1626220,Royce O'Neale,2022-23,593,107,48,0.18043844856661045,0.4485981308411215,29.0,5.0,3.0,0.1724137931034483,0.6,0.9555269094424751
1626220,Royce O'Neale,2023-24,539,69,42,0.1280148423005566,0.6086956521739131,22.0,3.0,0.0,0.13636363636363635,0.0,1.0652173913043477
1626220,Royce O'Neale,2024-25,570,66,42,0.11578947368421053,0.6363636363636364,,,,,,
1626224,Cedi Osman,2017-18,209,52,38,0.24880382775119617,0.7307692307692307,18.0,5.0,4.0,0.2777777777777778,0.8,1.1164529914529915
1626224,Cedi Osman,2018-19,877,274,162,0.3124287343215507,0.5912408759124088,,,,,,
1626224,Cedi Osman,2019-20,609,178,103,0.2922824302134647,0.5786516853932584,,,,,,
1626224,Cedi Osman,2020-21,586,156,85,0.26621160409556316,0.5448717948717948,,,,,,
1626224,Cedi Osman,2021-22,572,144,92,0.2517482517482518,0.6388888888888888,,,,,,
1626224,Cedi Osman,2022-23,530,155,105,0.29245283018867924,0.6774193548387096,25.0,3.0,2.0,0.12,0.6666666666666666,0.4103225806451613
1626224,Cedi Osman,2023-24,384,100,74,0.2604166666666667,0.74,,,,,,
1626245,Cristiano Felicio,2015-16,111,64,44,0.5765765765765766,0.6875,,,,,,
1626245,Cristiano Felicio,2016-17,237,180,117,0.759493670886076,0.65,15.0,12.0,9.0,0.8,0.75,1.0533333333333332
1626245,Cristiano Felicio,2017-18,317,225,155,0.7097791798107256,0.6888888888888889,,,,,,
1626245,Cristiano Felicio,2018-19,179,133,82,0.7430167597765364,0.6165413533834586,,,,,,
1626246,Boban Marjanovic,2015-16,215,114,84,0.5302325581395348,0.7368421052631579,12.0,5.0,5.0,0.4166666666666667,1.0,0.7858187134502925
1626246,Boban Marjanovic,2016-17,132,64,47,0.48484848484848486,0.734375,,,,,,
1626246,Boban Marjanovic,2017-18,148,79,55,0.5337837837837838,0.6962025316455697,,,,,,
1626246,Boban Marjanovic,2018-19,260,162,114,0.6230769230769231,0.7037037037037037,40.0,13.0,9.0,0.325,0.6923076923076923,0.5216049382716049
1626246,Boban Marjanovic,2019-20,211,107,83,0.5071090047393365,0.7757009345794392,30.0,19.0,13.0,0.6333333333333333,0.6842105263157895,1.2489096573208722
1626246,Boban Marjanovic,2020-21,122,64,42,0.5245901639344263,0.65625,39.0,25.0,13.0,0.6410256410256411,0.52,1.2219551282051282
1626251,Duje Dukan,2015-16,357,75,42,0.21008403361344538,0.56,10.0,2.0,1.0,0.2,0.5,0.9520000000000001
1626253,Axel Toupane,2015-16,420,124,81,0.29523809523809524,0.6532258064516129,,,,,,
1626253,Axel Toupane,2016-17,374,155,102,0.4144385026737968,0.6580645161290323,21.0,5.0,5.0,0.23809523809523808,1.0,0.5745007680491552
1626253,Axel Toupane,2020-21,114,39,32,0.34210526315789475,0.8205128205128205,34.0,4.0,3.0,0.11764705882352941,0.75,0.3438914027149321
1626254,Maurice Ndour,2016-17,295,134,79,0.4542372881355932,0.5895522388059702,,,,,,
1626257,Salah Mejri,2015-16,131,102,71,0.7786259541984732,0.696078431372549,10.0,9.0,7.0,0.9,0.7777777777777778,1.1558823529411766
1626257,Salah Mejri,2016-17,137,107,76,0.781021897810219,0.7102803738317757,,,,,,
1626257,Salah Mejri,2017-18,137,113,79,0.8248175182481752,0.6991150442477876,,,,,,
1626257,Salah Mejri,2018-19,112,57,37,0.5089285714285714,0.6491228070175439,,,,,,
1626259,Malcolm Miller,2017-18,342,86,58,0.25146198830409355,0.6744186046511628,34.0,7.0,6.0,0.20588235294117646,0.8571428571428571,0.8187414500683995
1626259,Malcolm Miller,2018-19,151,40,26,0.26490066225165565,0.65,26.0,4.0,2.0,0.15384615384615385,0.5,0.5807692307692307
1626262,Coty Clarke,2015-16,499,212,146,0.4248496993987976,0.6886792452830188,32.0,12.0,10.0,0.375,0.8333333333333334,0.8826650943396227
1626273,Marcelo Huertas,2015-16,230,58,31,0.25217391304347825,0.5344827586206896,,,,,,
1626296,Jordan Sibert,2018-19,551,97,58,0.17604355716878403,0.5979381443298969,,,,,,
1626643,Jacob Pullen,2017-18,199,57,29,0.2864321608040201,0.5087719298245614,,,,,,
1627098,Malcolm Delaney,2016-17,388,52,20,0.13402061855670103,0.38461538461538464,3.0,0.0,0.0,0.0,0.0,0.0
1627098,Malcolm Delaney,2017-18,285,58,29,0.20350877192982456,0.5,,,,,,
1627215,Walt Lemon Jr.,2017-18,747,405,246,0.5421686746987951,0.6074074074074074,11.0,8.0,2.0,0.7272727272727273,0.25,1.3414141414141416
1627215,Walt Lemon Jr.,2018-19,904,535,310,0.5918141592920354,0.5794392523364486,27.0,16.0,8.0,0.5925925925925926,0.5,1.0013153340256142
1627293,Alex Stepheson,2015-16,381,264,182,0.6929133858267716,0.6893939393939394,,,,,,
1627362,Briante Weber,2015-16,297,73,46,0.24579124579124578,0.6301369863013698,24.0,4.0,4.0,0.16666666666666666,1.0,0.6780821917808219
1627362,Briante Weber,2016-17,488,166,102,0.3401639344262295,0.6144578313253012,,,,,,
1627362,Briante Weber,2017-18,441,216,131,0.4897959183673469,0.6064814814814815,,,,,,
1627395,Julian Washburn,2018-19,418,78,55,0.18660287081339713,0.7051282051282052,5.0,1.0,1.0,0.2,1.0,1.0717948717948718
1627732,Ben Simmons,2017-18,998,528,375,0.5290581162324649,0.7102272727272727,125.0,76.0,49.0,0.608,0.6447368421052632,1.1492121212121214
1627732,Ben Simmons,2018-19,960,634,425,0.6604166666666667,0.6703470031545742,116.0,87.0,58.0,0.75,0.6666666666666666,1.135646687697161
1627732,Ben Simmons,2019-20,647,460,313,0.7109737248840804,0.6804347826086956,,,,,,
1627732,Ben Simmons,2020-21,583,364,239,0.6243567753001715,0.6565934065934066,95.0,76.0,52.0,0.8,0.6842105263157895,1.2813186813186814
1627732,Ben Simmons,2022-23,235,125,86,0.5319148936170213,0.688,,,,,,
1627732,Ben Simmons,2024-25,223,109,66,0.48878923766816146,0.6055045871559633,6.0,3.0,2.0,0.5,0.6666666666666666,1.0229357798165137
1627733,Dragan Bender,2016-17,161,35,20,0.21739130434782608,0.5714285714285714,,,,,,
1627733,Dragan Bender,2017-18,550,113,68,0.20545454545454545,0.6017699115044248,,,,,,
1627733,Dragan Bender,2018-19,232,83,64,0.3577586206896552,0.7710843373493976,,,,,,
1627733,Dragan Bender,2019-20,281,112,76,0.398576512455516,0.6785714285714286,,,,,,
1627734,Domantas Sabonis,2016-17,481,154,82,0.3201663201663202,0.5324675324675324,3.0,2.0,0.0,0.6666666666666666,0.0,2.0822510822510822
1627734,Domantas Sabonis,2017-18,661,338,220,0.5113464447806354,0.650887573964497,62.0,29.0,22.0,0.46774193548387094,0.7586206896551724,0.914726092765795
1627734,Domantas Sabonis,2018-19,700,392,279,0.56,0.7117346938775511,29.0,9.0,6.0,0.3103448275862069,0.6666666666666666,0.5541871921182265
1627734,Domantas Sabonis,2019-20,848,486,315,0.5731132075471698,0.6481481481481481,,,,,,
1627734,Domantas Sabonis,2020-21,904,445,318,0.4922566371681416,0.7146067415730337,,,,,,
1627734,Domantas Sabonis,2021-22,773,444,318,0.574385510996119,0.7162162162162162,,,,,,
1627734,Domantas Sabonis,2022-23,938,573,407,0.6108742004264393,0.7102966841186736,99.0,40.0,28.0,0.40404040404040403,0.7,0.6614134362825462
1627734,Domantas Sabonis,2023-24,1068,610,425,0.5711610486891385,0.6967213114754098,,,,,,
1627734,Domantas Sabonis,2024-25,893,475,330,0.5319148936170213,0.6947368421052632,,,,,,
1627735,Wade Baldwin IV,2016-17,468,196,106,0.4188034188034188,0.5408163265306123,1.0,1.0,0.0,1.0,0.0,2.387755102040816
1627735,Wade Baldwin IV,2017-18,355,133,81,0.37464788732394366,0.6090225563909775,4.0,1.0,0.0,0.25,0.0,0.6672932330827067
1627735,Wade Baldwin IV,2018-19,372,131,83,0.3521505376344086,0.6335877862595419,34.0,15.0,9.0,0.4411764705882353,0.6,1.2528064660978895
1627736,Malik Beasley,2016-17,309,125,74,0.4045307443365696,0.592,,,,,,
1627736,Malik Beasley,2017-18,273,77,39,0.28205128205128205,0.5064935064935064,,,,,,
1627736,Malik Beasley,2018-19,783,194,126,0.24776500638569604,0.6494845360824743,93.0,16.0,8.0,0.17204301075268819,0.5,0.6943797805121384
1627736,Malik Beasley,2019-20,534,117,69,0.21910112359550563,0.5897435897435898,,,,,,
1627736,Malik Beasley,2020-21,600,139,77,0.23166666666666666,0.5539568345323741,,,,,,
1627736,Malik Beasley,2021-22,850,85,47,0.1,0.5529411764705883,44.0,17.0,11.0,0.38636363636363635,0.6470588235294118,3.8636363636363633
1627736,Malik Beasley,2022-23,937,56,40,0.05976520811099253,0.7142857142857143,34.0,3.0,2.0,0.08823529411764706,0.6666666666666666,1.4763655462184875
1627736,Malik Beasley,2023-24,722,72,48,0.0997229916897507,0.6666666666666666,41.0,6.0,3.0,0.14634146341463414,0.5,1.4674796747967478
1627736,Malik Beasley,2024-25,1071,89,55,0.08309990662931839,0.6179775280898876,75.0,8.0,6.0,0.10666666666666667,0.75,1.2835955056179778
1627737,Marquese Chriss,2016-17,632,274,164,0.43354430379746833,0.5985401459854015,,,,,,
1627737,Marquese Chriss,2017-18,532,209,125,0.39285714285714285,0.5980861244019139,,,,,,
1627737,Marquese Chriss,2018-19,180,82,43,0.45555555555555555,0.524390243902439,,,,,,
1627737,Marquese Chriss,2019-20,385,266,171,0.6909090909090909,0.6428571428571429,,,,,,
1627737,Marquese Chriss,2021-22,134,85,47,0.6343283582089553,0.5529411764705883,8.0,6.0,3.0,0.75,0.5,1.1823529411764704
1627738,Deyonta Davis,2016-17,147,81,54,0.5510204081632653,0.6666666666666666,5.0,5.0,3.0,1.0,0.6,1.814814814814815
1627738,Deyonta Davis,2017-18,323,190,144,0.5882352941176471,0.7578947368421053,,,,,,
1627738,Deyonta Davis,2018-19,425,225,165,0.5294117647058824,0.7333333333333333,,,,,,
1627739,Kris Dunn,2016-17,313,84,42,0.268370607028754,0.5,,,,,,
1627739,Kris Dunn,2017-18,678,196,102,0.2890855457227139,0.5204081632653061,,,,,,
1627739,Kris Dunn,2018-19,506,148,78,0.2924901185770751,0.527027027027027,,,,,,
1627739,Kris Dunn,2019-20,342,144,93,0.42105263157894735,0.6458333333333334,,,,,,
1627739,Kris Dunn,2021-22,252,91,60,0.3611111111111111,0.6593406593406593,,,,,,
1627739,Kris Dunn,2022-23,449,149,97,0.33184855233853006,0.6510067114093959,,,,,,
1627739,Kris Dunn,2023-24,313,76,49,0.24281150159744408,0.6447368421052632,,,,,,
1627739,Kris Dunn,2024-25,437,89,62,0.2036613272311213,0.6966292134831461,44.0,11.0,6.0,0.25,0.5454545454545454,1.2275280898876404
1627740,Henry Ellenson,2016-17,369,103,57,0.2791327913279133,0.5533980582524272,,,,,,
1627740,Henry Ellenson,2017-18,259,49,29,0.1891891891891892,0.5918367346938775,,,,,,
1627740,Henry Ellenson,2018-19,303,70,41,0.23102310231023102,0.5857142857142857,,,,,,
1627740,Henry Ellenson,2019-20,387,143,101,0.3695090439276486,0.7062937062937062,,,,,,
1627740,Henry Ellenson,2020-21,231,77,50,0.3333333333333333,0.6493506493506493,32.0,6.0,5.0,0.1875,0.8333333333333334,0.5625
1627741,Buddy Hield,2016-17,767,177,96,0.23076923076923078,0.5423728813559322,,,,,,
1627741,Buddy Hield,2017-18,978,193,115,0.19734151329243355,0.5958549222797928,,,,,,
1627741,Buddy Hield,2018-19,1360,292,180,0.21470588235294116,0.6164383561643836,,,,,,
1627741,Buddy Hield,2019-20,1162,178,114,0.153184165232358,0.6404494382022472,,,,,,
1627741,Buddy Hield,2020-21,992,97,57,0.09778225806451613,0.5876288659793815,,,,,,
1627741,Buddy Hield,2021-22,1098,176,104,0.16029143897996356,0.5909090909090909,,,,,,
1627741,Buddy Hield,2022-23,1038,190,120,0.18304431599229287,0.631578947368421,,,,,,
1627741,Buddy Hield,2023-24,850,170,104,0.2,0.611764705882353,17.0,3.0,1.0,0.17647058823529413,0.3333333333333333,0.8823529411764706
1627741,Buddy Hield,2024-25,786,112,73,0.14249363867684478,0.6517857142857143,125.0,24.0,12.0,0.192,0.5,1.3474285714285714
1627742,Brandon Ingram,2016-17,686,212,124,0.30903790087463556,0.5849056603773585,,,,,,
1627742,Brandon Ingram,2017-18,778,328,205,0.42159383033419023,0.625,,,,,,
1627742,Brandon Ingram,2018-19,729,293,185,0.401920438957476,0.6313993174061433,,,,,,
1627742,Brandon Ingram,2019-20,1096,307,192,0.2801094890510949,0.6254071661237784,,,,,,
1627742,Brandon Ingram,2020-21,1101,177,117,0.16076294277929154,0.6610169491525424,,,,,,
1627742,Brandon Ingram,2021-22,983,169,111,0.17192268565615462,0.6568047337278107,118.0,18.0,15.0,0.15254237288135594,0.8333333333333334,0.8872730919667036
1627742,Brandon Ingram,2022-23,835,154,102,0.1844311377245509,0.6623376623376623,,,,,,
1627742,Brandon Ingram,2023-24,1017,179,129,0.176007866273353,0.7206703910614525,55.0,9.0,3.0,0.16363636363636364,0.3333333333333333,0.9297105129507365
1627742,Brandon Ingram,2024-25,333,53,38,0.15915915915915915,0.7169811320754716,,,,,,
1627743,Demetrius Jackson,2016-17,423,187,99,0.44208037825059104,0.5294117647058824,49.0,24.0,14.0,0.4897959183673469,0.5833333333333334,1.1079340827239985
1627743,Demetrius Jackson,2017-18,355,175,95,0.49295774647887325,0.5428571428571428,,,,,,
1627743,Demetrius Jackson,2018-19,183,88,54,0.4808743169398907,0.6136363636363636,,,,,,
1627744,Brice Johnson,2017-18,395,140,104,0.35443037974683544,0.7428571428571429,,,,,,
1627745,Damian Jones,2016-17,271,169,119,0.6236162361623616,0.7041420118343196,36.0,24.0,17.0,0.6666666666666666,0.7083333333333334,1.069033530571992
1627745,Damian Jones,2017-18,472,317,246,0.6716101694915254,0.7760252365930599,2.0,1.0,1.0,0.5,1.0,0.7444794952681388
1627745,Damian Jones,2019-20,194,160,123,0.8247422680412371,0.76875,,,,,,
1627745,Damian Jones,2020-21,103,73,56,0.7087378640776699,0.7671232876712328,,,,,,
1627745,Damian Jones,2021-22,266,156,130,0.5864661654135338,0.8333333333333334,,,,,,
1627746,Skal Labissiere,2016-17,439,170,106,0.38724373576309795,0.6235294117647059,,,,,,
1627746,Skal Labissiere,2017-18,543,169,120,0.31123388581952116,0.7100591715976331,,,,,,
1627746,Skal Labissiere,2019-20,147,64,40,0.43537414965986393,0.625,,,,,,
1627746,Skal Labissiere,2024-25,317,106,78,0.334384858044164,0.7358490566037735,70.0,30.0,21.0,0.42857142857142855,0.7,1.2816711590296497
1627747,Caris LeVert,2016-17,380,117,77,0.3078947368421053,0.6581196581196581,,,,,,
1627747,Caris LeVert,2017-18,735,262,160,0.3564625850340136,0.6106870229007634,,,,,,
1627747,Caris LeVert,2018-19,483,180,106,0.37267080745341613,0.5888888888888889,73.0,21.0,14.0,0.2876712328767123,0.6666666666666666,0.7719178082191781
1627747,Caris LeVert,2019-20,732,223,124,0.3046448087431694,0.5560538116591929,73.0,11.0,6.0,0.1506849315068493,0.5454545454545454,0.49462497696418695
1627747,Caris LeVert,2020-21,814,208,129,0.25552825552825553,0.6201923076923077,,,,,,
1627747,Caris LeVert,2021-22,854,214,133,0.2505854800936768,0.6214953271028038,,,,,,
1627747,Caris LeVert,2022-23,742,201,121,0.27088948787061995,0.6019900497512438,63.0,11.0,8.0,0.1746031746031746,0.7272727272727273,0.6445550027639579
1627747,Caris LeVert,2023-24,820,249,145,0.30365853658536585,0.5823293172690763,102.0,35.0,27.0,0.3431372549019608,0.7714285714285715,1.1300102370265375
1627747,Caris LeVert,2024-25,599,195,126,0.32554257095158595,0.6461538461538462,,,,,,
1627748,Thon Maker,2016-17,181,65,40,0.35911602209944754,0.6153846153846154,31.0,16.0,8.0,0.5161290322580645,0.5,1.4372208436724565
1627748,Thon Maker,2017-18,334,102,54,0.30538922155688625,0.5294117647058824,28.0,5.0,4.0,0.17857142857142858,0.8,0.5847338935574229
1627748,Thon Maker,2018-19,268,79,48,0.2947761194029851,0.6075949367088608,26.0,10.0,5.0,0.38461538461538464,0.5,1.3047711781888998
1627748,Thon Maker,2019-20,193,75,50,0.38860103626943004,0.6666666666666666,,,,,,
1627749,Dejounte Murray,2016-17,349,147,81,0.42120343839541546,0.5510204081632653,61.0,33.0,15.0,0.5409836065573771,0.45454545454545453,1.2843760455001674
1627749,Dejounte Murray,2017-18,645,291,160,0.4511627906976744,0.5498281786941581,31.0,8.0,5.0,0.25806451612903225,0.625,0.5719986697705354
1627749,Dejounte Murray,2019-20,637,203,112,0.31868131868131866,0.5517241379310345,,,,,,
1627749,Dejounte Murray,2020-21,974,232,142,0.23819301848049282,0.6120689655172413,,,,,,
1627749,Dejounte Murray,2021-22,1241,308,197,0.24818694601128122,0.6396103896103896,,,,,,
1627749,Dejounte Murray,2022-23,1319,238,158,0.18043972706595907,0.6638655462184874,103.0,18.0,9.0,0.17475728155339806,0.5,0.968507791466101
1627749,Dejounte Murray,2023-24,1463,308,179,0.21052631578947367,0.5811688311688312,,,,,,
1627749,Dejounte Murray,2024-25,494,110,61,0.22267206477732793,0.5545454545454546,,,,,,
1627750,Jamal Murray,2016-17,730,179,104,0.2452054794520548,0.5810055865921788,,,,,,
1627750,Jamal Murray,2017-18,1062,256,150,0.24105461393596986,0.5859375,,,,,,
1627750,Jamal Murray,2018-19,1173,251,143,0.21398124467178176,0.5697211155378487,252.0,53.0,33.0,0.21031746031746032,0.6226415094339622,0.9828780117624739
1627750,Jamal Murray,2019-20,894,196,124,0.21923937360178972,0.6326530612244898,368.0,91.0,60.0,0.24728260869565216,0.6593406593406593,1.1279114906832297
1627750,Jamal Murray,2020-21,792,131,94,0.16540404040404041,0.7175572519083969,,,,,,
1627750,Jamal Murray,2022-23,1041,208,136,0.19980787704130643,0.6538461538461539,410.0,68.0,40.0,0.16585365853658537,0.5882352941176471,0.8300656660412759
1627750,Jamal Murray,2023-24,986,208,128,0.21095334685598377,0.6153846153846154,249.0,67.0,36.0,0.26907630522088355,0.5373134328358209,1.2755251776336114
1627750,Jamal Murray,2024-25,1121,214,138,0.19090098126672614,0.6448598130841121,250.0,47.0,32.0,0.188,0.6808510638297872,0.984803738317757
1627751,Jakob Poeltl,2016-17,140,112,71,0.8,0.6339285714285714,11.0,9.0,5.0,0.8181818181818182,0.5555555555555556,1.0227272727272727
1627751,Jakob Poeltl,2017-18,418,325,236,0.777511961722488,0.7261538461538461,31.0,25.0,14.0,0.8064516129032258,0.56,1.0372208436724566
1627751,Jakob Poeltl,2018-19,290,221,153,0.7620689655172413,0.6923076923076923,36.0,23.0,15.0,0.6388888888888888,0.6521739130434783,0.838360985419809
1627751,Jakob Poeltl,2019-20,266,186,126,0.6992481203007519,0.6774193548387096,,,,,,
1627751,Jakob Poeltl,2020-21,430,286,199,0.6651162790697674,0.6958041958041958,,,,,,
1627751,Jakob Poeltl,2021-22,663,353,257,0.5324283559577677,0.7280453257790368,,,,,,
1627751,Jakob Poeltl,2022-23,618,336,254,0.5436893203883495,0.7559523809523809,,,,,,
1627751,Jakob Poeltl,2023-24,378,233,175,0.6164021164021164,0.7510729613733905,,,,,,
1627751,Jakob Poeltl,2024-25,579,311,229,0.5371329879101899,0.7363344051446945,,,,,,
1627752,Taurean Prince,2016-17,364,146,77,0.4010989010989011,0.5273972602739726,52.0,25.0,18.0,0.4807692307692308,0.72,1.1986301369863013
1627752,Taurean Prince,2017-18,1024,271,152,0.2646484375,0.5608856088560885,,,,,,
1627752,Taurean Prince,2018-19,594,119,77,0.20033670033670034,0.6470588235294118,,,,,,
1627752,Taurean Prince,2019-20,739,158,81,0.21380243572395127,0.5126582278481012,,,,,,
1627752,Taurean Prince,2020-21,327,70,34,0.21406727828746178,0.4857142857142857,,,,,,
1627752,Taurean Prince,2021-22,390,81,54,0.2076923076923077,0.6666666666666666,27.0,8.0,4.0,0.2962962962962963,0.5,1.4266117969821672
1627752,Taurean Prince,2022-23,379,101,65,0.26649076517150394,0.6435643564356436,33.0,7.0,2.0,0.21212121212121213,0.2857142857142857,0.795979597959796
1627752,Taurean Prince,2023-24,572,99,62,0.17307692307692307,0.6262626262626263,29.0,6.0,4.0,0.20689655172413793,0.6666666666666666,1.1954022988505748
1627752,Taurean Prince,2024-25,514,99,58,0.1926070038910506,0.5858585858585859,10.0,1.0,0.0,0.1,0.0,0.5191919191919192
1627753,Zhou Qi,2017-18,234,111,72,0.47435897435897434,0.6486486486486487,11.0,3.0,0.0,0.2727272727272727,0.0,0.5749385749385749
1627754,Diamond Stone,2016-17,178,77,47,0.43258426966292135,0.6103896103896104,,,,,,
1627755,Tyler Ulis,2016-17,453,53,23,0.11699779249448124,0.4339622641509434,,,,,,
1627755,Tyler Ulis,2017-18,551,78,32,0.14156079854809436,0.41025641025641024,,,,,,
1627756,Denzel Valentine,2016-17,344,32,15,0.09302325581395349,0.46875,6.0,1.0,1.0,0.16666666666666666,1.0,1.7916666666666665
1627756,Denzel Valentine,2017-18,795,114,66,0.14339622641509434,0.5789473684210527,,,,,,
1627756,Denzel Valentine,2019-20,258,17,8,0.06589147286821706,0.47058823529411764,,,,,,
1627756,Denzel Valentine,2020-21,416,37,23,0.0889423076923077,0.6216216216216216,,,,,,
1627756,Denzel Valentine,2021-22,218,28,20,0.12844036697247707,0.7142857142857143,,,,,,
1627757,Stephen Zimmerman,2016-17,272,131,82,0.48161764705882354,0.6259541984732825,,,,,,
1627758,Ron Baker,2016-17,257,96,47,0.3735408560311284,0.4895833333333333,,,,,,
1627759,Jaylen Brown,2016-17,422,184,107,0.43601895734597157,0.5815217391304348,71.0,28.0,22.0,0.39436619718309857,0.7857142857142857,0.904470300061237
1627759,Jaylen Brown,2017-18,858,343,198,0.3997668997668998,0.577259475218659,266.0,97.0,59.0,0.36466165413533835,0.6082474226804123,0.9121857120936452
1627759,Jaylen Brown,2018-19,792,291,183,0.36742424242424243,0.6288659793814433,87.0,23.0,18.0,0.26436781609195403,0.782608695652174,0.7195165303945965
1627759,Jaylen Brown,2019-20,887,284,182,0.3201803833145434,0.6408450704225352,288.0,93.0,63.0,0.3229166666666667,0.6774193548387096,1.0085460680751175
1627759,Jaylen Brown,2020-21,1111,289,196,0.2601260126012601,0.6782006920415224,,,,,,
1627759,Jaylen Brown,2021-22,1217,321,230,0.2637633525061627,0.7165109034267912,419.0,98.0,63.0,0.23389021479713604,0.6428571428571429,0.8867426523617277
1627759,Jaylen Brown,2022-23,1383,432,306,0.3123644251626898,0.7083333333333334,365.0,114.0,76.0,0.31232876712328766,0.6666666666666666,0.9998858447488584
1627759,Jaylen Brown,2023-24,1256,398,265,0.31687898089171973,0.6658291457286433,339.0,116.0,87.0,0.3421828908554572,0.75,1.0798535450111917
1627759,Jaylen Brown,2024-25,1118,305,206,0.27280858676207514,0.6754098360655738,195.0,47.0,31.0,0.24102564102564103,0.6595744680851063,0.8834972677595628
1627761,DeAndre' Bembry,2016-17,172,94,59,0.5465116279069767,0.6276595744680851,,,,,,
1627761,DeAndre' Bembry,2017-18,213,118,62,0.5539906103286385,0.5254237288135594,,,,,,
1627761,DeAndre' Bembry,2018-19,616,322,189,0.5227272727272727,0.5869565217391305,,,,,,
