player,season,star_potential,king_probability,bulldozer_probability,sniper_probability,victim_probability,predicted_archetype,actual_archetype,AGE,current_usage,is_star_predicted,is_star_actual,rank
Jared Rhoden,2022-23,0.0241005871212109,0.0224968325346708,0.0016037545865401,0.4829719960689544,0.4929274618625641,Victim (Fragile Role),,23.0,0.106,False,,471
Dzanan Musa,2018-19,0.0241005871212109,0.0224968325346708,0.0016037545865401,0.4829719960689544,0.4929274618625641,Victim (Fragile Role),,20.0,0.25,False,,472
Malachi Richardson,2018-19,0.0241005871212109,0.0224968325346708,0.0016037545865401,0.4829719960689544,0.4929274618625641,Victim (Fragile Role),,23.0,0.142,False,,473
Bruno Caboclo,2015-16,0.0241005871212109,0.0224968325346708,0.0016037545865401,0.4829719960689544,0.4929274618625641,Victim (Fragile Role),,20.0,0.152,False,,474
Kostas Antetokounmpo,2020-21,0.0241005871212109,0.0224968325346708,0.0016037545865401,0.4829719960689544,0.4929274618625641,Victim (Fragile Role),,23.0,0.172,False,,475
Tim Hardaway Jr.,2015-16,0.0241005871212109,0.0224968325346708,0.0016037545865401,0.4829719960689544,0.4929274618625641,Victim (Fragile Role),,24.0,0.159,False,,476
Isaac Bonga,2021-22,0.0241005871212109,0.0224968325346708,0.0016037545865401,0.4829719960689544,0.4929274618625641,Victim (Fragile Role),,22.0,0.108,False,,477
Jose Alvarado,2021-22,0.024052512249909203,0.0228460766375064,0.0012064356124028,0.4674079120159149,0.5085395574569702,Victim (Fragile Role),,24.0,0.174,False,,478
Sterling Brown,2018-19,0.024019308737479098,0.0225828718394041,0.001436436898075,0.2039920389652252,0.7719886898994446,Victim (Fragile Role),,24.0,0.149,False,,479
Aleksej Pokusevski,2020-21,0.023883091867901298,0.0223672725260257,0.0015158193418756,0.4032523036003113,0.5728646516799927,Victim (Fragile Role),,19.0,0.197,False,,480
Michael Porter Jr.,2021-22,0.023845171323046,0.0222139805555343,0.0016311907675117,0.4912343621253967,0.4849204123020172,Sniper (Resilient Role),,24.0,0.192,False,,481
Dillon Jones,2024-25,0.023845171323046,0.0222139805555343,0.0016311907675117,0.4912343621253967,0.4849204123020172,Sniper (Resilient Role),,23.0,0.131,False,,482
Sam Dekker,2017-18,0.023845171323046,0.0222139805555343,0.0016311907675117,0.4912343621253967,0.4849204123020172,Sniper (Resilient Role),,24.0,0.148,False,,483
Isaiah Mobley,2023-24,0.023845171323046,0.0222139805555343,0.0016311907675117,0.4912343621253967,0.4849204123020172,Sniper (Resilient Role),,24.0,0.16,False,,484
Darius Bazley,2019-20,0.023845171323046,0.0222139805555343,0.0016311907675117,0.4912343621253967,0.4849204123020172,Sniper (Resilient Role),,20.0,0.146,False,,485
TyTy Washington Jr.,2022-23,0.0238183236215262,0.0225761216133832,0.001242202008143,0.4668548107147217,0.5093268156051636,Victim (Fragile Role),,21.0,0.17,False,,486
Ja Morant,2020-21,0.023801890376489502,0.0229634921997785,0.000838398176711,0.230656012892723,0.7455421090126038,Victim (Fragile Role),King (Resilient Star),21.0,0.267,False,True,487
Jay Scrubb,2020-21,0.0237911898875608,0.0222080238163471,0.0015831660712137,0.5123552680015564,0.4638535678386688,Sniper (Resilient Role),,20.0,0.217,False,,488
Marcus Paige,2017-18,0.0237911898875608,0.0222080238163471,0.0015831660712137,0.5123552680015564,0.4638535678386688,Sniper (Resilient Role),,24.0,0.224,False,,489
Jared Butler,2021-22,0.0237846035743131,0.0226322077214717,0.0011523958528414,0.5279432535171509,0.4482721388339996,Sniper (Resilient Role),,21.0,0.221,False,,490
Emmanuel Mudiay,2019-20,0.0237846035743131,0.0226322077214717,0.0011523958528414,0.5279432535171509,0.4482721388339996,Sniper (Resilient Role),,24.0,0.218,False,,491
Mfiondu Kabengele,2020-21,0.0237660054117441,0.0223401989787817,0.0014258064329624,0.3633103668689728,0.6129236817359924,Victim (Fragile Role),,23.0,0.168,False,,492
Patrick Baldwin Jr.,2024-25,0.0237490534782409,0.0219232235103845,0.0018258299678564,0.0463133938610553,0.9299376010894777,Victim (Fragile Role),,22.0,0.151,False,,493
Udoka Azubuike,2023-24,0.023726910701952802,0.0219010394066572,0.0018258712952956,0.0463144406676292,0.9299586415290833,Victim (Fragile Role),,24.0,0.121,False,,494
Isaac Jones,2024-25,0.023726910701952802,0.0219010394066572,0.0018258712952956,0.0463144406676292,0.9299586415290833,Victim (Fragile Role),,24.0,0.152,False,,495
Chaundee Brown Jr.,2021-22,0.023717597126960702,0.0220951326191425,0.0016224645078182,0.5090619325637817,0.4672204852104187,Sniper (Resilient Role),,23.0,0.146,False,,496
Jalen Harris,2020-21,0.023671116214245398,0.0172533001750707,0.0064178160391747,0.0740871131420135,0.9022417664527892,Victim (Fragile Role),,22.0,0.219,False,,497
Josh Jackson,2019-20,0.023648077738471298,0.0221362244337797,0.0015118533046916,0.4892765283584595,0.4870754182338714,Sniper (Resilient Role),,23.0,0.214,False,,498
Killian Hayes,2024-25,0.023648077738471298,0.0221362244337797,0.0015118533046916,0.4892765283584595,0.4870754182338714,Sniper (Resilient Role),,23.0,0.145,False,,499
Julian Strawther,2023-24,0.0236390117788686,0.0220219232141971,0.0016170885646715,0.507375180721283,0.4689857959747314,Sniper (Resilient Role),,22.0,0.193,False,,500
Bryce Dejean-Jones,2015-16,0.0235940455459057,0.0191363729536533,0.0044576725922524,0.1949104517698288,0.7814955115318298,Victim (Fragile Role),,23.0,0.14,False,,501
Dakari Johnson,2017-18,0.023587311618030002,0.0217721834778785,0.0018151281401515,0.0460419356822967,0.9303707480430604,Victim (Fragile Role),,22.0,0.139,False,,502
Grayson Allen,2019-20,0.0235542427981272,0.0222162380814552,0.001338004716672,0.0764252841472625,0.9000205397605896,Victim (Fragile Role),,24.0,0.171,False,,503
Enrique Freeman,2024-25,0.0235472352942451,0.0221345536410808,0.0014126816531643,0.3599660098552704,0.6164867281913757,Victim (Fragile Role),,24.0,0.109,False,,504
Kevin Knox II,2021-22,0.0235472352942451,0.0221345536410808,0.0014126816531643,0.3599660098552704,0.6164867281913757,Victim (Fragile Role),,22.0,0.187,False,,505
Furkan Korkmaz,2017-18,0.0235472352942451,0.0221345536410808,0.0014126816531643,0.3599660098552704,0.6164867281913757,Victim (Fragile Role),,20.0,0.159,False,,506
Sidy Cissoko,2023-24,0.0235472352942451,0.0221345536410808,0.0014126816531643,0.3599660098552704,0.6164867281913757,Victim (Fragile Role),,20.0,0.124,False,,507
Killian Tillie,2021-22,0.0235472352942451,0.0221345536410808,0.0014126816531643,0.3599660098552704,0.6164867281913757,Victim (Fragile Role),,24.0,0.128,False,,508
Carsen Edwards,2019-20,0.023540072492323698,0.022312382236123,0.0012276902562007,0.4730831384658813,0.5033767819404602,Victim (Fragile Role),,22.0,0.171,False,,509
Dereck Lively II,2023-24,0.0235002227127551,0.0114341508597135,0.0120660718530416,0.0292661562561988,0.9472336173057556,Victim (Fragile Role),,20.0,0.124,False,,510
Moritz Wagner,2020-21,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,24.0,0.178,False,,511
Admiral Schofield,2019-20,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,23.0,0.118,False,,512
Rodions Kurucs,2020-21,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,23.0,0.145,False,,513
D.J. Wilson,2018-19,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,23.0,0.141,False,,514
Thomas Bryant,2017-18,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,20.0,0.161,False,,515
Guerschon Yabusele,2017-18,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,22.0,0.146,False,,516
Justin Minaya,2022-23,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,24.0,0.123,False,,517
Mitch McGary,2015-16,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,24.0,0.192,False,,518
Vlatko Čančar,2020-21,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,24.0,0.132,False,,519
Cheick Diallo,2016-17,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,20.0,0.198,False,,520
Caleb Swanigan,2017-18,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,21.0,0.189,False,,521
Jarell Martin,2015-16,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,22.0,0.179,False,,522
Diamond Stone,2016-17,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,20.0,0.309,False,,523
Seth Lundy,2023-24,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,24.0,0.168,False,,524
Jordan Mickey,2015-16,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,21.0,0.193,False,,525
Zach Norvell Jr.,2019-20,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,22.0,0.147,False,,526
Aleem Ford,2021-22,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,24.0,0.148,False,,527
Isaiah Todd,2021-22,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,20.0,0.188,False,,528
Juancho Hernangomez,2019-20,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,24.0,0.149,False,,529
Tony Bradley,2017-18,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,20.0,0.158,False,,530
Killian Tillie,2020-21,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,23.0,0.148,False,,531
Joel Bolomboy,2016-17,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,23.0,0.172,False,,532
Nicolas Brussino,2016-17,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,24.0,0.148,False,,533
Nigel Hayes-Davis,2017-18,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,23.0,0.131,False,,534
Marcus Bagley,2024-25,0.023494675871916,0.0219327509403228,0.0015619249315932,0.4703750014305115,0.5061303377151489,Victim (Fragile Role),,23.0,0.128,False,,535
Harry Giles III,2018-19,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,21.0,0.227,False,,536
Terrence Shannon Jr.,2024-25,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,24.0,0.166,False,,537
Justin James,2020-21,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,24.0,0.192,False,,538
Keyontae Johnson,2023-24,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,24.0,0.128,False,,539
Miye Oni,2019-20,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,22.0,0.146,False,,540
Louis King,2019-20,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,21.0,0.163,False,,541
Alize Johnson,2019-20,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,24.0,0.133,False,,542
Ousmane Dieng,2023-24,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,21.0,0.167,False,,543
JT Thor,2024-25,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,22.0,0.132,False,,544
Jahmi'us Ramsey,2020-21,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,20.0,0.183,False,,545
Ron Harper Jr.,2022-23,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,23.0,0.136,False,,546
Glenn Robinson III,2015-16,0.0234846441308035,0.0219218768179416,0.0015627673128619,0.448348194360733,0.5281671285629272,Victim (Fragile Role),,22.0,0.157,False,,547
Duje Dukan,2015-16,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,24.0,0.154,False,,548
Nathan Knight,2020-21,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,23.0,0.207,False,,549
Kessler Edwards,2022-23,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,22.0,0.119,False,,550
Okaro White,2016-17,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,24.0,0.106,False,,551
Chuma Okeke,2022-23,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,24.0,0.121,False,,552
Marvin Bagley III,2019-20,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,21.0,0.248,False,,553
Jordan Mickey,2016-17,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,22.0,0.148,False,,554
Bruno Fernando,2020-21,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,22.0,0.133,False,,555
Luke Travers,2024-25,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,23.0,0.132,False,,556
Jarell Martin,2016-17,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,23.0,0.156,False,,557
Pacôme Dadiet,2024-25,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,19.0,0.142,False,,558
Bobby Portis,2015-16,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,21.0,0.203,False,,559
Brice Johnson,2017-18,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,24.0,0.193,False,,560
RaiQuan Gray,2022-23,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,23.0,0.205,False,,561
Svi Mykhailiuk,2018-19,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,22.0,0.157,False,,562
Jordan Schakel,2021-22,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,24.0,0.191,False,,563
Anthony Brown,2015-16,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,23.0,0.109,False,,564
Isaiah Joe,2020-21,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,21.0,0.163,False,,565
Didi Louzada,2021-22,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,22.0,0.13,False,,566
Jusuf Nurkić,2015-16,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,21.0,0.266,False,,567
Oshae Brissett,2019-20,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,22.0,0.145,False,,568
Deividas Sirvydis,2021-22,0.0234725254122166,0.0219105649739503,0.0015619604382663,0.4703856706619262,0.5061418414115906,Victim (Fragile Role),,22.0,0.149,False,,569
JT Thor,2021-22,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,19.0,0.116,False,,570
Rashad Vaughn,2016-17,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,20.0,0.169,False,,571
Alen Smailagic,2019-20,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,19.0,0.175,False,,572
Justin Anderson,2015-16,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,22.0,0.152,False,,573
Timothe Luwawu-Cabarrot,2018-19,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,24.0,0.156,False,,574
Keita Bates-Diop,2018-19,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,23.0,0.14,False,,575
Paul Zipser,2017-18,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,24.0,0.156,False,,576
Patrick McCaw,2016-17,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,21.0,0.116,False,,577
Josh Okogie,2021-22,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,23.0,0.115,False,,578
Brian Bowen II,2019-20,0.0234595049405469,0.0218546967953443,0.0016048081452026,0.4832892715930938,0.4932512640953064,Victim (Fragile Role),,21.0,0.143,False,,579
James Wiseman,2023-24,0.0234082704409956,0.0220798552036285,0.0013284152373671,0.0642071887850761,0.912384569644928,Victim (Fragile Role),,23.0,0.158,False,,580
Kendall Brown,2023-24,0.0234058625064789,0.0218483377248048,0.0015575247816741,0.5337176322937012,0.4428764879703522,Sniper (Resilient Role),,21.0,0.135,False,,581
Cam Christie,2024-25,0.0234058625064789,0.0218483377248048,0.0015575247816741,0.5337176322937012,0.4428764879703522,Sniper (Resilient Role),,19.0,0.192,False,,582
Josh Reaves,2019-20,0.0234058625064789,0.0218483377248048,0.0015575247816741,0.5337176322937012,0.4428764879703522,Sniper (Resilient Role),,23.0,0.161,False,,583
Bryce McGowens,2022-23,0.0234058625064789,0.0218483377248048,0.0015575247816741,0.5337176322937012,0.4428764879703522,Sniper (Resilient Role),,20.0,0.147,False,,584
Yuta Watanabe,2018-19,0.0234058625064789,0.0218483377248048,0.0015575247816741,0.5337176322937012,0.4428764879703522,Sniper (Resilient Role),,24.0,0.148,False,,585
Lindell Wigginton,2021-22,0.0234058625064789,0.0218483377248048,0.0015575247816741,0.5337176322937012,0.4428764879703522,Sniper (Resilient Role),,24.0,0.183,False,,586
Jalen McDaniels,2021-22,0.0233796656830235,0.0220804549753665,0.001299210707657,0.3621420264244079,0.6144782900810242,Victim (Fragile Role),,24.0,0.152,False,,587
Sekou Doumbouya,2019-20,0.0233646592823787,0.0217663384974002,0.0015983207849785,0.501486599445343,0.4751487076282501,Sniper (Resilient Role),,19.0,0.164,False,,588
Nate Hinton,2020-21,0.023358676116913498,0.0220762304961681,0.0012824456207454,0.5443461537361145,0.4322951734066009,Sniper (Resilient Role),,22.0,0.217,False,,589
Vernon Carey Jr.,2020-21,0.0233443398028611,0.0218533501029014,0.0014909896999597,0.4277558028697967,0.5488998293876648,Victim (Fragile Role),,20.0,0.178,False,,590
Zeke Nnaji,2024-25,0.0233443398028611,0.0218533501029014,0.0014909896999597,0.4277558028697967,0.5488998293876648,Victim (Fragile Role),,24.0,0.119,False,,591
Collin Sexton,2021-22,0.023335866630077202,0.0221643187105655,0.0011715479195117,0.4963068962097168,0.4803571701049804,Sniper (Resilient Role),,23.0,0.264,False,,592
Dalano Banton,2022-23,0.0233119307085871,0.0218215677887201,0.001490362919867,0.5107032656669617,0.4659847617149353,Sniper (Resilient Role),,23.0,0.229,False,,593
Julian Phillips,2023-24,0.0232554831309243,0.0216661635786294,0.0015893195522949,0.4786246418952942,0.4981198310852051,Victim (Fragile Role),,20.0,0.121,False,,594
Anthony Bennett,2016-17,0.0232554831309243,0.0216661635786294,0.0015893195522949,0.4786246418952942,0.4981198310852051,Victim (Fragile Role),,24.0,0.188,False,,595
Sandro Mamukelashvili,2022-23,0.0232554831309243,0.0216661635786294,0.0015893195522949,0.4786246418952942,0.4981198310852051,Victim (Fragile Role),,24.0,0.177,False,,596
Jarell Eddie,2015-16,0.0232554831309243,0.0216661635786294,0.0015893195522949,0.4786246418952942,0.4981198310852051,Victim (Fragile Role),,24.0,0.191,False,,597
Jared Butler,2023-24,0.023238244466483503,0.0191894061863422,0.0040488382801413,0.2477284967899322,0.7290332317352295,Victim (Fragile Role),,23.0,0.194,False,,598
Drew Timme,2024-25,0.0232335972832514,0.0216442421078681,0.0015893551753833,0.4786354005336761,0.4981310069561004,Victim (Fragile Role),,24.0,0.205,False,,599
Noah Vonleh,2015-16,0.0232335972832514,0.0216442421078681,0.0015893551753833,0.4786354005336761,0.4981310069561004,Victim (Fragile Role),,20.0,0.13,False,,600
Anthony Lamb,2020-21,0.0232335972832514,0.0216442421078681,0.0015893551753833,0.4786354005336761,0.4981310069561004,Victim (Fragile Role),,23.0,0.144,False,,601
Daishen Nix,2021-22,0.0232012757332994,0.021991254761815,0.0012100209714844,0.4806666970252991,0.4961320161819458,Victim (Fragile Role),,20.0,0.167,False,,602
Jahlil Okafor,2017-18,0.0231843879446386,0.0167633723467588,0.0064210155978798,0.0741240456700325,0.9026915431022644,Victim (Fragile Role),,22.0,0.216,False,,603
Leandro Bolmaro,2021-22,0.0231581403641029,0.0215739477425813,0.0015841926215216,0.5126875042915344,0.4641543626785278,Sniper (Resilient Role),,21.0,0.122,False,,604
Dzanan Musa,2019-20,0.0231581403641029,0.0215739477425813,0.0015841926215216,0.5126875042915344,0.4641543626785278,Sniper (Resilient Role),,21.0,0.193,False,,605
Johnny Davis,2023-24,0.0231581403641029,0.0215739477425813,0.0015841926215216,0.5126875042915344,0.4641543626785278,Sniper (Resilient Role),,22.0,0.117,False,,606
Emoni Bates,2023-24,0.0231581403641029,0.0215739477425813,0.0015841926215216,0.5126875042915344,0.4641543626785278,Sniper (Resilient Role),,20.0,0.196,False,,607
Cam Reynolds,2018-19,0.0231566701550035,0.0218048319220542,0.0013518382329493,0.3281549513339996,0.6486883759498596,Victim (Fragile Role),,24.0,0.141,False,,608
Donte DiVincenzo,2018-19,0.0231235203100367,0.0218947082757949,0.0012288120342418,0.4406294524669647,0.5362470149993896,Victim (Fragile Role),,22.0,0.145,False,,609
GG Jackson,2024-25,0.0231187737081199,0.0215372741222381,0.0015814995858818,0.5419331192970276,0.434948056936264,Sniper (Resilient Role),,20.0,0.219,False,,610
Rayan Rupert,2023-24,0.0231187737081199,0.0215372741222381,0.0015814995858818,0.5419331192970276,0.434948056936264,Sniper (Resilient Role),,20.0,0.131,False,,611
Zhou Qi,2017-18,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,22.0,0.163,False,,612
Buddy Boeheim,2023-24,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,24.0,0.161,False,,613
Thon Maker,2018-19,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,22.0,0.148,False,,614
Usman Garuba,2021-22,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,20.0,0.091,False,,615
Thon Maker,2016-17,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,20.0,0.181,False,,616
Marquese Chriss,2021-22,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,24.0,0.205,False,,617
Gary Clark,2018-19,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,24.0,0.106,False,,618
Justin Patton,2020-21,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,24.0,0.128,False,,619
Chris McCullough,2017-18,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,23.0,0.219,False,,620
James Young,2015-16,0.0231064124964177,0.021570298820734,0.0015361136756837,0.4626017808914184,0.5142918229103088,Victim (Fragile Role),,20.0,0.092,False,,621
Trendon Watford,2023-24,0.0231057028286158,0.0188890174031257,0.0042166854254901,0.15125772356987,0.8256365656852722,Victim (Fragile Role),,23.0,0.203,False,,622
Orlando Robinson,2023-24,0.0230908578960224,0.0217496939003467,0.0013411639956757,0.0675196275115013,0.9093894958496094,Victim (Fragile Role),,23.0,0.143,False,,623
Ricky Council IV,2024-25,0.0230728001333772,0.0218737255781888,0.0011990745551884,0.4714904129505157,0.5054367780685425,Victim (Fragile Role),,23.0,0.196,False,,624
Aaron Harrison,2015-16,0.023034219862893203,0.021511135622859,0.0015230842400342,0.5835753679275513,0.3933903872966766,Sniper (Resilient Role),,21.0,0.132,False,,625
Luka Samanic,2023-24,0.023034219862893203,0.021511135622859,0.0015230842400342,0.5835753679275513,0.3933903872966766,Sniper (Resilient Role),,24.0,0.21,False,,626
Blake Wesley,2024-25,0.0230144328670575,0.0214400701224803,0.0015743627445772,0.5308367013931274,0.4461488425731659,Sniper (Resilient Role),,22.0,0.165,False,,627
Olivier-Maxence Prosper,2024-25,0.0230144328670575,0.0214400701224803,0.0015743627445772,0.5308367013931274,0.4461488425731659,Sniper (Resilient Role),,22.0,0.158,False,,628
Terrance Ferguson,2017-18,0.022958580055274,0.0216183066368103,0.0013402734184637,0.3921532332897186,0.5848881602287292,Victim (Fragile Role),,20.0,0.104,False,,629
Brice Sensabaugh,2023-24,0.022954858955927103,0.0217115581035614,0.0012433008523657,0.467267781496048,0.5097773671150208,Victim (Fragile Role),,20.0,0.201,False,,630
Skal Labissiere,2018-19,0.0229486614698543,0.0216558258980512,0.0012928355718031,0.041857723146677,0.9351935982704164,Victim (Fragile Role),,23.0,0.154,False,,631
Drew Eubanks,2020-21,0.0229486614698543,0.0216558258980512,0.0012928355718031,0.041857723146677,0.9351935982704164,Victim (Fragile Role),,24.0,0.166,False,,632
Mfiondu Kabengele,2019-20,0.0229486614698543,0.0216558258980512,0.0012928355718031,0.041857723146677,0.9351935982704164,Victim (Fragile Role),,22.0,0.242,False,,633
R.J. Hampton,2020-21,0.0229394230991601,0.0217472799122333,0.0011921431869268,0.3781033158302307,0.5989572405815125,Victim (Fragile Role),,20.0,0.191,False,,634
Abdel Nader,2017-18,0.0229278354672714,0.0214021205902099,0.0015257148770615,0.5228173732757568,0.4542548060417175,Sniper (Resilient Role),,24.0,0.162,False,,635
