PLAYER_ID,PLAYER_NAME,SEASON,AGE,RS_USG_PCT,CURRENT_ARCHETYPE,CURRENT_STAR_LEVEL,CURRENT_KING_PROB,CURRENT_BULLDOZER_PROB,CURRENT_SNIPER_PROB,CURRENT_VICTIM_PROB,AT_25_USG_ARCHETYPE,AT_25_USG_STAR_LEVEL,AT_25_USG_KING_PROB,AT_25_USG_BULLDOZER_PROB,AT_25_USG_SNIPER_PROB,AT_25_USG_VICTIM_PROB,AT_30_USG_ARCHETYPE,AT_30_USG_STAR_LEVEL,AT_30_USG_KING_PROB,AT_30_USG_BULLDOZER_PROB,AT_30_USG_SNIPER_PROB,AT_30_USG_VICTIM_PROB,CREATION_VOLUME_RATIO,CREATION_TAX,LEVERAGE_USG_DELTA,LEVERAGE_TS_DELTA,RS_PRESSURE_APPETITE,RS_PRESSURE_RESILIENCE,RIM_PRESSURE_RESILIENCE,RS_RIM_APPETITE,EFG_ISO_WEIGHTED,EFG_PCT_0_DRIBBLE,PERFORMANCE_SCORE,DEPENDENCE_SCORE,RISK_CATEGORY,RANK
1629029,Luka Dončić,2020-21,22.0,0.35,King (Resilient Star),0.99600035,0.7897773,0.20622306,0.0010944332,0.0029052533,King (Resilient Star),0.9791184,0.9768023,0.0023161448,0.0010959333,0.01978559,King (Resilient Star),0.9962962,0.731348,0.26494825,0.0010134649,0.0026903169,0.8748584371460928,0.034651779935275,0.014,-0.016,0.4450441609421,0.505,0.8281171125694093,0.2094744633604737,0.561651779935275,0.527,0.996000349521637,0.1405874122789753,Franchise Cornerstone,1
1631218,Trayce Jackson-Davis,2023-24,24.0,0.157,Sniper (Resilient Role),0.13807076,0.012416575,0.12565419,0.57117176,0.29075748,Bulldozer (Fragile Star),0.9782535,0.37419984,0.6040536,0.0033148557,0.018431703,Bulldozer (Fragile Star),0.9906347,0.4549106,0.53572404,0.0041008866,0.0052644704,0.0202020202020202,1.1102230246251563e-16,-0.1,0.308,0.8533057851239669,0.603,,0.8158640226628895,0.7000000000000001,0.7,0.0,0.6513200183654729,Avoid,2
1629640,Keldon Johnson,2019-20,20.0,0.16400000000000003,Victim (Fragile Role),0.054509625,0.04320501,0.011304612,0.31135306,0.63413733,King (Resilient Star),0.97635627,0.96070117,0.015655093,0.0015336215,0.022110144,Bulldozer (Fragile Star),0.99744284,0.35047388,0.64696896,0.000796059,0.0017611001,0.3263888888888889,-0.2692553191489363,,,0.5504761904761905,0.667,,0.4266441821247892,0.6247446808510637,0.894,0.0,0.5339292929292929,Avoid,3
1630191,Isaiah Stewart,2020-21,20.0,0.15,Sniper (Resilient Role),0.012469403,0.011201111,0.0012682932,0.8418763,0.14565425,King (Resilient Star),0.9682547,0.9660622,0.0021925,0.0010390633,0.030706193,King (Resilient Star),0.9905058,0.5990113,0.39149454,0.001161397,0.008332727,0.0211864406779661,-0.001,-0.009,0.5289999999999999,0.6806722689075629,0.481,,0.5745721271393643,0.571,0.572,0.0,0.7003489531405783,Avoid,4
1630543,Isaiah Jackson,2023-24,22.0,0.165,Sniper (Resilient Role),0.08430359,0.011403944,0.07289965,0.5355776,0.38011885,Bulldozer (Fragile Star),0.96615267,0.4679731,0.49817958,0.0015993954,0.032247957,Bulldozer (Fragile Star),0.99466985,0.27782756,0.7168423,0.0011331944,0.004196944,0.0183150183150183,-0.0409999999999999,,,0.8160621761658031,0.642,0.9823255813953488,0.78125,0.667,0.708,0.0,0.6635289149537855,Avoid,5
1630240,Saben Lee,2023-24,25.0,0.18600000000000003,Sniper (Resilient Role),0.11161621,0.107298195,0.004318014,0.7836027,0.10478105,King (Resilient Star),0.9658186,0.9592292,0.0065893885,0.002244882,0.031936556,King (Resilient Star),0.9845815,0.9560963,0.028485158,0.0006340033,0.014784531,0.5494505494505495,0.06556,,,0.5949367088607596,0.429,,,0.45456,0.389,0.11161620914936066,0.4766576250753466,Avoid,6
1629234,Drew Eubanks,2019-20,23.0,0.15,Sniper (Resilient Role),0.17616487,0.03254464,0.14362022,0.45275527,0.37107983,Bulldozer (Fragile Star),0.9568127,0.08537401,0.8714387,0.004460608,0.03872669,Bulldozer (Fragile Star),0.99567366,0.02363482,0.97203887,0.001441531,0.0028847207,0.025,0.291,,,0.7763157894736843,0.467,,0.5487804878048781,1.0,0.709,0.17616486549377441,0.6814473684210527,Avoid,7
1626188,Quinn Cook,2016-17,24.0,0.192,Sniper (Resilient Role),0.08733019,0.0852035,0.002126692,0.8040953,0.10857448,King (Resilient Star),0.95668906,0.94465137,0.012037683,0.0032513356,0.040059667,Bulldozer (Fragile Star),0.99450797,0.40350217,0.5910058,0.0014294718,0.0040625622,0.6725888324873097,0.1495509433962264,,,0.3927813163481953,0.0,,0.3135068153655514,0.6215509433962264,0.472,0.08733019232749939,0.22682433961654105,Depth,8
1630169,Tyrese Haliburton,2024-25,25.0,0.21,Victim (Fragile Role),0.3448146,0.33229172,0.012522883,0.05016612,0.6050193,King (Resilient Star),0.9532038,0.9395135,0.0136902705,0.00095509295,0.045841143,Bulldozer (Fragile Star),0.9957653,0.3277965,0.66796887,0.000605906,0.0036287855,0.7630480167014614,-0.0492476060191519,0.095,0.005,0.3193033381712626,0.571,1.4627408215194475,0.1302186878727634,0.5737523939808481,0.623,0.0,0.317196820688273,Depth,9
1629162,Jordan McLaughlin,2019-20,24.0,0.151,Victim (Fragile Role),0.033971366,0.02825676,0.005714605,0.3784188,0.5876099,King (Resilient Star),0.95125294,0.9073352,0.043917723,0.0017965904,0.04695043,Bulldozer (Fragile Star),0.99612176,0.45167646,0.54444534,0.0010673072,0.00281091,0.649890590809628,-0.0716868686868686,,,0.5446880269814502,0.474,,0.4196597353497164,0.5953131313131313,0.667,0.03397136554121971,0.33659730499149454,Depth,10
1629651,Nic Claxton,2023-24,25.0,0.156,Victim (Fragile Role),0.01566286,0.008718788,0.0069440715,0.24797125,0.7363659,King (Resilient Star),0.9501362,0.61540604,0.33473015,0.0020634034,0.04780042,Bulldozer (Fragile Star),0.9928938,0.34505987,0.64783394,0.0013978593,0.005708359,0.1684210526315789,-0.10075,-0.071,0.0829999999999999,0.7941534713763703,0.572,,0.6804123711340206,0.61525,0.716,0.01566286012530327,0.5871792289956695,Avoid,11
1628388,T.J. Leaf,2019-20,23.0,0.18,Sniper (Resilient Role),0.038894836,0.037723847,0.0011709874,0.90660733,0.054497834,King (Resilient Star),0.94758874,0.9401299,0.0074588666,0.0032874818,0.04912375,Bulldozer (Fragile Star),0.99739724,0.26161104,0.7357862,0.0007568607,0.0018458603,0.1617647058823529,0.0706060606060606,,,0.6872964169381107,0.583,,,0.5606060606060607,0.49,0.038894835859537125,0.642297374976049,Avoid,12
203462,Archie Goodwin,2016-17,22.0,0.203,Victim (Fragile Role),0.24994317,0.23199458,0.017948577,0.1018593,0.6481976,King (Resilient Star),0.9470369,0.9310686,0.015968319,0.0018280777,0.051134963,Bulldozer (Fragile Star),0.99625313,0.39091483,0.60533834,0.0009159581,0.0028308795,0.6676470588235295,-0.1324140969162995,,,0.6363636363636364,0.542,,0.6164658634538153,0.5735859030837004,0.706,0.24994316697120667,0.2706684491978609,Depth,13
1631096,Chet Holmgren,2023-24,22.0,0.21,Victim (Fragile Role),0.17928049,0.15588304,0.023397451,0.07444624,0.7462733,King (Resilient Star),0.94606274,0.87984854,0.0662142,0.0015364415,0.052400824,Bulldozer (Fragile Star),0.99246097,0.35949758,0.6329634,0.0010965514,0.006442427,0.1940298507462686,-0.0106923076923077,-0.0169999999999999,0.018,0.4862306368330465,0.596,0.9415530918249654,0.357,0.6223076923076922,0.633,0.0,0.6420172808112838,Avoid,14
1629003,Shake Milton,2019-20,23.0,0.18600000000000003,Victim (Fragile Role),0.13182326,0.1265569,0.005266355,0.29686782,0.5713089,King (Resilient Star),0.94590807,0.9200669,0.025841149,0.002424133,0.051667795,Bulldozer (Fragile Star),0.99619377,0.33812395,0.6580698,0.0010631474,0.0027431475,0.4577464788732395,-0.1004615384615386,0.002,-0.0839999999999999,0.4011544011544012,0.571,0.4234562607204116,0.2683544303797468,0.5625384615384614,0.663,0.0,0.47862579517509096,Avoid,15
1630678,Terry Taylor,2021-22,22.0,0.151,Victim (Fragile Role),0.013813606,0.010709948,0.0031036583,0.49143273,0.49475363,King (Resilient Star),0.9441379,0.83721834,0.106919505,0.0019749242,0.05388725,Bulldozer (Fragile Star),0.99647725,0.32798707,0.6684902,0.00063073216,0.0028919962,0.0808988764044943,-0.045,0.016,0.135,0.6938159879336351,0.651,,0.6069182389937107,0.625,0.67,0.0,0.6799330587896352,Avoid,16
1629028,Deandre Ayton,2021-22,23.0,0.217,King (Resilient Star),0.56148285,0.43896848,0.12251439,0.22042225,0.21809487,King (Resilient Star),0.94388306,0.91108114,0.032801937,0.016609205,0.039507743,King (Resilient Star),0.9694507,0.8565431,0.11290758,0.021579003,0.008970358,0.024364406779661,0.1057391304347825,-0.0799999999999999,0.1699999999999999,0.6870292887029289,0.655,0.9547101449275364,0.3959827833572453,0.7717391304347826,0.666,0.561482846736908,0.664563860719098,Luxury Component,17
1630570,Trendon Watford,2023-24,23.0,0.203,Sniper (Resilient Role),0.08686382,0.083935075,0.0029287473,0.50047106,0.41266513,King (Resilient Star),0.9420632,0.937519,0.0045441766,0.0015859804,0.056350846,Bulldozer (Fragile Star),0.99350065,0.39447558,0.5990251,0.0010614464,0.0054379,0.5760000000000001,0.0039537037037037,,,0.6200417536534448,0.636,,0.3890675241157556,0.5759537037037037,0.572,0.0,0.44620801272492294,Depth (Moderate Dependence),18
1630233,Nathan Knight,2021-22,24.0,0.203,Victim (Fragile Role),0.24349642,0.23641533,0.0070810947,0.20892009,0.54758346,King (Resilient Star),0.9412282,0.908274,0.03295424,0.003885312,0.05488641,Bulldozer (Fragile Star),0.99668396,0.14191717,0.8547668,0.0008668139,0.0024491744,0.1916167664670658,0.087,,,0.7489539748953975,0.429,,0.5949367088607594,0.667,0.58,0.24349641799926758,0.612235361912159,Avoid,19
1628989,Kevin Huerter,2022-23,24.0,0.19699999999999998,Victim (Fragile Role),0.12769042,0.09821706,0.029473357,0.22944549,0.6428641,King (Resilient Star),0.940665,0.9177632,0.02290185,0.0015270517,0.057807915,King (Resilient Star),0.98829377,0.5530763,0.43521744,0.0016646114,0.010041572,0.2204928664072633,-0.062370588235294,-0.002,0.031,0.3393939393939393,0.792,0.7623239436619719,0.1639722863741339,0.578629411764706,0.641,0.1276904195547104,0.6159026751839752,Avoid,20
1628386,Jarrett Allen,2021-22,24.0,0.177,Sniper (Resilient Role),0.07949458,0.032424193,0.04707039,0.56486297,0.3556424,Bulldozer (Fragile Star),0.93976784,0.43822178,0.501546,0.0016347269,0.058597457,Bulldozer (Fragile Star),0.98841774,0.38264638,0.60577136,0.00152712,0.0100551685,0.0162962962962962,-0.0369999999999999,-0.0239999999999999,0.147,0.7989690721649484,0.624,,0.6880733944954128,0.667,0.704,0.0,0.6544946902443681,Avoid,21
1628418,Thomas Bryant,2022-23,25.0,0.18100000000000002,Sniper (Resilient Role),0.032292895,0.027992086,0.004300807,0.6327755,0.3349316,King (Resilient Star),0.9395348,0.88614124,0.05339356,0.0019024143,0.058562845,Bulldozer (Fragile Star),0.9951184,0.4341831,0.56093526,0.0009972395,0.0038844694,0.0238095238095238,-0.1050000000000001,0.073,0.1089999999999999,0.6224000000000001,0.683,,0.5121951219512195,0.571,0.676,0.03229289501905441,0.7059961904761904,Avoid,22
1631105,Jalen Duren,2024-25,21.0,0.161,Victim (Fragile Role),0.022029152,0.012957639,0.009071513,0.16093408,0.81703675,King (Resilient Star),0.93631095,0.5971518,0.33915913,0.0017610091,0.061928064,Bulldozer (Fragile Star),0.9917936,0.49329424,0.49849933,0.0016474804,0.0065589766,0.1602209944751381,-0.1689885057471264,-0.058,-0.1829999999999999,0.8385714285714285,0.512,1.006451612903226,0.7948717948717948,0.5870114942528736,0.756,0.0,0.5658206931190357,Avoid,23
1628394,Anžejs Pasečņiks,2019-20,24.0,0.151,Sniper (Resilient Role),0.016619898,0.01540588,0.0012140187,0.7671423,0.21623783,King (Resilient Star),0.93512136,0.91897875,0.016142627,0.0025176115,0.062360972,Bulldozer (Fragile Star),0.9921331,0.19251597,0.7996171,0.0014389256,0.0064279903,0.0333333333333333,0.155,,,0.7412587412587412,0.455,,0.4246031746031746,0.667,0.512,0.01661989837884903,0.6611421911421912,Avoid,24
1630560,Cam Thomas,2023-24,22.0,0.29600000000000004,King (Resilient Star),0.9917287,0.9235505,0.06817822,0.0009159967,0.0073552695,King (Resilient Star),0.93418634,0.9313093,0.0028770287,0.0017316766,0.06408202,King (Resilient Star),0.99177766,0.9180883,0.073689364,0.0009105792,0.0073117684,0.758751902587519,-0.201544633901705,0.002,-0.106,0.5383759733036708,0.412,,0.173109243697479,0.4564553660982949,0.658,0.0,0.2056438637693473,Depth,25
1629650,Moses Brown,2020-21,21.0,0.157,Sniper (Resilient Role),0.032938834,0.027242685,0.00569615,0.5106366,0.45642456,King (Resilient Star),0.9310156,0.9232128,0.007802787,0.0024036863,0.06658073,Bulldozer (Fragile Star),0.9905992,0.26490307,0.72569615,0.0018916387,0.007509114,0.0208333333333333,-0.376,-0.007,-0.0719999999999999,0.8760330578512396,0.391,,0.7733333333333333,0.25,0.626,0.0,0.6567079889807164,Avoid,26
1627767,Cheick Diallo,2019-20,23.0,0.169,Victim (Fragile Role),0.1871869,0.11675971,0.07042719,0.24773501,0.5650781,Bulldozer (Fragile Star),0.9305031,0.23039888,0.7001042,0.0025669788,0.06693003,Bulldozer (Fragile Star),0.9911256,0.14265719,0.8484684,0.001609621,0.0072647682,0.0536585365853658,0.091,,,0.7251655629139072,0.696,,0.676056338028169,0.8,0.709,0.18718689680099487,0.6551922145049265,Avoid,27
1629643,Chuma Okeke,2021-22,23.0,0.159,Sniper (Resilient Role),0.033874236,0.03166807,0.0022061656,0.7758856,0.19024014,King (Resilient Star),0.930202,0.9279824,0.0022196427,0.0024849079,0.0673131,King (Resilient Star),0.9883638,0.92616963,0.062194183,0.0013770878,0.010259078,0.2071651090342679,-0.0891353383458646,0.002,0.401,0.275820170109356,0.333,,0.1791304347826087,0.4308646616541353,0.52,0.033874236047267914,0.6416591210598236,Avoid,28
1630164,James Wiseman,2022-23,22.0,0.212,Victim (Fragile Role),0.2320411,0.22614947,0.0058916397,0.322671,0.4452879,King (Resilient Star),0.93016064,0.90658534,0.023575319,0.0062493654,0.06359,Bulldozer (Fragile Star),0.9926615,0.44171104,0.55095047,0.0023795816,0.00495892,0.036144578313253,0.019,-0.0839999999999999,0.176,0.7317397078353254,0.536,,0.4679144385026738,0.625,0.606,0.0,0.6488638818221091,Avoid,29
1630530,Trey Murphy III,2022-23,23.0,0.159,Victim (Fragile Role),0.017357986,0.013791297,0.0035666893,0.2827539,0.6998881,King (Resilient Star),0.929874,0.79566175,0.13421227,0.0024853845,0.06764055,Bulldozer (Fragile Star),0.9948319,0.20636535,0.7884666,0.00095571426,0.004212331,0.1237623762376237,-0.02088,-0.011,0.0919999999999999,0.2994071146245059,0.659,,0.2446043165467626,0.61912,0.64,0.0,0.7419445937495259,Avoid,30
1629048,Goga Bitadze,2021-22,22.0,0.191,Sniper (Resilient Role),0.15845619,0.1244348,0.03402139,0.62345266,0.21809115,King (Resilient Star),0.92795473,0.8895382,0.03841651,0.003760189,0.06828507,Bulldozer (Fragile Star),0.99396574,0.25817308,0.7357927,0.0013364161,0.0046977424,0.0187793427230046,0.433,,,0.5833333333333334,0.487,,0.5317460317460317,1.0,0.567,0.15845619142055511,0.7244327073552426,Avoid,31
1631255,Karlo Matković,2024-25,24.0,0.155,Sniper (Resilient Role),0.017623048,0.015734578,0.0018884715,0.65882117,0.32355574,King (Resilient Star),0.92608285,0.89254856,0.033534262,0.0031637044,0.07075346,Bulldozer (Fragile Star),0.99637663,0.16676147,0.8296152,0.000732476,0.0028908497,0.0579999999999999,0.053,,,0.5571428571428572,0.571,,0.4818840579710144,0.667,0.614,0.017623048275709152,0.716175,Avoid,32
1629646,Charles Bassey,2024-25,24.0,0.16400000000000003,Victim (Fragile Role),0.17774697,0.121200904,0.056546062,0.39750692,0.42474607,King (Resilient Star),0.9258841,0.89725506,0.028629065,0.0032701,0.07084576,Bulldozer (Fragile Star),0.99279845,0.27593216,0.71686625,0.0013866378,0.005814967,0.0112359550561797,0.421,,,0.803076923076923,0.5,,0.6923076923076923,1.0,0.579,0.1777469664812088,0.6541210025929127,Avoid,33
1630538,Bones Hyland,2022-23,22.0,0.271,King (Resilient Star),0.8611922,0.7990791,0.062113136,0.0048368797,0.13397089,King (Resilient Star),0.9256718,0.92239696,0.0032748608,0.004257076,0.07007107,King (Resilient Star),0.9783751,0.8951095,0.08326562,0.0021676528,0.019457221,0.6146341463414635,-0.1507222222222222,-0.016,0.0749999999999999,0.4062806673209028,0.375,1.331002331002331,0.2049036777583187,0.4342777777777777,0.585,0.0,0.3496958640381444,Depth,34
1627746,Skal Labissiere,2016-17,21.0,0.209,Victim (Fragile Role),0.14728935,0.1432985,0.0039908444,0.25300568,0.5997049,King (Resilient Star),0.9247713,0.9178533,0.006918036,0.0024032507,0.07282544,Bulldozer (Fragile Star),0.9962085,0.22900563,0.76720285,0.0007502354,0.0030412595,0.1763341067285383,-0.0335526315789473,,,0.7155824508320726,0.444,,0.3872437357630979,0.5604473684210526,0.594,0.0,0.5698548205363432,Avoid,35
1631109,Mark Williams,2022-23,21.0,0.168,Sniper (Resilient Role),0.057838354,0.04854257,0.009295784,0.5189885,0.4231732,King (Resilient Star),0.9239306,0.70790267,0.21602792,0.002491992,0.07357735,Bulldozer (Fragile Star),0.9952901,0.2343186,0.7609715,0.0007196077,0.0039902637,0.0328638497652582,0.0,0.002,0.2209999999999999,0.8356164383561643,0.529,,0.7157894736842105,0.667,0.667,0.0,0.6482414463952666,Avoid,36
1628378,Donovan Mitchell,2019-20,23.0,0.303,King (Resilient Star),0.99530077,0.8974104,0.097890384,0.0012875685,0.0034117152,King (Resilient Star),0.92150575,0.91935754,0.0021482368,0.0020908103,0.07640345,King (Resilient Star),0.99530077,0.8974104,0.097890384,0.0012875685,0.0034117152,0.7759388924252069,-0.181129614438064,0.102,-0.005,0.4946015424164525,0.382,1.3844980712299273,0.2116244411326378,0.4748703855619359,0.656,0.9953007698059082,0.2256358504849301,Franchise Cornerstone,37
1641774,Tristan Vukcevic,2023-24,21.0,0.233,King (Resilient Star),0.7011232,0.67695814,0.024165047,0.11389869,0.18497813,King (Resilient Star),0.9205469,0.90531665,0.015230239,0.0026936037,0.07675951,Bulldozer (Fragile Star),0.9884295,0.48446363,0.50396585,0.0014002708,0.010170256,0.0925925925925925,0.1999999999999999,,,0.3134328358208956,0.5,,0.2547169811320754,0.7,0.5,0.3,0.748783858485351,Luxury Component,38
202706,Jordan Hamilton,2015-16,25.0,0.203,Sniper (Resilient Role),0.08897284,0.086699486,0.00227335,0.6710977,0.23992942,King (Resilient Star),0.92021286,0.91457,0.005642869,0.002848244,0.07693892,Bulldozer (Fragile Star),0.99393064,0.21369773,0.7802329,0.0011987691,0.0048705833,0.3993710691823899,0.0592007874015746,,,0.4483412322274882,0.412,,0.3687943262411347,0.5712007874015747,0.512,0.08897283673286438,0.42566908530379877,Depth (Moderate Dependence),39
1629614,Andrew Nembhard,2024-25,25.0,0.163,Sniper (Resilient Role),0.011974819,0.010617878,0.001356941,0.91336596,0.0746592,King (Resilient Star),0.9194521,0.91374403,0.005708014,0.0027252897,0.07782266,King (Resilient Star),0.99354994,0.53995335,0.45359662,0.0016576161,0.0047923652,0.5948795180722891,0.0460784810126582,0.0159999999999999,-0.037,0.3075995174909529,0.385,0.8124505407544184,0.2207792207792207,0.5350784810126582,0.489,0.0,0.4169045170860938,Depth (Moderate Dependence),40
1628381,John Collins,2019-20,22.0,0.22399999999999998,Victim (Fragile Role),0.2983407,0.22112687,0.07721383,0.10551711,0.5961422,King (Resilient Star),0.9145261,0.78205824,0.1324679,0.003072176,0.08240169,Bulldozer (Fragile Star),0.99499214,0.27087125,0.7241209,0.0012448743,0.003762961,0.0726950354609929,-0.0797804878048781,-0.074,-0.062,0.5735593220338983,0.522,,0.5256198347107438,0.5912195121951219,0.671,0.1058797687292099,0.6918342599821143,Avoid,41
1627750,Jamal Murray,2019-20,23.0,0.248,King (Resilient Star),0.9174368,0.9165832,0.0008535806,0.008312764,0.074250445,King (Resilient Star),0.9125083,0.9115281,0.0009801718,0.0022295283,0.08526226,King (Resilient Star),0.9880128,0.9572789,0.030733896,0.0011971835,0.010789994,0.6825688073394496,-0.1182043010752687,0.0429999999999999,-0.054,0.3511551155115512,0.424,1.1279114906832295,0.2192393736017897,0.4647956989247312,0.583,0.9174367785453796,0.34976502403545273,Franchise Cornerstone,42
1628983,Shai Gilgeous-Alexander,2023-24,25.0,0.317,Bulldozer (Fragile Star),0.9960721,0.107591994,0.8884801,0.0007066496,0.003221288,King (Resilient Star),0.9110853,0.90359604,0.0074892454,0.0025350715,0.08637965,Bulldozer (Fragile Star),0.9966332,0.22491871,0.77171445,0.0006056972,0.002761093,0.8968609865470852,-0.0579849999999999,0.009,0.0709999999999999,0.476046394351992,0.529,0.7801215552739942,0.3032952252858104,0.565015,0.623,0.9960721135139465,0.19733394812374613,Franchise Cornerstone,43
1628368,De'Aaron Fox,2019-20,22.0,0.29,King (Resilient Star),0.9544183,0.7951395,0.15927882,0.0017385248,0.04384317,King (Resilient Star),0.9110303,0.9064825,0.004547746,0.0028029182,0.08616688,King (Resilient Star),0.98848313,0.8119617,0.17652142,0.0019327392,0.009584081,0.8408408408408408,-0.018642857142857,0.03,0.0449999999999999,0.5281602002503129,0.46,,0.3889570552147239,0.505357142857143,0.524,0.9544183015823364,0.22435126559031443,Franchise Cornerstone,44
1642271,Kyle Filipowski,2024-25,21.0,0.184,Sniper (Resilient Role),0.018118195,0.016816953,0.0013012416,0.89478886,0.087092936,King (Resilient Star),0.90864307,0.87451094,0.034132108,0.007074509,0.08428247,Bulldozer (Fragile Star),0.99555576,0.13967419,0.8558816,0.0015626261,0.0028816238,0.1654929577464788,0.0188723404255318,0.011,0.0949999999999999,0.4673157162726008,0.521,,0.3088480801335559,0.5878723404255318,0.569,0.0,0.6589267425816624,Avoid,45
1630530,Trey Murphy III,2023-24,24.0,0.182,Victim (Fragile Role),0.050373375,0.0475206,0.0028527754,0.29882342,0.6508032,King (Resilient Star),0.90849006,0.8811225,0.027367517,0.0043999567,0.08710997,Bulldozer (Fragile Star),0.9934983,0.1354513,0.858047,0.0013468195,0.0051548476,0.1934389140271493,0.0640701754385965,-0.0579999999999999,0.032,0.2191528545119705,0.467,1.3476562500000002,0.1545893719806763,0.6620701754385965,0.598,0.050373375415802,0.6813165662237755,Avoid,46
1630188,Jalen Smith,2024-25,25.0,0.201,Victim (Fragile Role),0.20026194,0.19407783,0.006184105,0.18446359,0.6152745,King (Resilient Star),0.9080041,0.86898947,0.039014623,0.0041888626,0.0878071,Bulldozer (Fragile Star),0.9923155,0.27742863,0.71488684,0.0014242958,0.006260265,0.0396975425330812,0.1295714285714286,,,0.4012539184952978,0.667,,0.3455882352941176,0.6785714285714287,0.549,0.2002619355916977,0.774011265118429,Avoid,47
1628421,Devin Robinson,2018-19,24.0,0.176,Victim (Fragile Role),0.22036065,0.15290007,0.06746058,0.27451992,0.5051195,Bulldozer (Fragile Star),0.9078095,0.3346015,0.57320803,0.010484233,0.08170623,Bulldozer (Fragile Star),0.99349403,0.06340878,0.93008524,0.0023710397,0.0041349577,0.285,0.05,,,0.6564551422319475,0.333,,0.4019607843137255,0.75,0.7,0.2203606516122818,0.5903763676148797,Avoid,48
203527,Ryan Kelly,2015-16,25.0,0.17299999999999996,Victim (Fragile Role),0.25941327,0.25644052,0.002972746,0.36150655,0.37908024,King (Resilient Star),0.9067581,0.90429235,0.0024658022,0.001795818,0.09144607,King (Resilient Star),0.96362966,0.64026767,0.323362,0.0025015476,0.0338688,0.1730103806228373,-0.1349999999999999,,,0.4830917874396135,0.387,,0.3148148148148148,0.278,0.413,0.2287861704826355,0.6514329250455511,Avoid,49
1630194,Paul Reed,2021-22,23.0,0.151,Victim (Fragile Role),0.019124165,0.014392028,0.0047321385,0.4004298,0.580446,King (Resilient Star),0.90617645,0.8904887,0.015687771,0.0011481233,0.09267543,King (Resilient Star),0.9870778,0.5755297,0.41154808,0.0017772537,0.011144954,0.1288343558282208,-0.1564285714285714,,,0.742063492063492,0.458,1.1853864734299515,0.609271523178808,0.5105714285714286,0.667,0.0,0.6152522154055897,Avoid,50
203469,Cody Zeller,2017-18,25.0,0.152,Sniper (Resilient Role),0.008431394,0.0068196324,0.0016117617,0.8424492,0.14911936,King (Resilient Star),0.9057143,0.9011515,0.0045628054,0.0036473474,0.090638354,King (Resilient Star),0.9758872,0.51970637,0.45618078,0.003059733,0.021053145,0.0260869565217391,-0.2619999999999999,,,0.7627118644067797,0.378,,0.6987179487179487,0.333,0.595,0.0,0.6959211495946942,Avoid,51
1628418,Thomas Bryant,2021-22,24.0,0.188,Sniper (Resilient Role),0.024334319,0.022702437,0.0016318816,0.8256522,0.15001349,King (Resilient Star),0.90383303,0.8929503,0.010882749,0.003975103,0.09219191,Bulldozer (Fragile Star),0.99704194,0.06483212,0.9322098,0.0006952642,0.0022628156,0.0556745182012848,0.0,,,0.5137111517367459,0.615,,0.4527027027027027,0.571,0.571,0.0,0.7198691323904184,Avoid,52
1641729,Brice Sensabaugh,2023-24,20.0,0.201,Sniper (Resilient Role),0.16801758,0.16577747,0.0022401053,0.68332493,0.1486575,King (Resilient Star),0.9027915,0.8971281,0.0056633684,0.0043127267,0.09289584,King (Resilient Star),0.9886285,0.76237035,0.22625817,0.0018467281,0.009524704,0.4514925373134328,0.0152644628099175,,,0.2949101796407186,0.25,,0.1702637889688249,0.4932644628099175,0.478,0.0,0.41354401336287794,Depth (Moderate Dependence),53
1629634,Brandon Clarke,2021-22,25.0,0.171,Victim (Fragile Role),0.026041918,0.020159576,0.0058823414,0.13432753,0.83963054,King (Resilient Star),0.9022053,0.8428762,0.05932909,0.0024728267,0.095321946,Bulldozer (Fragile Star),0.990818,0.45097992,0.5398381,0.0017117709,0.00747024,0.1520912547528517,-0.1267749999999998,-0.035,0.0599999999999999,0.7784172661870503,0.556,0.9545757885838856,0.5525727069351231,0.5622250000000001,0.689,0.026041917502880096,0.5946710920237195,Avoid,54
1641878,Damion Baugh,2024-25,24.0,0.18600000000000003,Sniper (Resilient Role),0.08652005,0.08209806,0.004421992,0.76706344,0.1464165,King (Resilient Star),0.9020887,0.886007,0.016081702,0.0057910415,0.09212022,King (Resilient Star),0.9713413,0.6317043,0.33963704,0.003292738,0.025366,0.4805194805194805,-0.0009429429429429,,,0.5074971164936564,0.625,1.8301526717557253,0.3187347931873479,0.360057057057057,0.361,0.0,0.3897911737071742,Depth (Moderate Dependence),55
1629735,Chris Silva,2019-20,23.0,0.155,Sniper (Resilient Role),0.13244388,0.054403223,0.07804065,0.6998422,0.16771393,Bulldozer (Fragile Star),0.90148497,0.26414752,0.63733745,0.010885142,0.08762986,Bulldozer (Fragile Star),0.99189883,0.04997743,0.9419214,0.002701118,0.0054000877,0.036231884057971,0.368,,,0.8323353293413174,0.625,,,1.0,0.632,0.1324438750743866,0.6690401805085482,Avoid,56
1629675,Naz Reid,2019-20,20.0,0.23399999999999999,Victim (Fragile Role),0.39218315,0.3840695,0.008113661,0.082708,0.5251088,King (Resilient Star),0.90135115,0.89748025,0.003870926,0.0029842902,0.0956645,King (Resilient Star),0.9745242,0.8764961,0.09802814,0.002134479,0.023341373,0.1693290734824281,-0.1002452830188678,,,0.5474722564734895,0.4,,0.4064885496183206,0.4377547169811321,0.538,0.29234543442726135,0.6699250104143295,Avoid,57
