PLAYER_NAME,SEASON,USG_PCT
JR Smith,2019-20,0.144
PJ Dozier,2019-20,0.199
Jordan Bell,2019-20,0.159
Javonte Green,2019-20,0.149
Theo Pinson,2019-20,0.218
Michael Kidd-Gilchrist,2019-20,0.134
Carsen Edwards,2019-20,0.171
Romeo Langford,2019-20,0.113
Vic Law,2019-20,0.15
Jeremiah Martin,2019-20,0.268
Ignas Brazdeikis,2019-20,0.218
Henry Ellenson,2019-20,0.159
Naz Mitrou-Long,2019-20,0.177
Caleb Swanigan,2019-20,0.132
Raul Neto,2019-20,0.181
Noah Vonleh,2019-20,0.135
Danté Exum,2019-20,0.145
Emmanuel Mudiay,2019-20,0.218
Jerian Grant,2019-20,0.166
Vincent Poirier,2019-20,0.141
Juwan Morgan,2019-20,0.101
Justin James,2019-20,0.181
BJ Johnson,2019-20,0.201
Devon Hall,2019-20,0.182
Tremont Waters,2019-20,0.232
Jaylen Hoard,2019-20,0.153
Brad Wanamaker,2019-20,0.152
Amir Coffey,2019-20,0.174
Ed Davis,2019-20,0.092
Elie Okobo,2019-20,0.147
Jared Dudley,2019-20,0.081
Derrick Walton Jr.,2019-20,0.079
Dean Wade,2019-20,0.091
Jeremy Pargo,2019-20,0.268
Paul Watson,2019-20,0.142
Thanasis Antetokounmpo,2019-20,0.202
Dusty Hannahs,2019-20,0.286
Kyle Alexander,2019-20,0.079
Wenyen Gabriel,2019-20,0.124
Alize Johnson,2019-20,0.133
Kadeem Allen,2019-20,0.191
Luc Mbah a Moute,2019-20,0.108
Charlie Brown Jr.,2019-20,0.231
Zhaire Smith,2019-20,0.165
Marial Shayok,2019-20,0.243
Brian Bowen II,2019-20,0.143
Joe Chealey,2019-20,0.128
Malik Newman,2019-20,0.571
William Howard,2019-20,0.152
Jeff Teague,2019-20,0.192
Tyrone Wallace,2019-20,0.154
Tim Frazier,2019-20,0.171
J.J. Barea,2019-20,0.245
Jordan Bone,2019-20,0.171
Melvin Frazier Jr.,2019-20,0.129
Dennis Smith Jr.,2019-20,0.223
Joakim Noah,2019-20,0.14
Nigel Williams-Goss,2019-20,0.161
Malcolm Miller,2019-20,0.09
Yuta Watanabe,2019-20,0.149
Yogi Ferrell,2019-20,0.185
Shamorie Ponds,2019-20,0.222
Justin Wright-Foreman,2019-20,0.225
Vlatko Čančar,2019-20,0.177
Terance Mann,2019-20,0.123
Moses Brown,2019-20,0.2
Chasson Randle,2019-20,0.08
Jared Harper,2019-20,0.222
Tyson Chandler,2019-20,0.057
Rayjon Tucker,2019-20,0.152
Stanley Johnson,2019-20,0.214
Quinndary Weatherspoon,2019-20,0.107
Johnathan Motley,2019-20,0.235
T.J. McConnell,2019-20,0.167
Kostas Antetokounmpo,2019-20,0.096
Jalen Lecque,2019-20,0.186
Daryl Macon,2019-20,0.167
Matt Mooney,2019-20,0.08
Justin Robinson,2019-20,0.133
Evan Turner,2019-20,0.154
Corey Brewer,2019-20,0.085
Tyler Cook,2019-20,0.15
Josh Magette,2019-20,0.226
Jarred Vanderbilt,2019-20,0.133
Antonius Cleveland,2019-20,0.159
Amile Jefferson,2019-20,0.129
Stanton Kidd,2019-20,0.139
KZ Okpala,2019-20,0.102
Nikola Vučević,2020-21,0.292
Kristaps Porziņģis,2020-21,0.259
Nikola Jokić,2020-21,0.293
Karl-Anthony Towns,2020-21,0.286
Christian Wood,2020-21,0.255
John Collins,2020-21,0.214
Al Horford,2020-21,0.221
LaMarcus Aldridge,2020-21,0.224
Thomas Bryant,2020-21,0.163
Clint Capela,2020-21,0.193
Malik Beasley,2020-21,0.235
Michael Porter Jr.,2020-21,0.214
Jonas Valančiūnas,2020-21,0.217
Joel Embiid,2020-21,0.352
Lauri Markkanen,2020-21,0.197
Chris Boucher,2020-21,0.202
Deandre Ayton,2020-21,0.179
Davis Bertans,2020-21,0.148
Domantas Sabonis,2020-21,0.239
Richaun Holmes,2020-21,0.173
Rudy Gobert,2020-21,0.166
Duncan Robinson,2020-21,0.162
Jaren Jackson Jr.,2020-21,0.252
Jaylen Brown,2020-21,0.29
Kelly Olynyk,2020-21,0.19
Bogdan Bogdanović,2020-21,0.21
Jerami Grant,2020-21,0.278
Myles Turner,2020-21,0.167
Mike Muscala,2020-21,0.194
Buddy Hield,2020-21,0.201
Brook Lopez,2020-21,0.166
Kelly Oubre Jr.,2020-21,0.215
Lonzo Ball,2020-21,0.202
OG Anunoby,2020-21,0.193
Marvin Bagley III,2020-21,0.229
Jae Crowder,2020-21,0.152
Serge Ibaka,2020-21,0.2
Kyle Kuzma,2020-21,0.198
Reggie Bullock Jr.,2020-21,0.14
Terry Rozier,2020-21,0.238
Bam Adebayo,2020-21,0.233
Bradley Beal,2020-21,0.331
P.J. Washington,2020-21,0.191
Joe Harris,2020-21,0.157
James Wiseman,2020-21,0.231
Gordon Hayward,2020-21,0.235
Tim Hardaway Jr.,2020-21,0.23
Saddiq Bey,2020-21,0.182
Daniel Theis,2020-21,0.154
Cameron Oliver,2020-21,0.174
Mikal Bridges,2020-21,0.147
Armoni Brooks,2020-21,0.175
Elijah Bryant,2020-21,0.231
Justin Holiday,2020-21,0.138
Andrew Wiggins,2020-21,0.229
Julius Randle,2020-21,0.285
Cameron Johnson,2020-21,0.164
Dorian Finney-Smith,2020-21,0.12
Larry Nance Jr.,2020-21,0.139
Bojan Bogdanovic,2020-21,0.225
Danny Green,2020-21,0.138
Rui Hachimura,2020-21,0.18
Doug McDermott,2020-21,0.194
Jarrett Allen,2020-21,0.163
Pascal Siakam,2020-21,0.261
Andre Drummond,2020-21,0.269
Luguentz Dort,2020-21,0.218
Derrick White,2020-21,0.223
Oshae Brissett,2020-21,0.149
Devonte' Graham,2020-21,0.211
Wendell Carter Jr.,2020-21,0.188
Danilo Gallinari,2020-21,0.211
Marcus Morris Sr.,2020-21,0.194
Eric Gordon,2020-21,0.246
Robert Covington,2020-21,0.114
Darius Bazley,2020-21,0.218
Fred VanVleet,2020-21,0.237
RJ Barrett,2020-21,0.228
JaMychal Green,2020-21,0.172
Miles Bridges,2020-21,0.17
Jakob Poeltl,2020-21,0.13
Trevor Ariza,2020-21,0.149
Bobby Portis,2020-21,0.202
Khyri Thomas,2020-21,0.208
Coby White,2020-21,0.219
Cedi Osman,2020-21,0.198
Kendrick Nunn,2020-21,0.205
Mo Bamba,2020-21,0.21
Donte DiVincenzo,2020-21,0.163
Jeff Green,2020-21,0.154
Aron Baynes,2020-21,0.157
Enes Freedom,2020-21,0.169
Brandon Clarke,2020-21,0.167
Nicolas Batum,2020-21,0.116
Henry Ellenson,2020-21,0.167
Naz Reid,2020-21,0.218
Marcus Smart,2020-21,0.179
Zion Williamson,2020-21,0.287
Brandon Ingram,2020-21,0.279
Cam Reddish,2020-21,0.183
Anthony Edwards,2020-21,0.264
Kevin Huerter,2020-21,0.167
Dario Šarić,2020-21,0.218
Otto Porter Jr.,2020-21,0.184
Dillon Brooks,2020-21,0.256
Devin Booker,2020-21,0.319
Maxi Kleber,2020-21,0.103
D'Angelo Russell,2020-21,0.283
Jusuf Nurkić,2020-21,0.217
De'Andre Hunter,2020-21,0.194
Mitchell Robinson,2020-21,0.114
Norman Powell,2020-21,0.221
Justin Patton,2020-21,0.128
Rudy Gay,2020-21,0.23
Ben McLemore,2020-21,0.192
DeMarcus Cousins,2020-21,0.239
Pat Connaughton,2020-21,0.113
Gary Trent Jr.,2020-21,0.204
Victor Oladipo,2020-21,0.286
Aleksej Pokusevski,2020-21,0.197
Isaiah Stewart,2020-21,0.15
Collin Sexton,2020-21,0.286
Landry Shamet,2020-21,0.164
Josh Richardson,2020-21,0.181
Harrison Barnes,2020-21,0.169
Josh Hart,2020-21,0.133
KJ Martin,2020-21,0.154
Grayson Allen,2020-21,0.164
Kentavious Caldwell-Pope,2020-21,0.139
Aaron Gordon,2020-21,0.204
Josh Jackson,2020-21,0.254
Cody Zeller,2020-21,0.177
Juancho Hernangomez,2020-21,0.167
Eric Bledsoe,2020-21,0.181
Timothe Luwawu-Cabarrot,2020-21,0.165
Terrence Ross,2020-21,0.23
Jordan Clarkson,2020-21,0.286
Evan Fournier,2020-21,0.222
Jae'Sean Tate,2020-21,0.161
Zach LaVine,2020-21,0.302
Bryn Forbes,2020-21,0.18
Robert Williams III,2020-21,0.145
Jordan Poole,2020-21,0.246
Nickeil Alexander-Walker,2020-21,0.228
Montrezl Harrell,2020-21,0.211
T.J. Warren,2020-21,0.213
Khem Birch,2020-21,0.133
Moses Brown,2020-21,0.157
Bruce Brown,2020-21,0.157
Patty Mills,2020-21,0.177
Kyle Anderson,2020-21,0.181
Lonnie Walker IV,2020-21,0.199
Carmelo Anthony,2020-21,0.228
Ivica Zubac,2020-21,0.147
Wayne Ellington,2020-21,0.162
Paul Millsap,2020-21,0.184
Mason Plumlee,2020-21,0.163
Royce O'Neale,2020-21,0.095
DeAndre Jordan,2020-21,0.128
Hassan Whiteside,2020-21,0.227
CJ McCollum,2020-21,0.265
Will Barton,2020-21,0.187
Markieff Morris,2020-21,0.16
Giannis Antetokounmpo,2020-21,0.32
Jayson Tatum,2020-21,0.298
Svi Mykhailiuk,2020-21,0.19
Malcolm Brogdon,2020-21,0.257
Furkan Korkmaz,2020-21,0.195
Avery Bradley,2020-21,0.146
Sterling Brown,2020-21,0.133
Goran Dragic,2020-21,0.239
Max Strus,2020-21,0.179
Dean Wade,2020-21,0.128
Marquese Chriss,2020-21,0.25
Georges Niang,2020-21,0.169
Willy Hernangomez,2020-21,0.166
Deni Avdija,2020-21,0.118
Derrick Jones Jr.,2020-21,0.122
Ty Jerome,2020-21,0.181
Jaden McDaniels,2020-21,0.118
Garrett Temple,2020-21,0.126
Desmond Bane,2020-21,0.155
Danuel House Jr.,2020-21,0.153
Thaddeus Young,2020-21,0.216
Isaac Okoro,2020-21,0.142
Tony Bradley,2020-21,0.154
LaMelo Ball,2020-21,0.247
Keldon Johnson,2020-21,0.189
Tyler Herro,2020-21,0.225
Kyle Lowry,2020-21,0.209
Jrue Holiday,2020-21,0.217
Frank Jackson,2020-21,0.207
Donovan Mitchell,2020-21,0.327
Patrick Patterson,2020-21,0.135
Dwight Howard,2020-21,0.173
Isaiah Thomas,2020-21,0.274
Xavier Tillman,2020-21,0.142
Seth Curry,2020-21,0.169
Frank Kaminsky,2020-21,0.185
Terence Davis,2020-21,0.213
Moritz Wagner,2020-21,0.178
Jaxson Hayes,2020-21,0.156
Russell Westbrook,2020-21,0.295
Mychal Mulder,2020-21,0.157
Steven Adams,2020-21,0.118
Damion Lee,2020-21,0.127
PJ Dozier,2020-21,0.166
De'Anthony Melton,2020-21,0.189
Anthony Lamb,2020-21,0.144
Jalen McDaniels,2020-21,0.169
Jamal Murray,2020-21,0.244
Malik Monk,2020-21,0.227
Goga Bitadze,2020-21,0.169
D.J. Wilson,2020-21,0.195
David Nwaba,2020-21,0.163
JaVale McGee,2020-21,0.228
Joe Ingles,2020-21,0.162
Denzel Valentine,2020-21,0.19
Derrick Favors,2020-21,0.125
Tyrese Haliburton,2020-21,0.175
Alec Burks,2020-21,0.208
Chuma Okeke,2020-21,0.142
Justin Jackson,2020-21,0.195
Dejounte Murray,2020-21,0.231
Reggie Jackson,2020-21,0.195
Patrick Beverley,2020-21,0.146
Gary Harris,2020-21,0.164
Mike Scott,2020-21,0.116
Caris LeVert,2020-21,0.279
Luke Kennard,2020-21,0.166
Theo Maledon,2020-21,0.188
Sekou Doumbouya,2020-21,0.176
Dennis Schröder,2020-21,0.227
Dewayne Dedmon,2020-21,0.183
Kent Bazemore,2020-21,0.159
Jay Scrubb,2020-21,0.217
Tyler Johnson,2020-21,0.132
James Ennis III,2020-21,0.137
Gabriel Deck,2020-21,0.159
Daniel Gafford,2020-21,0.161
Alex Len,2020-21,0.161
Draymond Green,2020-21,0.128
Justise Winslow,2020-21,0.212
Isaiah Roby,2020-21,0.171
Taurean Prince,2020-21,0.189
Solomon Hill,2020-21,0.102
Torrey Craig,2020-21,0.141
Nemanja Bjelica,2020-21,0.179
Dylan Windler,2020-21,0.14
Freddie Gillespie,2020-21,0.12
Luke Kornet,2020-21,0.135
Bismack Biyombo,2020-21,0.113
Tristan Thompson,2020-21,0.144
Darius Garland,2020-21,0.245
Semi Ojeleye,2020-21,0.114
Jaylen Nowell,2020-21,0.206
Wesley Matthews,2020-21,0.111
Patrick Williams,2020-21,0.146
Marc Gasol,2020-21,0.117
Ja Morant,2020-21,0.267
Jeremy Lamb,2020-21,0.18
Austin Rivers,2020-21,0.15
Willie Cauley-Stein,2020-21,0.12
JJ Redick,2020-21,0.184
Kevin Porter Jr.,2020-21,0.247
Dakota Mathias,2020-21,0.166
Cam Reynolds,2020-21,0.182
Chimezie Metu,2020-21,0.194
Hamidou Diallo,2020-21,0.218
Nic Claxton,2020-21,0.136
Naji Marshall,2020-21,0.16
P.J. Tucker,2020-21,0.072
Nerlens Noel,2020-21,0.092
Boban Marjanovic,2020-21,0.231
Gorgui Dieng,2020-21,0.169
James Johnson,2020-21,0.166
Robin Lopez,2020-21,0.169
Robert Franks,2020-21,0.148
Garrison Mathews,2020-21,0.111
Ricky Rubio,2020-21,0.155
Gary Clark,2020-21,0.097
Devin Vassell,2020-21,0.138
Michael Carter-Williams,2020-21,0.198
Maurice Harkless,2020-21,0.114
Damyean Dotson,2020-21,0.162
Payton Pritchard,2020-21,0.162
Andre Iguodala,2020-21,0.109
Ignas Brazdeikis,2020-21,0.171
Isaiah Hartenstein,2020-21,0.187
Josh Okogie,2020-21,0.119
Monte Morris,2020-21,0.161
Caleb Martin,2020-21,0.164
Grant Williams,2020-21,0.12
Alex Caruso,2020-21,0.144
Didi Louzada,2020-21,0.114
Drew Eubanks,2020-21,0.166
Eric Paschall,2020-21,0.234
Matisse Thybulle,2020-21,0.09
Juan Toscano-Anderson,2020-21,0.108
Andre Roberson,2020-21,0.117
Ben Simmons,2020-21,0.2
Tony Snell,2020-21,0.084
Al-Farouq Aminu,2020-21,0.138
Kenrich Williams,2020-21,0.148
Cole Anthony,2020-21,0.235
Jalen Harris,2020-21,0.219
Jerome Robinson,2020-21,0.161
Shake Milton,2020-21,0.239
Dwight Powell,2020-21,0.129
Tomas Satoransky,2020-21,0.15
Aaron Nesmith,2020-21,0.133
Raul Neto,2020-21,0.155
Jake Layman,2020-21,0.147
Donta Hall,2020-21,0.135
Facundo Campazzo,2020-21,0.128
Charlie Brown Jr.,2020-21,0.14
Gabe Vincent,2020-21,0.184
Delon Wright,2020-21,0.163
Jarred Vanderbilt,2020-21,0.118
Abdel Nader,2020-21,0.183
DaQuan Jeffries,2020-21,0.114
Troy Brown Jr.,2020-21,0.141
DeMar DeRozan,2020-21,0.255
Glenn Robinson III,2020-21,0.135
Rodney McGruder,2020-21,0.179
Isaiah Joe,2020-21,0.163
Anfernee Simons,2020-21,0.18
Nicolo Melli,2020-21,0.123
Ersan Ilyasova,2020-21,0.19
Trey Burke,2020-21,0.193
Obi Toppin,2020-21,0.157
Spencer Dinwiddie,2020-21,0.154
Danté Exum,2020-21,0.119
Meyers Leonard,2020-21,0.152
Jordan Bell,2020-21,0.14
Jalen Brunson,2020-21,0.196
John Konchar,2020-21,0.124
George Hill,2020-21,0.161
D.J. Augustin,2020-21,0.164
Aaron Holiday,2020-21,0.189
Taj Gibson,2020-21,0.095
Derrick Rose,2020-21,0.252
JaKarr Sampson,2020-21,0.177
Yuta Watanabe,2020-21,0.121
Kevon Looney,2020-21,0.092
Dwayne Bacon,2020-21,0.193
Precious Achiuwa,2020-21,0.184
Luka Dončić,2020-21,0.35
Elfrid Payton,2020-21,0.224
Langston Galloway,2020-21,0.163
Edmond Sumner,2020-21,0.176
Kevin Knox II,2020-21,0.152
Cory Joseph,2020-21,0.159
Damian Jones,2020-21,0.12
Jevon Carter,2020-21,0.146
DeAndre' Bembry,2020-21,0.142
Zeke Nnaji,2020-21,0.126
Killian Tillie,2020-21,0.148
Wenyen Gabriel,2020-21,0.135
Jarrett Culver,2020-21,0.179
Killian Hayes,2020-21,0.185
Stanley Johnson,2020-21,0.13
Paul Watson,2020-21,0.133
Kelan Martin,2020-21,0.199
Immanuel Quickley,2020-21,0.246
Terance Mann,2020-21,0.144
Kira Lewis Jr.,2020-21,0.176
Udonis Haslem,2020-21,0.286
Chandler Hutchison,2020-21,0.155
De'Aaron Fox,2020-21,0.304
R.J. Hampton,2020-21,0.191
Dennis Smith Jr.,2020-21,0.191
Reggie Perry,2020-21,0.19
Nathan Knight,2020-21,0.207
Chasson Randle,2020-21,0.154
Trey Lyles,2020-21,0.128
Onyeka Okongwu,2020-21,0.141
Josh Hall,2020-21,0.174
Cameron Payne,2020-21,0.193
Cody Martin,2020-21,0.123
Mfiondu Kabengele,2020-21,0.168
Malachi Flynn,2020-21,0.183
Louis King,2020-21,0.191
Bruno Caboclo,2020-21,0.232
Tyus Jones,2020-21,0.165
Anderson Varejao,2020-21,0.228
Jaylen Hoard,2020-21,0.156
Lou Williams,2020-21,0.244
Tyler Cook,2020-21,0.136
Alfonzo McKinnie,2020-21,0.164
Carsen Edwards,2020-21,0.187
Luka Samanic,2020-21,0.187
Nassir Little,2020-21,0.135
Alize Johnson,2020-21,0.175
Jordan Bone,2020-21,0.121
Jordan Nwora,2020-21,0.254
Brodric Thomas,2020-21,0.158
Darius Miller,2020-21,0.127
KZ Okpala,2020-21,0.115
Mamadi Diakite,2020-21,0.142
Trae Young,2020-21,0.32
Jabari Parker,2020-21,0.175
Matthew Dellavedova,2020-21,0.125
Jordan McLaughlin,2020-21,0.133
Brandon Goodwin,2020-21,0.19
Jahlil Okafor,2020-21,0.17
Miye Oni,2020-21,0.095
Justin James,2020-21,0.192
Ryan Arcidiacono,2020-21,0.128
Rodney Hood,2020-21,0.139
Wes Iwundu,2020-21,0.103
Talen Horton-Tucker,2020-21,0.21
Devin Cannady,2020-21,0.181
Yogi Ferrell,2020-21,0.193
Romeo Langford,2020-21,0.111
Isaac Bonga,2020-21,0.101
Lamar Stevens,2020-21,0.152
Jalen Smith,2020-21,0.161
Sean McDermott,2020-21,0.101
Justin Robinson,2020-21,0.111
E'Twaun Moore,2020-21,0.164
Paul Reed,2020-21,0.208
Markelle Fultz,2020-21,0.25
Jahmi'us Ramsey,2020-21,0.183
Anthony Gill,2020-21,0.143
Sindarius Thornwell,2020-21,0.11
Javonte Green,2020-21,0.122
Ish Smith,2020-21,0.155
Anthony Tolliver,2020-21,0.09
Vlatko Čančar,2020-21,0.132
James Nunnally,2020-21,0.129
Matt Thomas,2020-21,0.187
Tyrese Maxey,2020-21,0.222
Sam Merrill,2020-21,0.146
Amir Coffey,2020-21,0.145
Shai Gilgeous-Alexander,2020-21,0.283
Rodions Kurucs,2020-21,0.145
Mason Jones,2020-21,0.217
Vernon Carey Jr.,2020-21,0.178
Kyle Guy,2020-21,0.185
Deividas Sirvydis,2020-21,0.15
Skylar Mays,2020-21,0.186
Harry Giles III,2020-21,0.154
Nico Mannion,2020-21,0.186
Rajon Rondo,2020-21,0.166
Frank Ntilikina,2020-21,0.134
Thon Maker,2020-21,0.145
Josh Green,2020-21,0.112
Tacko Fall,2020-21,0.127
Thanasis Antetokounmpo,2020-21,0.147
Jontay Porter,2020-21,0.182
Ed Davis,2020-21,0.078
Markus Howard,2020-21,0.25
CJ Elleby,2020-21,0.16
Brad Wanamaker,2020-21,0.166
Jarrell Brantley,2020-21,0.182
Amida Brimah,2020-21,0.176
Gary Payton II,2020-21,0.153
Alen Smailagic,2020-21,0.165
Nate Darling,2020-21,0.133
Chris Chiozza,2020-21,0.2
Jeremiah Martin,2020-21,0.22
Tim Frazier,2020-21,0.178
Will Magnay,2020-21,0.2
Ray Spalding,2020-21,0.157
Anžejs Pasečņiks,2020-21,0.375
T.J. McConnell,2020-21,0.149
Keita Bates-Diop,2020-21,0.144
Devontae Cacok,2020-21,0.154
Juwan Morgan,2020-21,0.102
Mike James,2020-21,0.231
Vincent Poirier,2020-21,0.194
Axel Toupane,2020-21,0.092
Daniel Oturu,2020-21,0.174
Jeff Teague,2020-21,0.174
Saben Lee,2020-21,0.171
Elijah Hughes,2020-21,0.242
Cassius Stanley,2020-21,0.198
Trent Forrest,2020-21,0.144
Frank Mason III,2020-21,0.17
Bruno Fernando,2020-21,0.133
Nate Hinton,2020-21,0.217
Adam Mokoka,2020-21,0.171
Robert Woodard II,2020-21,0.21
Shaquille Harrison,2020-21,0.124
Chris Silva,2020-21,0.151
Malik Fitts,2020-21,0.12
Quinn Cook,2020-21,0.204
Rondae Hollis-Jefferson,2020-21,0.105
Norvel Pelle,2020-21,0.106
Tremont Waters,2020-21,0.204
Cristiano Felicio,2020-21,0.117
Tyler Bey,2020-21,0.143
Cassius Winston,2020-21,0.182
Rayjon Tucker,2020-21,0.176
Bol Bol,2020-21,0.191
Udoka Azubuike,2020-21,0.119
Keljin Blevins,2020-21,0.126
Noah Vonleh,2020-21,0.217
Kris Dunn,2020-21,0.157
Greg Whittington,2020-21,0.103
Iman Shumpert,2020-21,0.185
Ty-Shon Alexander,2020-21,0.143
Terrance Ferguson,2020-21,0.094
Grant Riller,2020-21,0.22
Jared Dudley,2020-21,0.056
Theo Pinson,2020-21,0.118
Nick Richards,2020-21,0.111
Quinndary Weatherspoon,2020-21,0.18
Kostas Antetokounmpo,2020-21,0.172
Brian Bowen II,2020-21,0.098
Tre Jones,2020-21,0.159
Devon Dotson,2020-21,0.16
Tyrell Terry,2020-21,0.135
Karim Mane,2020-21,0.085
Marques Bolden,2020-21,0.136
T.J. Leaf,2020-21,0.138
Jaylen Adams,2020-21,0.178
Nikola Vučević,2021-22,0.244
Nikola Jokić,2021-22,0.309
Kristaps Porziņģis,2021-22,0.286
Deandre Ayton,2021-22,0.217
Lauri Markkanen,2021-22,0.192
John Collins,2021-22,0.202
Jonas Valančiūnas,2021-22,0.238
Karl-Anthony Towns,2021-22,0.272
Bobby Portis,2021-22,0.207
Melvin Frazier Jr.,2021-22,0.191
Joel Embiid,2021-22,0.375
Wendell Carter Jr.,2021-22,0.206
Domantas Sabonis,2021-22,0.221
Kevin Love,2021-22,0.239
Brook Lopez,2021-22,0.211
Mo Bamba,2021-22,0.17
Jakob Poeltl,2021-22,0.182
Malik Beasley,2021-22,0.189
Christian Wood,2021-22,0.233
Jaren Jackson Jr.,2021-22,0.248
Devin Cannady,2021-22,0.156
Kelly Oubre Jr.,2021-22,0.223
OG Anunoby,2021-22,0.204
Saddiq Bey,2021-22,0.209
Clint Capela,2021-22,0.149
Luguentz Dort,2021-22,0.228
Myles Turner,2021-22,0.173
Jaylen Hoard,2021-22,0.184
Dorian Finney-Smith,2021-22,0.138
Jarrett Allen,2021-22,0.177
Duncan Robinson,2021-22,0.174
Jaylen Brown,2021-22,0.298
Jerami Grant,2021-22,0.253
Carmelo Anthony,2021-22,0.195
Terry Rozier,2021-22,0.227
Bojan Bogdanovic,2021-22,0.232
LaMarcus Aldridge,2021-22,0.219
Cameron Oliver,2021-22,0.167
Keldon Johnson,2021-22,0.21
Cameron Johnson,2021-22,0.167
Lonzo Ball,2021-22,0.17
Buddy Hield,2021-22,0.214
Andrew Wiggins,2021-22,0.224
Pat Connaughton,2021-22,0.137
Al Horford,2021-22,0.147
Kyle Kuzma,2021-22,0.238
Joe Harris,2021-22,0.146
Evan Mobley,2021-22,0.201
Max Strus,2021-22,0.177
Ben McLemore,2021-22,0.207
Justin Holiday,2021-22,0.156
P.J. Washington,2021-22,0.154
Aaron Gordon,2021-22,0.194
Reggie Bullock Jr.,2021-22,0.128
Gordon Hayward,2021-22,0.202
Miles Bridges,2021-22,0.224
Tim Hardaway Jr.,2021-22,0.214
Julius Randle,2021-22,0.279
Scottie Barnes,2021-22,0.187
Chris Boucher,2021-22,0.172
Devin Vassell,2021-22,0.184
Patty Mills,2021-22,0.16
Jeremiah Robinson-Earl,2021-22,0.152
Michael Porter Jr.,2021-22,0.192
Robert Williams III,2021-22,0.112
Brandon Ingram,2021-22,0.291
Jae Crowder,2021-22,0.146
Bam Adebayo,2021-22,0.248
RJ Barrett,2021-22,0.268
Garrison Mathews,2021-22,0.137
Bogdan Bogdanović,2021-22,0.212
Mikal Bridges,2021-22,0.149
Jusuf Nurkić,2021-22,0.233
Jordan Poole,2021-22,0.252
Jayson Tatum,2021-22,0.313
Marvin Bagley III,2021-22,0.191
Evan Fournier,2021-22,0.201
Doug McDermott,2021-22,0.178
Daniel Theis,2021-22,0.162
Robert Covington,2021-22,0.134
Luke Kennard,2021-22,0.16
Mike Muscala,2021-22,0.198
LaMelo Ball,2021-22,0.271
Nicolas Batum,2021-22,0.13
Gary Trent Jr.,2021-22,0.212
Grayson Allen,2021-22,0.148
Kentavious Caldwell-Pope,2021-22,0.185
Darius Bazley,2021-22,0.18
Maxi Kleber,2021-22,0.131
Georges Niang,2021-22,0.16
Jalen Smith,2021-22,0.193
Kevin Huerter,2021-22,0.169
Desmond Bane,2021-22,0.226
De'Andre Hunter,2021-22,0.194
Cedi Osman,2021-22,0.206
Chuma Okeke,2021-22,0.159
Will Barton,2021-22,0.205
Lindy Waters III,2021-22,0.166
Fred VanVleet,2021-22,0.233
Corey Kispert,2021-22,0.142
Danilo Gallinari,2021-22,0.182
Matt Ryan,2021-22,0.357
Harrison Barnes,2021-22,0.184
Coby White,2021-22,0.195
Devin Booker,2021-22,0.313
Isaiah Stewart,2021-22,0.144
Marcus Morris Sr.,2021-22,0.228
Richaun Holmes,2021-22,0.153
Gary Harris,2021-22,0.16
D'Angelo Russell,2021-22,0.246
Jalen Green,2021-22,0.234
Oshae Brissett,2021-22,0.166
Obi Toppin,2021-22,0.205
Jaden McDaniels,2021-22,0.149
Devonte' Graham,2021-22,0.191
Otto Porter Jr.,2021-22,0.145
Donte DiVincenzo,2021-22,0.187
Moritz Wagner,2021-22,0.224
Jeff Green,2021-22,0.16
Frank Jackson,2021-22,0.203
Daniel Gafford,2021-22,0.16
Cade Cunningham,2021-22,0.273
Frank Kaminsky,2021-22,0.185
Marcus Smart,2021-22,0.179
Precious Achiuwa,2021-22,0.18
Chimezie Metu,2021-22,0.184
Malik Monk,2021-22,0.195
Collin Sexton,2021-22,0.264
Nickeil Alexander-Walker,2021-22,0.237
Rui Hachimura,2021-22,0.205
Lonnie Walker IV,2021-22,0.232
Willy Hernangomez,2021-22,0.211
Giannis Antetokounmpo,2021-22,0.34
Ivica Zubac,2021-22,0.168
Aleksej Pokusevski,2021-22,0.195
Ziaire Williams,2021-22,0.144
Josh Giddey,2021-22,0.218
Josh Richardson,2021-22,0.171
Brandon Clarke,2021-22,0.171
Jae'Sean Tate,2021-22,0.194
De'Anthony Melton,2021-22,0.205
Jaxson Hayes,2021-22,0.159
Kelly Olynyk,2021-22,0.207
Isaiah Jackson,2021-22,0.214
P.J. Tucker,2021-22,0.116
Thomas Bryant,2021-22,0.188
Norman Powell,2021-22,0.231
Isaiah Roby,2021-22,0.185
DeMarcus Cousins,2021-22,0.267
Jordan Clarkson,2021-22,0.258
Mitchell Robinson,2021-22,0.11
Bruce Brown,2021-22,0.146
Tyler Herro,2021-22,0.278
Serge Ibaka,2021-22,0.172
Anfernee Simons,2021-22,0.244
JaVale McGee,2021-22,0.214
Anthony Edwards,2021-22,0.262
Landry Shamet,2021-22,0.16
Cole Anthony,2021-22,0.245
KJ Martin,2021-22,0.158
Montrezl Harrell,2021-22,0.198
Reggie Jackson,2021-22,0.273
Derrick Favors,2021-22,0.131
Monte Morris,2021-22,0.173
Derrick White,2021-22,0.196
Goga Bitadze,2021-22,0.191
Royce O'Neale,2021-22,0.098
Dwight Powell,2021-22,0.136
Davis Bertans,2021-22,0.165
Trey Lyles,2021-22,0.205
Kessler Edwards,2021-22,0.132
Seth Curry,2021-22,0.182
Isaiah Hartenstein,2021-22,0.177
