player_id,player_name,season,age,minutes,usg_pct,ts_pct,shot_quality_generation_delta,creation_volume_ratio,helio_potential_score,friction_coeff_iso,avg_opponent_dcs,avg_speed_offense,time_of_poss,weighted_touch_production,skill_index,subsidy_index,physicality_score,fragility_score,inefficient_volume_score,leverage_usg_delta,leverage_ts_delta,clutch_usg_absolute,relative_usage_drop,abdication_interaction,pct_uast_fgm,pct_pts_2pt_mr,pull_up_fga,pull_up_fg3a,pull_up_fg3m,contested_shot_rate,projected_playoff_pps,projected_playoff_output,helio_above_replacement_value,team_abbreviation,teammate_ts_pct
202699,Tobias Harris,2015-16,23.0,33.1,0.192,0.56,0.0908744690194789,0.2894736842105263,0.0076452858751907,0.5648209004272101,54.56675222994089,4.72,2.0,2.0,0.2355555555555555,0.7644444444444445,0.7282051282051282,0.5,0.0322421052631579,-0.064,-0.061,0.128,-0.3333333333333333,0.003904,0.367,0.108,1.6,0.2,0.0,0.5802603036876356,0.2277486549707602,0.0437277417543859,-0.0,,
201962,Toney Douglas,2015-16,30.0,20.7,0.189,0.543,0.1145705878930464,0.6494464944649446,0.0094138190865903,1.0,54.61683885135801,5.2,3.1,0.3,0.4177777777777777,0.5822222222222222,0.4697552716638448,0.287744088641275,0.1646752767527675,0.005,-0.013,0.194,0.0264550264550264,-6.500000000000012e-05,0.481,0.128,3.5,1.8,0.6,0.3550561797752809,0.3596368593685937,0.0679713664206642,-0.0,,
2754,Tony Allen,2015-16,34.0,25.3,0.167,0.505,0.0609547760097654,0.3015564202334631,0.0041598957442484,0.0,54.04411608759374,4.22,1.2,0.8999999999999999,0.1511111111111111,0.8488888888888889,0.7616438356164383,1.0,0.0024416342412451,-0.09,-0.032,0.077,-0.5389221556886228,0.00288,0.395,0.097,0.5,0.0,0.0,0.6752988047808764,0.1632091915261565,0.0272559349848681,-0.0,,
2225,Tony Parker,2015-16,34.0,27.5,0.211,0.546,0.1330232032328387,0.8006952491309385,0.0128929139616208,0.9821214589449736,53.53612194487629,5.08,6.2,0.3,0.6888888888888889,0.3111111111111111,0.6303457106274006,0.172239633132224,0.0872433371958285,0.043,0.0239999999999999,0.254,0.2037914691943128,0.0010319999999999,0.68,0.278,3.9,0.1,0.1,0.4962871287128713,0.3983064521306334,0.0840426613995636,-0.0,,
203503,Tony Snell,2015-16,24.0,20.3,0.134,0.478,0.0298857345980894,0.3046683046683046,0.0014659566668419,1.0,54.890413436791455,4.57,0.9,0.2,0.1555555555555555,0.8444444444444444,0.355095452774531,1.0,0.0348402948402948,-0.039,-0.2179999999999999,0.095,-0.291044776119403,0.008502,0.325,0.13,1.0,0.2,0.1,0.4188790560471976,0.265292274092274,0.0355491647283647,-0.0,CHI,0.5613042969598716
2772,Trevor Ariza,2015-16,31.0,35.3,0.156,0.551,0.1187101118596353,0.164257555847569,0.0073143310320524,0.6589351607801793,54.36124114387967,4.21,1.7,0.6,0.2222222222222222,0.7777777777777778,0.4988248731521953,0.3980537747509803,0.021143232588699,-0.0169999999999999,-0.026,0.139,-0.1089743589743588,0.000442,0.238,0.051,1.9,0.9,0.2,0.3318681318681318,0.1792474813841437,0.0279626070959264,-0.0,HOU,0.5860568449682683
202344,Trevor Booker,2015-16,28.0,20.7,0.141,0.533,0.0151085419263365,0.1195652173913043,0.0007999285974046,1.0,53.28443690505302,4.59,1.1,1.3,0.1844444444444444,0.8155555555555556,0.3591836734693877,0.2706307078631709,0.0630108695652173,-0.0029999999999999,0.0569999999999999,0.138,-0.0212765957446806,-0.0001709999999999,0.379,0.039,0.2,0.0,0.0,0.6907216494845361,0.2747846739130435,0.0387446390217391,-0.0,,
203504,Trey Burke,2015-16,23.0,21.3,0.242,0.507,0.1071732870593954,0.575796178343949,0.0127587932488129,1.0,53.803224530770926,4.67,3.9,0.1,0.4466666666666666,0.5533333333333333,0.3484274925915304,0.5,0.0952713375796178,-0.0419999999999999,-0.086,0.2,-0.1735537190082643,0.0036119999999999,0.599,0.244,3.9,1.0,0.2,0.4558359621451104,0.3672570658174098,0.0888762099278131,-0.0,,
1626168,Trey Lyles,2015-16,20.0,17.3,0.178,0.517,0.0193254648374166,0.12,0.0014513092133715,1.0,,4.46,1.0,0.7,0.1599999999999999,0.8400000000000001,0.1364678899082568,1.0,0.06384,-0.0449999999999999,-0.154,0.133,-0.2528089887640449,0.0069299999999999,0.319,0.189,1.0,0.1,0.0,0.4678899082568807,0.2715328,0.0483328384,-0.0,,
202684,Tristan Thompson,2015-16,25.0,27.7,0.114,0.611,0.1395882882032698,0.0422885572139303,0.0053728690819414,1.0,54.623097133937215,4.47,0.9,1.3,0.13,0.87,0.5,0.2036537330324797,0.0263457711442786,-0.027,0.151,0.087,-0.2368421052631579,-0.004077,0.3,0.016,0.1,0.0,0.0,0.8401559454191033,0.2748823383084577,0.0313365865671641,-0.0,CLE,0.5535241539526149
203898,Tyler Ennis,2015-16,21.0,14.2,0.168,0.51,0.1043040423681161,1.0,0.0071823251595422,1.0,,4.85,2.6,0.0,0.5,0.5,0.4,0.4943190218577275,0.0,-0.013,-0.14,0.155,-0.0773809523809524,0.00182,0.56,0.136,1.3,0.1,0.0,0.6096256684491979,0.3449449541284404,0.0579507522935779,-0.0,,
201936,Tyreke Evans,2015-16,26.0,30.6,0.254,0.534,0.0889475274292731,0.7295081967213115,0.0113863480518977,1.0,,4.57,6.4,0.6000000000000001,0.8133333333333332,0.1866666666666667,0.4,0.1596526695508574,0.0567786885245901,-0.001,0.0579999999999999,0.253,-0.0039370078740157,-5.7999999999999994e-05,0.713,0.084,3.2,1.7,0.7,0.6019108280254777,0.4290539890710383,0.1089797132240437,-0.0,,
2199,Tyson Chandler,2015-16,33.0,24.5,0.126,0.606,0.1275522441326092,0.0140845070422535,0.0057048459511824,1.0,54.91844527827879,4.06,1.0,1.1,0.1422222222222222,0.8577777777777778,0.5,0.0745322454125256,0.008394366197183,0.007,-0.018,0.133,0.0555555555555556,-0.000126,0.333,0.017,0.0,0.0,0.0,0.7356687898089171,0.3355881064162754,0.0422841014084507,-0.0,,
203506,Victor Oladipo,2015-16,24.0,33.0,0.224,0.534,0.1023037559998871,0.5513307984790875,0.010845850312301,1.0,55.153615731033874,4.87,3.6,0.5,0.4044444444444444,0.5955555555555556,0.6135624284077892,0.3862673167218701,0.0575494296577946,0.004,-0.078,0.228,0.0178571428571428,-0.000312,0.515,0.205,4.8,0.8,0.2,0.4663157894736842,0.3549386227291931,0.0795062514913392,-0.0,ORL,
1713,Vince Carter,2015-16,39.0,16.8,0.177,0.52,0.0483600443510964,0.2625820568927789,0.0036011945981479,0.8288354727938974,,4.32,0.9,0.8,0.1977777777777777,0.8022222222222222,0.2332361516034985,0.7416954102706128,0.0429080962800875,-0.0279999999999999,0.2149999999999999,0.149,-0.1581920903954802,-0.0060199999999999,0.331,0.116,1.2,0.4,0.1,0.4388297872340425,0.3589218429370289,0.0635291661998541,-0.0,,
201961,Wayne Ellington,2015-16,28.0,21.2,0.172,0.498,0.0770210221083628,0.2494845360824742,0.0054941681632565,1.0,55.19840937557452,4.66,1.0,0.5,0.1822222222222222,0.8177777777777777,0.266984631690514,1.0,0.032859793814433,-0.0829999999999999,-0.187,0.089,-0.4825581395348837,0.0155209999999999,0.298,0.232,2.8,0.8,0.2,0.3725490196078431,0.3027317663230241,0.0520698638075601,-0.0,,
202083,Wesley Matthews,2015-16,29.0,33.9,0.171,0.532,0.0995096942020826,0.2645241038318912,0.0070365464228398,1.03035880629847,54.03018530555736,4.53,1.7,1.3,0.1955555555555555,0.8044444444444445,0.3250993704746147,0.3855033557265805,0.0419641532756489,-0.012,0.0419999999999999,0.159,-0.0701754385964912,-0.0005039999999999,0.317,0.127,3.3,1.6,0.4,0.3238512035010941,0.264800038456256,0.0452808065760197,-0.0,,
203115,Will Barton,2015-16,25.0,28.7,0.226,0.535,0.1014399067903064,0.5635359116022098,0.0108986197443519,1.0,54.15239599300853,4.63,2.5,0.6,0.3266666666666666,0.6733333333333333,0.6646897253306204,0.1936658862398337,0.0617060773480662,0.0189999999999999,-0.016,0.245,0.0840707964601769,-0.000304,0.508,0.1,3.4,1.2,0.4,0.5523906408952187,0.333851635359116,0.0754504695911602,-0.0,,
1626161,Willie Cauley-Stein,2015-16,22.0,21.4,0.131,0.588,0.1285298061746041,0.0240384615384615,0.0060941171148198,1.0,53.32200440635119,4.88,0.5,1.0,0.1,0.9,0.4235294117647058,0.5,0.0144711538461538,-0.062,0.185,0.069,-0.4732824427480915,-0.01147,0.241,0.052,0.2,0.0,0.0,0.712166172106825,0.3231408653846154,0.0423314533653846,-0.0,,
203897,Zach LaVine,2015-16,21.0,28.0,0.228,0.548,0.1431349264322582,0.5679676985195155,0.0155828858609229,1.0,54.37032125660989,4.62,3.7,0.4,0.4155555555555555,0.5844444444444444,0.5640223523435202,0.4382370503023575,0.1134804845222073,-0.009,-0.1,0.219,-0.0394736842105263,0.0009,0.492,0.17,4.9,1.8,0.6,0.5167014613778705,0.3853988126215044,0.087870929277703,-0.0,,
2216,Zach Randolph,2015-16,34.0,29.7,0.247,0.519,0.0442040177444266,0.3012895662368112,0.005426342154704,1.5354761463631348,53.34973308095435,3.93,1.8,6.6,0.6599999999999999,0.3400000000000001,0.661378915867397,0.5572409264767044,0.0171641266119578,-0.0169999999999999,0.029,0.23,-0.068825910931174,-0.000493,0.517,0.263,1.5,0.1,0.0,0.630546955624355,0.3812319630063826,0.0941642948625765,-0.0,,
203932,Aaron Gordon,2016-17,21.0,28.7,0.197,0.53,0.1041418386785934,0.340506329113924,0.0091059357221973,1.0,50.02090689478297,4.85,1.6,1.8,0.2155555555555555,0.7844444444444445,0.6745664739884393,0.5,0.0559734177215189,-0.071,0.0359999999999999,0.126,-0.3604060913705584,-0.0025559999999999,0.43,0.135,3.0,0.8,0.2,0.4820809248554913,0.3245694894514768,0.0639401894219409,-0.0,,
201143,Al Horford,2016-17,31.0,32.3,0.196,0.553,0.0859421640841921,0.1889250814332247,0.007457450723491,1.256869328809936,49.73669622600445,4.2,2.1,4.7,0.5311111111111111,0.4688888888888889,0.441841765589623,0.5,0.0135396308360477,-0.049,0.006,0.147,-0.25,-0.000294,0.322,0.193,1.2,0.0,0.0,0.4339051463168517,0.506484965735747,0.0992710532842064,-0.0,BOS,0.5489960865311448
202329,Al-Farouq Aminu,2016-17,26.0,29.1,0.155,0.506,0.0327561086630952,0.2438625204582651,0.0019988943958977,0.946221179701356,49.53008184120283,4.53,1.3,0.4,0.1822222222222222,0.8177777777777777,0.6971538287779535,1.0,0.03830441898527,-0.0399999999999999,-0.0499999999999999,0.115,-0.2580645161290322,0.0019999999999999,0.333,0.045,0.6,0.1,0.0,0.4592445328031809,0.3564051718494271,0.0552428016366612,-0.0,POR,0.5855384964572601
1626210,Alan Williams,2016-17,24.0,15.1,0.203,0.547,0.0749497612398894,0.0359712230215827,0.0068551081455171,1.0,,4.55,0.5,2.0,0.2,0.8,0.2,0.5600000000000003,0.0197841726618705,-0.024,-0.02,0.179,-0.1182266009852217,0.00048,0.275,0.04,0.1,0.0,0.0,0.8129770992366412,0.3181294964028777,0.0645802877697841,-0.0,,
202692,Alec Burks,2016-17,25.0,15.5,0.212,0.501,0.0460084278165791,0.5991471215351813,0.0044909806552418,1.0,,4.33,1.3,0.5,0.1644444444444444,0.8355555555555556,0.3094339622641509,0.3300087226752558,0.0896631130063966,0.038,0.0619999999999999,0.25,0.1792452830188679,0.0023559999999999,0.556,0.177,1.9,0.5,0.1,0.5846774193548387,0.2645250319829424,0.0560793067803837,-0.0,,
203458,Alex Len,2016-17,24.0,20.3,0.174,0.553,0.0361182176084059,0.0455531453362255,0.0026215019353485,1.0,49.41199325818375,4.54,0.7,2.5,0.25,0.75,0.47,1.0,0.0234143167028199,-0.126,0.0149999999999999,0.0479999999999999,-0.7241379310344828,-0.0018899999999999,0.365,0.091,0.2,0.0,0.0,0.6914660831509847,0.3066160520607375,0.0533511930585683,-0.0,,
203083,Andre Drummond,2016-17,23.0,29.7,0.222,0.518,0.1428635764995756,0.1262376237623762,0.0149434536163799,1.0,49.42811683320185,4.15,1.2,4.1,0.41,0.5900000000000001,0.4357142857142857,0.5,0.0193935643564356,-0.067,0.0669999999999999,0.155,-0.3018018018018018,-0.0044889999999999,0.398,0.072,0.8,0.0,0.0,0.8572996706915478,0.4163775371287129,0.0924358132425742,-0.0,,
2738,Andre Iguodala,2016-17,33.0,26.3,0.111,0.624,0.1504404798337256,0.1894977168949772,0.0055635139088355,0.6678376713023266,48.734265336993374,4.63,1.9,0.6,0.3755555555555556,0.6244444444444444,0.6643592552026285,0.5,0.0140890410958904,-0.082,-0.124,0.0289999999999999,-0.7387387387387387,0.010168,0.233,0.111,0.8,0.3,0.1,0.4166666666666667,0.3479403450900121,0.0386213783049913,-0.0,GSW,0.6066876438468133
203460,Andre Roberson,2016-17,25.0,30.1,0.099,0.51,0.0590449858474141,0.037037037037037,0.0018392290368264,1.0,49.58915914228604,4.73,0.8,0.5,0.0999999999999999,0.9,0.3423728813559322,0.9778052355270118,0.0197777777777777,-0.036,0.0999999999999999,0.063,-0.3636363636363636,-0.0035999999999999,0.191,0.008,0.1,0.1,0.0,0.4931237721021611,0.334725925925926,0.0331378666666666,-0.0,,
101106,Andrew Bogut,2016-17,32.0,21.6,0.104,0.46,0.0224844587011995,0.0663716814159292,0.0007541060857409,1.0,,3.92,1.0,1.0,0.2955555555555555,0.7044444444444444,0.0,1.0,0.0337831858407079,-0.0289999999999999,-0.46,0.075,-0.2788461538461538,0.01334,0.474,0.051,0.2,0.0,0.0,0.7777777777777778,0.3078348918387414,0.0320148287512291,-0.0,,
203952,Andrew Wiggins,2016-17,22.0,37.2,0.286,0.534,0.101349310633845,0.5805047867711053,0.0155013616552835,1.0,49.57817371870361,4.23,2.9,3.4000000000000004,0.34,0.6599999999999999,0.7344049087938105,0.2537099209816127,0.1217684943429068,0.057,-0.052,0.343,0.1993006993006995,-0.002964,0.536,0.231,8.1,1.3,0.4,0.654140127388535,0.3425251087902524,0.0979621811140121,-0.0,,
203076,Anthony Davis,2016-17,24.0,36.1,0.321,0.58,0.1093639856551394,0.1753191489361702,0.0198898669439288,1.0,48.9766626009044,4.33,2.3,8.7,0.8699999999999999,0.1300000000000001,0.8248881457043431,0.2677905672664609,0.011983829787234,0.0329999999999999,-0.0669999999999999,0.354,0.1028037383177569,-0.0022109999999999,0.338,0.233,4.5,0.1,0.0,0.6245085190039319,0.5170701191489361,0.1659795082468085,-0.0001688720774553,NOP,0.5319999999999999
201229,Anthony Tolliver,2016-17,32.0,22.7,0.133,0.595,0.1075504179259313,0.0126582278481012,0.0052166243446646,1.0,49.86661445783939,4.62,0.9,0.4,0.1711111111111111,0.8288888888888889,0.2284900284900284,0.5,0.0072405063291139,-0.079,0.04,0.0539999999999999,-0.5939849624060152,-0.00316,0.148,0.043,0.2,0.0,0.0,0.2934472934472934,0.33069805907173,0.04398284185654,-0.0,,
203382,Aron Baynes,2016-17,30.0,15.5,0.139,0.57,0.0341832628448742,0.0181268882175226,0.0017714778026712,1.0,,4.13,0.4,1.2,0.12,0.88,0.2,1.0,0.0090634441087613,-0.03,-0.1699999999999999,0.109,-0.2158273381294964,0.0051,0.266,0.137,0.1,0.0,0.0,0.7168458781362007,0.2749244712990936,0.038214501510574,-0.0,,
201167,Arron Afflalo,2016-17,31.0,25.9,0.143,0.559,0.102989717125719,0.3537284894837476,0.0055692654907168,1.0,50.14951737260785,4.29,1.3,1.4,0.1711111111111111,0.8288888888888889,0.384679089026915,0.4949100095570732,0.063227533460803,-0.0389999999999999,-0.031,0.104,-0.2727272727272727,0.001209,0.341,0.233,2.2,0.2,0.1,0.5011933174224343,0.3113823220735076,0.0445276720565115,-0.0,,
202340,Avery Bradley,2016-17,26.0,33.4,0.215,0.548,0.1002055999083098,0.3361344537815126,0.0099896364251159,0.8731077101127882,50.38429469638263,4.47,2.0,0.8,0.2377777777777777,0.7622222222222222,0.4298421413864103,0.5,0.0435452847805788,-0.0479999999999999,0.0659999999999999,0.167,-0.2232558139534883,-0.0031679999999999,0.326,0.204,4.1,1.4,0.6,0.4760994263862332,0.2993040586038337,0.0643503725998242,-0.0,,
203463,Ben McLemore,2016-17,24.0,19.3,0.197,0.538,0.0825319116712741,0.2,0.0072164107360164,1.0,,4.75,0.9,0.4,0.1511111111111111,0.8488888888888889,0.233890214797136,0.5,0.0358729166666666,-0.083,0.0249999999999999,0.114,-0.4213197969543147,-0.0020749999999999,0.228,0.174,1.7,0.5,0.2,0.4138755980861244,0.3016642546296297,0.059427858162037,-0.0,,
202687,Bismack Biyombo,2016-17,24.0,22.1,0.134,0.546,0.092876747036654,0.0144508670520231,0.0045557952094536,1.0,49.79594804840685,4.34,1.0,1.9,0.19,0.81,0.5,0.3813497845930971,0.0080635838150289,-0.043,-0.147,0.091,-0.3208955223880597,0.006321,0.184,0.041,0.1,0.0,0.0,0.8023598820058997,0.3272121676300578,0.0438464304624277,-0.0,,
201933,Blake Griffin,2016-17,28.0,34.0,0.276,0.569,0.0888934524672563,0.3476733977172958,0.0128894206387388,0.6869672393706682,49.77456662436114,4.0,3.3,5.7,0.5700000000000001,0.4299999999999999,0.920754716981132,0.5,0.0338191395961369,-0.01,-0.1669999999999999,0.266,-0.036231884057971,0.00167,0.463,0.21,2.7,0.2,0.0,0.5239960822722821,0.4375651784999513,0.1207679892659865,-0.0,,
1626171,Bobby Portis,2016-17,22.0,15.6,0.19,0.545,0.069679281551614,0.0864197530864197,0.005770773988098,1.0,,4.74,0.8,1.0,0.1311111111111111,0.8688888888888889,0.1516290726817042,1.0,0.0492592592592592,-0.077,-0.145,0.113,-0.4052631578947368,0.011165,0.295,0.238,1.1,0.0,0.0,0.4485294117647059,0.3368756104252401,0.0640063659807956,-0.0,,
202711,Bojan Bogdanovic,2016-17,28.0,25.7,0.219,0.585,0.1096695920931527,0.3358974358974359,0.0112396399789998,0.94592320693481,49.73189715133815,4.72,1.5,1.0,0.1911111111111111,0.8088888888888889,0.6680473372781064,0.4576025138747421,0.0540615384615384,-0.037,0.04,0.182,-0.1689497716894977,-0.00148,0.332,0.072,2.0,1.0,0.3,0.4783549783549783,0.3022447857885035,0.0661916080876822,-0.0,WAS,0.5775718029965184
2564,Boris Diaw,2016-17,35.0,17.6,0.154,0.494,0.0405681039545151,0.3549488054607509,0.00245169133234,0.7488822947576657,,4.38,1.2,1.0,0.4599999999999999,0.54,0.4,0.8968834146619722,0.0,-0.033,0.1939999999999999,0.121,-0.2142857142857143,-0.0064019999999999,0.548,0.118,0.9,0.1,0.0,0.4986666666666666,0.4083988737201365,0.062893426552901,-0.0,,
203078,Bradley Beal,2016-17,24.0,34.9,0.258,0.604,0.1476059355191745,0.4487881157154027,0.0193434252971202,1.057939290941088,49.719003668862925,4.54,2.7,1.2,0.3422222222222222,0.6577777777777778,0.5664321148365761,0.2507840893588706,0.0555340109460516,0.0269999999999999,-0.016,0.285,0.1046511627906975,-0.0004319999999999,0.402,0.152,5.6,2.1,0.8,0.4158227848101266,0.3391840426680145,0.0875094830083477,-0.0,WAS,0.5611733503874803
1627742,Brandon Ingram,2016-17,19.0,28.9,0.166,0.474,0.0294448758944519,0.5007751937984496,0.0019914612497377,1.0,49.97414071700406,4.73,2.6,1.2,0.2888888888888889,0.711111111111111,0.6814516939780838,1.0,0.0680279069767442,-0.066,0.1049999999999999,0.1,-0.3975903614457831,-0.0069299999999999,0.514,0.184,2.6,0.2,0.0,0.5722627737226277,0.2874042377260981,0.0477091034625322,-0.0,,
201943,Brandon Jennings,2016-17,27.0,22.2,0.172,0.479,0.0331979247411847,1.0,0.0023681194589003,1.079225396440722,49.43298528305765,4.81,4.3,0.1,0.6844444444444444,0.3155555555555556,0.5847068819031436,1.0,0.0,-0.0629999999999999,0.058,0.109,-0.3662790697674418,-0.003654,0.688,0.128,3.4,1.9,0.6,0.4,0.3709574323546344,0.0638046783649971,-0.0,,
202688,Brandon Knight,2016-17,25.0,21.1,0.248,0.502,0.0735454954924356,0.7463479415670651,0.0090830896248703,1.0,49.318510410550424,4.75,3.1,0.1,0.4311111111111111,0.5688888888888889,0.6349533627884143,1.0,0.0,-0.0809999999999999,-0.09,0.167,-0.3266129032258064,0.00729,0.756,0.192,4.5,1.1,0.4,0.4961240310077519,0.3360288800354139,0.0833351622487826,-0.0,,
201575,Brandon Rush,2016-17,31.0,21.9,0.097,0.505,0.0816151087771915,0.0442176870748299,0.0024656314738612,1.0,,4.42,0.6,0.1,0.1288888888888889,0.8711111111111112,0.0909090909090909,1.0,0.0248061224489795,-0.026,-0.376,0.071,-0.2680412371134021,0.009776,0.086,0.102,0.6,0.1,0.0,0.2620320855614973,0.3026516553287982,0.0293572105668934,-0.0,,
201572,Brook Lopez,2016-17,29.0,29.6,0.286,0.578,0.1124180121939138,0.2166377816291161,0.0171943178763367,1.0,49.73280382835171,4.35,1.7,7.2,0.72,0.28,0.6491073772643738,0.5,0.0183734835355285,-0.0679999999999999,-0.0759999999999999,0.218,-0.2377622377622377,0.0051679999999999,0.38,0.071,1.8,0.3,0.1,0.5614334470989761,0.4752588041594453,0.1359240179896013,-0.0,,
1627741,Buddy Hield,2016-17,24.0,23.0,0.209,0.541,0.1240990337807967,0.4345794392523364,0.0118573551861047,1.0,48.8950928483368,5.12,1.5,0.2,0.2244444444444444,0.7755555555555556,0.3456628477905072,0.5,0.0658566978193146,-0.0429999999999999,-0.055,0.166,-0.2057416267942583,0.002365,0.404,0.113,3.6,1.6,0.5,0.3350717079530639,0.3343610661128418,0.0698814628175839,-0.0,,
201228,C.J. Watson,2016-17,33.0,16.3,0.139,0.507,0.0286917639935186,0.4233333333333333,0.0014868920870618,1.0,,4.74,1.5,0.2,0.3866666666666666,0.6133333333333334,0.2016129032258064,0.3742405781188261,0.0,0.0359999999999999,0.146,0.175,0.2589928057553955,0.0052559999999999,0.458,0.228,1.7,0.6,0.2,0.3790322580645161,0.3131601777777777,0.0435292647111111,-0.0,,
203468,CJ McCollum,2016-17,25.0,34.9,0.268,0.585,0.1299788262814077,0.6765119549929677,0.0180332831563816,0.8387180877808472,49.21579237860561,5.02,4.7,0.7,0.5222222222222223,0.4777777777777777,0.4541614619477213,0.344161205390021,0.08614064697609,-0.021,0.085,0.247,-0.0783582089552239,-0.001785,0.611,0.25,8.1,1.9,0.8,0.5796052631578947,0.4088671047559514,0.109576384074595,-0.0,POR,0.5626054421327662
1627747,Caris LeVert,2016-17,22.0,21.7,0.161,0.556,0.1095062516127634,0.4382716049382716,0.0070742064096055,1.0,50.049711086307525,4.75,1.5,0.4,0.2933333333333333,0.7066666666666667,0.5944619010212098,0.4851591006243423,0.0,-0.0229999999999999,-0.095,0.138,-0.1428571428571428,0.002185,0.515,0.081,2.0,1.1,0.3,0.3770053475935829,0.3435370096021948,0.0553094585459533,-0.0,,
2546,Carmelo Anthony,2016-17,33.0,34.3,0.286,0.535,0.0899569452226261,0.4134920634920635,0.0137589010973971,1.0,49.45692737294454,4.09,3.1,6.2,0.62,0.38,0.4509948991314736,0.2115903173672579,0.0592412698412698,0.052,-0.017,0.338,0.181818181818182,-0.000884,0.575,0.364,9.0,2.0,0.5,0.5946724262059035,0.4161445714285714,0.1190173474285714,-0.0,NYK,
101112,Channing Frye,2016-17,34.0,18.9,0.193,0.612,0.1347198708551406,0.0396039603960396,0.0114226697659468,1.0,,4.22,0.8,0.9,0.1111111111111111,0.8888888888888888,0.0663461538461538,0.5,0.0243168316831683,-0.096,-0.1119999999999999,0.097,-0.4974093264248704,0.010752,0.071,0.127,0.6,0.1,0.1,0.2517241379310345,0.3926952695269528,0.0757901870187018,-0.0,,
101108,Chris Paul,2016-17,32.0,31.5,0.239,0.614,0.1695709509485537,0.831012070566388,0.0198129118405727,1.003280070929112,49.02156607103072,4.3,7.6,1.3,0.9866666666666668,0.0133333333333333,0.4853503184713374,0.3759247556508947,0.1264252553389043,0.061,-0.128,0.3,0.2552301255230125,-0.007808,0.786,0.297,9.3,3.5,1.3,0.3815217391304348,0.4413086842404609,0.1054727755334701,-0.0,LAC,0.599
203991,Clint Capela,2016-17,23.0,23.9,0.199,0.638,0.2035655457797717,0.0239099859353023,0.0180710708475569,1.0,49.84444613926607,4.62,1.0,2.6,0.26,0.74,0.3862068965517241,0.5,0.0161631504922644,-0.117,0.362,0.082,-0.5879396984924623,-0.042354,0.174,0.005,0.0,0.0,0.0,0.8538102643856921,0.3763412658227848,0.0748919118987341,-0.0,HOU,0.5930133699769738
203469,Cody Zeller,2016-17,24.0,27.8,0.153,0.604,0.1333803557384187,0.0528375733855186,0.0079823178598987,1.0,49.15338830376179,4.7,0.8,3.1999999999999997,0.3199999999999999,0.68,0.4704225352112676,0.3181092729762428,0.0327592954990215,-0.0379999999999999,-0.0549999999999999,0.115,-0.2483660130718953,0.0020899999999999,0.202,0.053,0.3,0.0,0.0,0.7494356659142212,0.3875788649706457,0.0592995663405088,-0.0,,
202709,Cory Joseph,2016-17,25.0,25.0,0.179,0.518,0.0871486296222027,0.7115384615384616,0.00659994184594,0.8669034556174257,49.59352883364582,4.89,4.4,0.3,0.4888888888888889,0.5111111111111111,0.5073364562637842,0.5,0.0738901098901099,-0.0949999999999999,-0.02,0.084,-0.5307262569832402,0.0019,0.699,0.219,2.8,0.2,0.0,0.5208333333333334,0.3544178145497914,0.0634407888044126,-0.0,,
201584,Courtney Lee,2016-17,31.0,31.9,0.144,0.559,0.1334799393123955,0.32398753894081,0.0072938988893068,1.0,49.96727144421449,4.42,1.8,0.4,0.2311111111111111,0.768888888888889,0.3532467532467531,0.5,0.0352585669781931,-0.0349999999999999,0.119,0.109,-0.2430555555555555,-0.0041649999999999,0.355,0.249,3.2,0.5,0.2,0.4289772727272727,0.3476297265489788,0.0500586806230529,-0.0,,
1626156,D'Angelo Russell,2016-17,21.0,28.7,0.264,0.518,0.0622646135243988,0.6142728093947606,0.0084459243490153,1.0,48.48062380865384,4.83,5.1,0.9,0.5977777777777779,0.4022222222222221,0.4338799458402285,0.7324009803865272,0.0736675700090334,0.0449999999999999,-0.06,0.309,0.1704545454545454,-0.0026999999999999,0.595,0.165,6.4,2.9,1.0,0.4901960784313725,0.3749444635150056,0.0989853383679614,-0.0,,
201571,D.J. Augustin,2016-17,29.0,19.7,0.194,0.524,0.0746221840347059,0.596958174904943,0.0063763265536485,1.0,,4.43,3.7,0.1,0.5266666666666666,0.4733333333333334,0.1837524177949709,1.0,0.0868669201520912,-0.087,-0.017,0.107,-0.4484536082474227,0.001479,0.538,0.123,2.9,1.6,0.5,0.413926499032882,0.3687915842839037,0.0715455673510773,-0.0,,
203081,Damian Lillard,2016-17,26.0,35.9,0.304,0.586,0.12789675442862,0.7259675405742823,0.021437290795063,0.8255764293352865,49.20464539356703,4.66,8.1,0.7999999999999999,0.8999999999999999,0.1,0.7347629521016618,0.2105684302218368,0.0793445692883895,0.064,-0.0359999999999999,0.368,0.2105263157894737,-0.0023039999999999,0.681,0.124,8.9,4.7,1.7,0.534559289790742,0.4413040214882911,0.1341564225324405,-7.339135656187356e-06,POR,0.5592976622402389
201568,Danilo Gallinari,2016-17,28.0,33.9,0.198,0.622,0.0974062348593001,0.2566782810685249,0.008581921582575,1.0,48.88014188482651,4.42,2.2,2.4,0.2444444444444444,0.7555555555555555,0.8333333333333333,0.4886027565812275,0.0447224157955865,-0.015,-0.144,0.183,-0.0757575757575758,0.00216,0.328,0.138,3.2,0.8,0.2,0.4073071718538565,0.3324393857271906,0.0658229983739837,-0.0,,
