PLAYER_ID,PLAYER_NAME,SEASON,PROJECTED_PLAYOFF_PERFORMANCE
203268,Jorge Gutierrez,2015-16,20.0
203382,Aron Baynes,2015-16,22.049991849558744
203457,Nerlens Noel,2015-16,40.36579380674537
203458,Alex Len,2015-16,25.926458626864623
203459,Allen Crabbe,2015-16,20.169621300466634
203460,Andre Roberson,2015-16,21.985049320039828
203461,Anthony Bennett,2015-16,20.638586564343132
203462,Archie Goodwin,2015-16,21.905368173986204
203463,Ben McLemore,2015-16,20.62553587708913
203468,CJ McCollum,2015-16,20.296694153844946
203469,Cody Zeller,2015-16,41.68128522109821
203471,Dennis Schröder,2015-16,21.84122294497291
203473,Dewayne Dedmon,2015-16,23.18843386623431
203475,Erick Green,2015-16,20.3877597841453
203476,Gorgui Dieng,2015-16,31.31036489607907
203477,Isaiah Canaan,2015-16,20.284539166200247
203481,Jeff Withey,2015-16,23.77569105461731
203482,Kelly Olynyk,2015-16,20.127415592475955
203484,Kentavious Caldwell-Pope,2015-16,20.625299403469047
203485,Lorenzo Brown,2015-16,21.878098812673123
203486,Mason Plumlee,2015-16,35.319597856639575
203487,Michael Carter-Williams,2015-16,23.195837466633478
203488,Mike Muscala,2015-16,22.20131615502162
203490,Otto Porter Jr.,2015-16,20.334477854348535
203492,Ray McCallum,2015-16,21.220291234049864
203493,Reggie Bullock Jr.,2015-16,25.827739903520037
203496,Robert Covington,2015-16,20.869918328742166
203497,Rudy Gobert,2015-16,43.33184636190363
203498,Shabazz Muhammad,2015-16,27.36682175950751
203499,Shane Larkin,2015-16,20.62611326225086
203500,Steven Adams,2015-16,47.204891103329686
203501,Tim Hardaway Jr.,2015-16,20.24943240300282
203503,Tony Snell,2015-16,20.00639632910806
203504,Trey Burke,2015-16,20.06791445376303
203506,Victor Oladipo,2015-16,21.769097284743843
203507,Giannis Antetokounmpo,2015-16,41.836817529787396
203508,Sergey Karasev,2015-16,20.79180793208753
203512,Lucas Nogueira,2015-16,27.92382167449336
203515,Phil Pressey,2015-16,20.72275208048327
203516,James Ennis III,2015-16,28.461840324105886
203521,Matthew Dellavedova,2015-16,20.001275506866712
203524,Solomon Hill,2015-16,22.223474509698004
203526,Raul Neto,2015-16,23.287014702108184
203527,Ryan Kelly,2015-16,20.81337494486547
203530,Joffrey Lauvergne,2015-16,22.236429771809068
203546,Ian Clark,2015-16,23.967479244835392
203552,Seth Curry,2015-16,25.371085490885342
203584,Troy Daniels,2015-16,21.014907066422296
203613,Jonathon Simmons,2015-16,24.84232505545192
203648,Thanasis Antetokounmpo,2015-16,20.0
203798,PJ Hairston,2015-16,22.12627786697533
203893,Russ Smith,2015-16,21.118688394372615
203894,Shabazz Napier,2015-16,21.57184955871273
203895,Jordan McRae,2015-16,31.085113011596118
203897,Zach LaVine,2015-16,22.420511543268216
203898,Tyler Ennis,2015-16,21.958748385002856
203900,Markel Brown,2015-16,21.39550459026505
203901,Elfrid Payton,2015-16,22.04676675374894
203903,Jordan Clarkson,2015-16,20.47238086948778
203906,Devyn Marble,2015-16,20.26930103554593
203909,KJ McDaniels,2015-16,20.037535888730712
203912,C.J. Wilcox,2015-16,20.0
203914,Gary Harris,2015-16,20.92285657085727
203915,Spencer Dinwiddie,2015-16,20.885416153583584
203917,Nik Stauskas,2015-16,20.404459102954483
203918,Rodney Hood,2015-16,20.229667872846836
203919,Jordan Adams,2015-16,20.0
203921,Cleanthony Early,2015-16,20.818175394828906
203922,Glenn Robinson III,2015-16,23.915144678968264
203923,James Young,2015-16,20.0
203924,Jerami Grant,2015-16,34.09371379142584
203925,Joe Harris,2015-16,21.361174984794925
203926,Doug McDermott,2015-16,20.157095597986842
203928,Cory Jefferson,2015-16,23.731524651640214
203930,Sean Kilpatrick,2015-16,24.449624054715613
203932,Aaron Gordon,2015-16,26.29945464131705
203933,T.J. Warren,2015-16,26.04357166464495
203934,Lamar Patterson,2015-16,20.0
203935,Marcus Smart,2015-16,21.248217344305218
203937,Kyle Anderson,2015-16,21.03013927723272
203939,Dwight Powell,2015-16,22.313420446549877
203940,Adreian Payne,2015-16,21.014492121183064
203943,Noah Vonleh,2015-16,20.0
203944,Julius Randle,2015-16,24.516089934684516
203946,Cameron Bairstow,2015-16,20.127161642333455
203948,Johnny O'Bryant III,2015-16,20.496872711229397
203949,James Michael McAdoo,2015-16,20.0
203950,Jarnell Stokes,2015-16,20.0
203951,Keith Appling,2015-16,20.05903331768893
203952,Andrew Wiggins,2015-16,36.734489674498114
203953,Jabari Parker,2015-16,24.418577719044354
203955,Bryce Cotton,2015-16,20.032606493064183
203956,Mitch McGary,2015-16,21.63121412655597
203960,JaKarr Sampson,2015-16,21.035539536628587
203961,Eric Moreland,2015-16,20.658569650164583
203962,Josh Huestis,2015-16,28.1293023209852
203963,Shayne Whittington,2015-16,21.518625574397415
203991,Clint Capela,2015-16,22.11304075771675
203994,Jusuf Nurkić,2015-16,21.689996490145695
203996,Damien Inglis,2015-16,20.4160428304242
203998,Bruno Caboclo,2015-16,20.110893033541494
203999,Nikola Jokić,2015-16,30.820779578531255
204001,Kristaps Porziņģis,2015-16,20.760555654756253
204002,Edy Tavares,2015-16,26.815215915667395
204014,Damjan Rudez,2015-16,22.925334046075953
204020,Tyler Johnson,2015-16,21.402557961402298
204025,Tim Frazier,2015-16,21.41274672964466
204028,Tarik Black,2015-16,22.375618225603645
204038,Langston Galloway,2015-16,20.207026112987997
204060,Joe Ingles,2015-16,23.349606169500053
204067,Jarell Eddie,2015-16,20.836070802729303
204098,Xavier Munford,2015-16,21.43975033578019
204456,T.J. McConnell,2015-16,23.617254705499583
1626143,Jahlil Okafor,2015-16,23.665409132164637
1626144,Emmanuel Mudiay,2015-16,20.666275507931566
1626145,Tyus Jones,2015-16,20.685529242908586
1626146,Cliff Alexander,2015-16,20.0
1626147,Justin Anderson,2015-16,21.317911599207555
1626148,Anthony Brown,2015-16,20.516986347101955
1626149,Montrezl Harrell,2015-16,20.01593499333127
1626151,Aaron Harrison,2015-16,20.381515382749328
1626153,Delon Wright,2015-16,22.67611397389008
1626154,RJ Hunter,2015-16,20.610537919534032
1626156,D'Angelo Russell,2015-16,20.322651512900414
1626157,Karl-Anthony Towns,2015-16,24.28869198734062
1626158,Richaun Holmes,2015-16,22.906812506076186
1626159,Justise Winslow,2015-16,20.90268415695425
1626161,Willie Cauley-Stein,2015-16,34.077270237730225
1626162,Kelly Oubre Jr.,2015-16,22.20802508749682
1626163,Frank Kaminsky,2015-16,20.722498658862897
1626164,Devin Booker,2015-16,22.144500054049306
1626166,Cameron Payne,2015-16,21.03767502969587
1626167,Myles Turner,2015-16,20.357154397557807
1626168,Trey Lyles,2015-16,21.377134683047245
1626169,Stanley Johnson,2015-16,20.517881029947088
1626170,Jerian Grant,2015-16,21.114831385425877
1626171,Bobby Portis,2015-16,21.735681164376587
1626172,Kevon Looney,2015-16,22.584985195299023
1626173,Rashad Vaughn,2015-16,20.591514605291376
1626174,Christian Wood,2015-16,20.0
1626175,Jordan Mickey,2015-16,23.934977668399473
1626178,Rondae Hollis-Jefferson,2015-16,22.09991432073789
1626179,Terry Rozier,2015-16,20.833134428326144
1626181,Norman Powell,2015-16,23.895758235694903
1626183,Branden Dawson,2015-16,20.0
1626185,Jarell Martin,2015-16,20.91914800025977
1626191,Chris McCullough,2015-16,20.0
1626192,Pat Connaughton,2015-16,21.70849793027759
1626196,Josh Richardson,2015-16,21.094743619952865
1626199,Darrun Hilliard,2015-16,21.744168456573
1626202,Joe Young,2015-16,21.297864390026355
1626204,Larry Nance Jr.,2015-16,20.515182549159316
1626209,Mario Hezonja,2015-16,23.365859062788882
1626210,Alan Williams,2015-16,20.95222759857739
1626214,Bryce Dejean-Jones,2015-16,21.40992386019926
1626242,Luis Montero,2015-16,20.026749274963237
1626245,Cristiano Felicio,2015-16,25.75421447157616
1626246,Boban Marjanovic,2015-16,27.572389127873137
1626251,Duje Dukan,2015-16,20.764669095617407
1626253,Axel Toupane,2015-16,20.55311386359478
1626257,Salah Mejri,2015-16,20.865288576632896
1626262,Coty Clarke,2015-16,48.75020741121306
1626266,0,2015-16,20.0
1626273,Marcelo Huertas,2015-16,20.836668203242503
1627293,Alex Stepheson,2015-16,21.89479758592043
1627362,Briante Weber,2015-16,20.0
1713,Vince Carter,2016-17,20.69956851937086
1717,Dirk Nowitzki,2016-17,20.032835828084934
1718,Paul Pierce,2016-17,21.722759585224143
1891,Jason Terry,2016-17,21.117113272166915
1897,Metta World Peace,2016-17,20.433907823957277
1938,Manu Ginobili,2016-17,21.59154246586129
2034,Mike Miller,2016-17,21.729631121497057
2037,Jamal Crawford,2016-17,20.233144400813863
2199,Tyson Chandler,2016-17,21.91945369390318
2200,Pau Gasol,2016-17,22.57970592510608
2207,Joe Johnson,2016-17,20.0
2210,Richard Jefferson,2016-17,21.362749714899106
2216,Zach Randolph,2016-17,20.497989607042843
2225,Tony Parker,2016-17,21.666130697589747
2365,Chris Andersen,2016-17,20.69736415090674
2399,Mike Dunleavy,2016-17,22.878328873639987
2403,Nene,2016-17,29.81880148497297
2440,Matt Barnes,2016-17,20.065754570424176
2449,Luis Scola,2016-17,23.077633127593977
2544,LeBron James,2016-17,51.898172527090566
2546,Carmelo Anthony,2016-17,20.922273097455978
2548,Dwyane Wade,2016-17,21.997832675557984
2555,Nick Collison,2016-17,26.699034233602102
2561,David West,2016-17,21.597640031155223
2563,Dahntay Jones,2016-17,5.364939007547921
2564,Boris Diaw,2016-17,21.303977500818075
2571,Leandro Barbosa,2016-17,22.278067572724872
2585,Zaza Pachulia,2016-17,21.315779852950413
2592,James Jones,2016-17,21.0652840425464
2594,Kyle Korver,2016-17,20.0
2617,Udonis Haslem,2016-17,21.06926420166969
2730,Dwight Howard,2016-17,36.64426295291028
2733,Shaun Livingston,2016-17,25.196428340321596
2734,Devin Harris,2016-17,21.93841247195362
2736,Luol Deng,2016-17,20.08393983389513
2738,Andre Iguodala,2016-17,21.67284275796095
2743,Kris Humphries,2016-17,21.027498460058272
2744,Al Jefferson,2016-17,22.849286023812066
2747,JR Smith,2016-17,22.576466545664932
2749,Jameer Nelson,2016-17,20.033892404749867
2754,Tony Allen,2016-17,22.91227695413464
2756,Sasha Vujacic,2016-17,20.536590944818087
2757,Beno Udrih,2016-17,24.854647748831102
2760,Anderson Varejao,2016-17,20.0
2772,Trevor Ariza,2016-17,20.07754084388044
101106,Andrew Bogut,2016-17,20.778779281514705
101107,Marvin Williams,2016-17,20.21942127524007
101108,Chris Paul,2016-17,24.243640214233743
101109,Raymond Felton,2016-17,20.29373090419352
101112,Channing Frye,2016-17,26.802957862184545
101114,Deron Williams,2016-17,20.186825164524393
101123,Gerald Green,2016-17,22.52998197458299
101127,Jarrett Jack,2016-17,25.822186489286757
101133,Ian Mahinmi,2016-17,21.985755837701266
101135,David Lee,2016-17,25.073021077691788
101138,Brandon Bass,2016-17,21.166027814453685
101139,CJ Miles,2016-17,20.068196095634693
101141,Ersan Ilyasova,2016-17,20.300091411801272
101145,Monta Ellis,2016-17,20.48390820967508
101150,Lou Williams,2016-17,35.38953501516878
101161,Amir Johnson,2016-17,25.425619682219068
101162,Marcin Gortat,2016-17,23.94053361992508
101179,Ronnie Price,2016-17,20.091846763974814
101181,Jose Calderon,2016-17,21.111065261263064
101187,Alan Anderson,2016-17,20.786717045850015
101249,0,2016-17,20.225241392931935
200746,LaMarcus Aldridge,2016-17,20.796244115452286
200751,Randy Foye,2016-17,20.894599943070524
200752,Rudy Gay,2016-17,23.39228248617966
200755,JJ Redick,2016-17,20.321282570382373
200757,Thabo Sefolosha,2016-17,20.0
200765,Rajon Rondo,2016-17,20.12623242807579
200768,Kyle Lowry,2016-17,32.2736438053978
200770,Jordan Farmar,2016-17,23.636853342452273
200771,Sergio Rodriguez,2016-17,20.0
200779,Steve Novak,2016-17,20.295450855956204
200782,P.J. Tucker,2016-17,20.247590698269967
200794,Paul Millsap,2016-17,25.521578295605675
200826,J.J. Barea,2016-17,24.80204856399455
201142,Kevin Durant,2016-17,38.55430102426911
201143,Al Horford,2016-17,20.252112395252443
201144,Mike Conley,2016-17,29.67720242342856
201145,Jeff Green,2016-17,20.88673644217463
201147,Corey Brewer,2016-17,20.995812231962887
201148,Brandan Wright,2016-17,24.039799097770643
201149,Joakim Noah,2016-17,21.05923730377933
201150,Spencer Hawes,2016-17,24.028365198600383
201152,Thaddeus Young,2016-17,21.002431562912633
201155,Rodney Stuckey,2016-17,21.185747817857965
201156,Nick Young,2016-17,20.03792235661239
201158,Marco Belinelli,2016-17,20.995551745643944
201160,Jason Smith,2016-17,26.28498558588756
