player,season,star_potential,king_probability,bulldozer_probability,sniper_probability,victim_probability,predicted_archetype,actual_archetype,AGE,current_usage,is_star_predicted,is_star_actual,rank
R.J. Hampton,2020-21,0.1035775346681474,0.0903415530920028,0.0132359815761446,0.0064377533271908,0.8899847269058228,Victim (Fragile Role),,20.0,0.191,False,,503
Jordan Walsh,2024-25,0.1034807357937097,0.0876450166106224,0.0158357191830873,0.0081841396167874,0.888335108757019,Victim (Fragile Role),,21.0,0.11,False,,504
Cassius Winston,2020-21,0.1033897045999764,0.0826678946614265,0.0207218099385499,0.0053841667249798,0.8912261128425598,Victim (Fragile Role),,23.0,0.182,False,,505
Lamar Stevens,2020-21,0.103304037824273,0.088497556746006,0.014806481078267,0.0075594573281705,0.8891364932060242,Victim (Fragile Role),,23.0,0.152,False,,506
Jared Butler,2022-23,0.1032513044774532,0.0511936582624912,0.052057646214962,0.005632827989757,0.8911158442497253,Victim (Fragile Role),,22.0,0.208,False,,507
Rayan Rupert,2023-24,0.1031383853405713,0.0931638330221176,0.0099745523184537,0.0386845357716083,0.8581770658493042,Victim (Fragile Role),,20.0,0.131,False,,508
Nikola Jokić,2016-17,0.1030486971139907,0.0425731129944324,0.0604755841195583,0.0051103727892041,0.8918409943580627,Victim (Fragile Role),,22.0,0.231,False,,509
Jarrett Culver,2020-21,0.1029716208577155,0.093013197183609,0.0099584236741065,0.0402389019727706,0.8567894697189331,Victim (Fragile Role),,22.0,0.179,False,,510
Jalen Wilson,2023-24,0.1029426418244838,0.0533323436975479,0.0496102981269359,0.0075209401547908,0.889536440372467,Victim (Fragile Role),,23.0,0.138,False,,511
Talen Horton-Tucker,2019-20,0.1029380401596426,0.0932432934641838,0.0096947466954588,0.0375993810594081,0.859462559223175,Victim (Fragile Role),,19.0,0.18,False,,512
Rayan Rupert,2024-25,0.1029380401596426,0.0932432934641838,0.0096947466954588,0.0375993810594081,0.859462559223175,Victim (Fragile Role),,21.0,0.156,False,,513
Kyle Anderson,2015-16,0.1029268763959407,0.0528062209486961,0.0501206554472446,0.0162041690200567,0.8808689117431641,Victim (Fragile Role),,22.0,0.143,False,,514
Justin James,2019-20,0.102830272167921,0.0535245202481746,0.0493057519197464,0.007244091015309,0.8899255990982056,Victim (Fragile Role),,23.0,0.181,False,,515
Naji Marshall,2021-22,0.1027942467480897,0.0856764838099479,0.0171177629381418,0.0088467197492718,0.888359010219574,Victim (Fragile Role),,24.0,0.197,False,,516
Hamidou Diallo,2021-22,0.1027839668095111,0.0309273339807987,0.0718566328287124,0.005509324837476,0.8917067050933838,Victim (Fragile Role),,23.0,0.213,False,,517
Aaron Harrison,2015-16,0.1026127859950064,0.0925845950841903,0.0100281909108161,0.0486161485314369,0.8487710356712341,Victim (Fragile Role),,21.0,0.132,False,,518
Skylar Mays,2021-22,0.10250718146562571,0.0534572452306747,0.049049936234951,0.0075385579839348,0.8899542093276978,Victim (Fragile Role),,24.0,0.149,False,,519
Theo Maledon,2021-22,0.10231802985072119,0.0856916829943656,0.0166263468563556,0.0085927527397871,0.8890891671180725,Victim (Fragile Role),,21.0,0.201,False,,520
Edmond Sumner,2019-20,0.10231802985072119,0.0856916829943656,0.0166263468563556,0.0085927527397871,0.8890891671180725,Victim (Fragile Role),,24.0,0.167,False,,521
Hamidou Diallo,2018-19,0.1019023805856704,0.0578243881464004,0.04407799243927,0.0091219078749418,0.8889757394790649,Victim (Fragile Role),,20.0,0.16,False,,522
Brandon Ingram,2018-19,0.101795483380556,0.0443312264978885,0.0574642568826675,0.0135575234889984,0.8846469521522522,Victim (Fragile Role),,21.0,0.227,False,,523
Nate Hinton,2020-21,0.10126680973917229,0.0927899628877639,0.0084768468514084,0.0420175902545452,0.8567156195640564,Victim (Fragile Role),,22.0,0.217,False,,524
Phillip Wheeler,2024-25,0.10113075841218219,0.0895481705665588,0.0115825878456234,0.0532277077436447,0.845641553401947,Victim (Fragile Role),,23.0,0.221,False,,525
Jalen Duren,2022-23,0.1010337145999073,0.0150918709114193,0.085941843688488,0.0031243911944329,0.8958418965339661,Victim (Fragile Role),,19.0,0.139,False,,526
Zach Collins,2017-18,0.1009019054472445,0.0867354497313499,0.0141664557158946,0.0080908313393592,0.8910072445869446,Victim (Fragile Role),,20.0,0.153,False,,527
Ashton Hagans,2023-24,0.1008980199694632,0.0914157629013061,0.0094822570681571,0.0355888940393924,0.8635130524635315,Victim (Fragile Role),,24.0,0.144,False,,528
Tyler Kolek,2024-25,0.1008980199694632,0.0914157629013061,0.0094822570681571,0.0355888940393924,0.8635130524635315,Victim (Fragile Role),,24.0,0.152,False,,529
Sheldon Mac,2016-17,0.1008724905550479,0.056199450045824,0.0446730405092239,0.0088655725121498,0.8902619481086731,Victim (Fragile Role),,24.0,0.138,False,,530
Baylor Scheierman,2024-25,0.10070470720529551,0.0561059676110744,0.0445987395942211,0.0088508268818259,0.8904445171356201,Victim (Fragile Role),,24.0,0.143,False,,531
Miles McBride,2022-23,0.10062627866864189,0.0904893428087234,0.0101369358599185,0.0375740081071853,0.8617997765541077,Victim (Fragile Role),,22.0,0.141,False,,532
Bismack Biyombo,2015-16,0.1005697567015885,0.0257493425160646,0.0748204141855239,0.0069479644298553,0.8924822807312012,Victim (Fragile Role),Sniper (Resilient Role),23.0,0.114,False,False,533
Justin Robinson,2021-22,0.1005158517509698,0.0907949283719062,0.0097209233790636,0.0377009063959121,0.8617832064628601,Victim (Fragile Role),,24.0,0.153,False,,534
Blake Wesley,2024-25,0.1003574598580598,0.0906518548727035,0.0097056049853563,0.0392173528671264,0.8604252338409424,Victim (Fragile Role),,22.0,0.165,False,,535
Olivier-Maxence Prosper,2024-25,0.1003574598580598,0.0906518548727035,0.0097056049853563,0.0392173528671264,0.8604252338409424,Victim (Fragile Role),,22.0,0.158,False,,536
Johnny O'Bryant III,2015-16,0.1003194339573383,0.0581417568027973,0.042177677154541,0.0087286438792943,0.890951931476593,Victim (Fragile Role),,23.0,0.135,False,,537
Trevon Duval,2018-19,0.1002477593719958,0.0538144670426845,0.0464332923293113,0.0071268072351813,0.8926253914833069,Victim (Fragile Role),,20.0,0.231,False,,538
Sekou Doumbouya,2020-21,0.100160839036107,0.0908727422356605,0.0092880968004465,0.0450282245874404,0.8548109531402588,Victim (Fragile Role),,20.0,0.176,False,,539
Ruben Nembhard Jr.,2021-22,0.1000968581065535,0.091734878718853,0.0083619793877005,0.0333757065236568,0.8665274381637573,Victim (Fragile Role),,23.0,0.16,False,,540
Melvin Frazier Jr.,2018-19,0.10000382084399449,0.0885502994060516,0.0114535214379429,0.0502458624541759,0.8497503399848938,Victim (Fragile Role),,22.0,0.205,False,,541
D.J. Carton,2024-25,0.10000382084399449,0.0885502994060516,0.0114535214379429,0.0502458624541759,0.8497503399848938,Victim (Fragile Role),,24.0,0.122,False,,542
Chris Livingston,2024-25,0.10000382084399449,0.0885502994060516,0.0114535214379429,0.0502458624541759,0.8497503399848938,Victim (Fragile Role),,21.0,0.15,False,,543
Andrew Funk,2023-24,0.10000382084399449,0.0885502994060516,0.0114535214379429,0.0502458624541759,0.8497503399848938,Victim (Fragile Role),,24.0,0.108,False,,544
Dariq Whitehead,2023-24,0.10000382084399449,0.0885502994060516,0.0114535214379429,0.0502458624541759,0.8497503399848938,Victim (Fragile Role),,19.0,0.094,False,,545
Isaiah Mobley,2023-24,0.09999608993530269,0.0903254300355911,0.0096706598997116,0.028803251683712,0.8712006211280823,Victim (Fragile Role),,24.0,0.16,False,,546
Daishen Nix,2022-23,0.09997934848070131,0.0913570672273635,0.0086222812533378,0.0397312901914119,0.8602893948554993,Victim (Fragile Role),,21.0,0.149,False,,547
Alex Caruso,2017-18,0.0999683924019335,0.0867179408669471,0.0132504515349864,0.0061795334331691,0.8938521146774292,Victim (Fragile Role),,24.0,0.128,False,,548
Mason Jones,2021-22,0.099965427070856,0.0613973811268806,0.0385680459439754,0.0086152721196413,0.8914193511009216,Victim (Fragile Role),,23.0,0.18,False,,549
Jalen Lecque,2019-20,0.099965427070856,0.0613973811268806,0.0385680459439754,0.0086152721196413,0.8914193511009216,Victim (Fragile Role),,20.0,0.186,False,,550
Taurean Prince,2016-17,0.09991752356290809,0.0901169031858444,0.0098006203770637,0.0276499595493078,0.8724325299263,Victim (Fragile Role),,23.0,0.168,False,,551
Lester Quinones,2024-25,0.09986343793570991,0.0915209576487541,0.0083424802869558,0.0356298498809337,0.864506721496582,Victim (Fragile Role),,24.0,0.213,False,,552
Chris Livingston,2023-24,0.0998593494296073,0.0902019143104553,0.009657435119152,0.0301313009113073,0.8700093030929565,Victim (Fragile Role),,20.0,0.136,False,,553
Aaron Henry,2021-22,0.0998432096093892,0.0885963812470436,0.0112468283623456,0.017359547317028,0.8827972412109375,Victim (Fragile Role),,22.0,0.149,False,,554
Rayjon Tucker,2021-22,0.0998432096093892,0.0885963812470436,0.0112468283623456,0.017359547317028,0.8827972412109375,Victim (Fragile Role),,24.0,0.075,False,,555
Henry Ellenson,2016-17,0.0997960269451141,0.0905417576432228,0.0092542693018913,0.0360921174287796,0.8641119003295898,Victim (Fragile Role),,20.0,0.234,False,,556
Jerian Grant,2015-16,0.09978257119655601,0.0915730446577072,0.0082095265388488,0.0538944341242313,0.8463230133056641,Victim (Fragile Role),,23.0,0.185,False,,557
Wendell Moore Jr.,2023-24,0.0997131578624248,0.0614145919680595,0.0382985658943653,0.0086176870390772,0.8916692137718201,Victim (Fragile Role),,22.0,0.106,False,,558
Kobe Bufkin,2024-25,0.0997131578624248,0.0614145919680595,0.0382985658943653,0.0086176870390772,0.8916692137718201,Victim (Fragile Role),,21.0,0.203,False,,559
RJ Hunter,2017-18,0.0997131578624248,0.0614145919680595,0.0382985658943653,0.0086176870390772,0.8916692137718201,Victim (Fragile Role),,24.0,0.214,False,,560
Donovan Williams,2022-23,0.0997131578624248,0.0614145919680595,0.0382985658943653,0.0086176870390772,0.8916692137718201,Victim (Fragile Role),,21.0,0.385,False,,561
Daniel Oturu,2021-22,0.0997131578624248,0.0614145919680595,0.0382985658943653,0.0086176870390772,0.8916692137718201,Victim (Fragile Role),,22.0,0.125,False,,562
Justin Robinson,2019-20,0.09970929566770781,0.0884775519371032,0.0112317437306046,0.0186775065958499,0.8816131949424744,Victim (Fragile Role),,22.0,0.133,False,,563
Jared Terrell,2018-19,0.0995236076414585,0.0898248553276062,0.0096987523138523,0.0439536608755588,0.8565227389335632,Victim (Fragile Role),,24.0,0.197,False,,564
Dillon Jones,2024-25,0.0993009330704807,0.0896975025534629,0.0096034305170178,0.0355549119412899,0.8651441335678101,Victim (Fragile Role),,23.0,0.131,False,,565
Darius Bazley,2019-20,0.0993009330704807,0.0896975025534629,0.0096034305170178,0.0355549119412899,0.8651441335678101,Victim (Fragile Role),,20.0,0.146,False,,566
Markus Howard,2021-22,0.09928541351109729,0.0881014242768287,0.0111839892342686,0.0172625593841075,0.8834520578384399,Victim (Fragile Role),,23.0,0.264,False,,567
Julian Strawther,2023-24,0.0992611162364482,0.0896615386009216,0.0095995776355266,0.0297885276377201,0.8709503412246704,Victim (Fragile Role),,22.0,0.193,False,,568
Norman Powell,2015-16,0.0992341227829456,0.0516526848077774,0.0475814379751682,0.006990750785917,0.8937751650810242,Victim (Fragile Role),,23.0,0.174,False,,569
Tim Quarterman,2016-17,0.09920110180974,0.0491623133420944,0.0500387884676456,0.005409319885075,0.8953896164894104,Victim (Fragile Role),,22.0,0.224,False,,570
Jordan Miller,2023-24,0.09920110180974,0.0491623133420944,0.0500387884676456,0.005409319885075,0.8953896164894104,Victim (Fragile Role),,24.0,0.153,False,,571
Chaundee Brown Jr.,2021-22,0.0991533380001783,0.0895641818642616,0.0095891561359167,0.0369883775711059,0.8638582825660706,Victim (Fragile Role),,23.0,0.146,False,,572
Jalen McDaniels,2020-21,0.0991136785596609,0.0290569718927145,0.0700567066669464,0.0152782378718256,0.8856080770492554,Victim (Fragile Role),,23.0,0.169,False,,573
JD Davison,2023-24,0.0990233495831488,0.0909855589270591,0.0080377906560897,0.0158354863524436,0.8851411938667297,Victim (Fragile Role),,21.0,0.16,False,,574
Vít Krejčí,2021-22,0.0990125825628637,0.0855833068490028,0.0134292757138609,0.0068563250824809,0.894131064414978,Victim (Fragile Role),,22.0,0.125,False,,575
Wes Iwundu,2017-18,0.0989715484902262,0.0834155827760696,0.0155559657141566,0.0088844131678342,0.8921440243721008,Victim (Fragile Role),,23.0,0.114,False,,576
Josh Hall,2020-21,0.0989004941657184,0.0889127850532531,0.0099877091124653,0.0507218055427074,0.8503777384757996,Victim (Fragile Role),,20.0,0.174,False,,577
McKinley Wright IV,2022-23,0.0988863669335841,0.0840078890323638,0.0148784779012203,0.0082184160128235,0.8928952217102051,Victim (Fragile Role),,24.0,0.16,False,,578
Johnny Davis,2023-24,0.0987902451306581,0.0888382717967033,0.0099519733339548,0.0294117499142885,0.871798038482666,Victim (Fragile Role),,22.0,0.117,False,,579
Jakob Poeltl,2019-20,0.0986335296183824,0.0269043687731027,0.0717291608452797,0.0082864174619317,0.8930800557136536,Victim (Fragile Role),,24.0,0.125,False,,580
Anthony Edwards,2024-25,0.0986204221844672,0.0588569603860378,0.0397634617984294,0.0090358164161443,0.8923437595367432,Victim (Fragile Role),,23.0,0.307,False,,581
Jaden Springer,2022-23,0.0985971055924891,0.0488860234618186,0.0497110821306705,0.005378920584917,0.8960239887237549,Victim (Fragile Role),,20.0,0.188,False,,582
Armoni Brooks,2021-22,0.09828357025980941,0.0891695544123649,0.0091140158474445,0.0355451256036758,0.8661713600158691,Victim (Fragile Role),,24.0,0.159,False,,583
Kevon Looney,2018-19,0.0980689972639083,0.0258408039808273,0.072228193283081,0.0086003961041569,0.8933305740356445,Victim (Fragile Role),,23.0,0.122,False,,584
Dzanan Musa,2019-20,0.0980571024119853,0.0881789848208427,0.0098781175911426,0.0366146825253963,0.8653282523155212,Victim (Fragile Role),,21.0,0.193,False,,585
Guerschon Yabusele,2018-19,0.0980493845418095,0.0836187601089477,0.0144306244328618,0.0073675638996064,0.8945830464363098,Victim (Fragile Role),,23.0,0.168,False,,586
Devin Vassell,2020-21,0.0980493845418095,0.0836187601089477,0.0144306244328618,0.0073675638996064,0.8945830464363098,Victim (Fragile Role),,20.0,0.138,False,,587
Dennis Smith Jr.,2020-21,0.0978481946513056,0.0828411728143692,0.0150070218369364,0.0090314717963337,0.8931203484535217,Victim (Fragile Role),,23.0,0.191,False,,588
Cam Thomas,2022-23,0.09780705533921699,0.0863560438156127,0.0114510115236043,0.0065658995881676,0.8956270813941956,Victim (Fragile Role),,21.0,0.268,False,,589
Kira Lewis Jr.,2022-23,0.0978064853698015,0.0841563418507576,0.0136501435190439,0.0054811108857393,0.8967123627662659,Victim (Fragile Role),,22.0,0.192,False,,590
Keita Bates-Diop,2018-19,0.0975442994385957,0.0877178385853767,0.009826460853219,0.0277228616178035,0.8747327923774719,Victim (Fragile Role),,23.0,0.14,False,,591
Alperen Sengun,2024-25,0.0975130461156367,0.0401189066469669,0.0573941394686698,0.009116631001234,0.8933703303337097,Victim (Fragile Role),,22.0,0.259,False,,592
Danté Exum,2019-20,0.09750174731016151,0.0601911433041095,0.037310604006052,0.0072461636736989,0.8952521085739136,Victim (Fragile Role),,24.0,0.145,False,,593
Joshua Primo,2022-23,0.0974819781258701,0.0880748704075813,0.0094071077182888,0.0421945340931415,0.8603234887123108,Victim (Fragile Role),,20.0,0.173,False,,594
Vince Williams Jr.,2024-25,0.0974417477846145,0.0884057953953743,0.0090359523892402,0.0438058339059352,0.858752429485321,Victim (Fragile Role),,24.0,0.166,False,,595
Malik Monk,2020-21,0.0973949655890464,0.0575541444122791,0.0398408211767673,0.0069287056103348,0.89567631483078,Victim (Fragile Role),,23.0,0.227,False,,596
Caleb Swanigan,2018-19,0.0973298624157905,0.0861825942993164,0.0111472681164741,0.0489023514091968,0.8537677526473999,Victim (Fragile Role),,22.0,0.17,False,,597
Justin Wright-Foreman,2019-20,0.0973063111305236,0.0800000429153442,0.0173062682151794,0.0433814786374568,0.8593122363090515,Victim (Fragile Role),,22.0,0.225,False,,598
Brandon Williams,2023-24,0.0973063111305236,0.0800000429153442,0.0173062682151794,0.0433814786374568,0.8593122363090515,Victim (Fragile Role),,24.0,0.239,False,,599
Yves Missi,2024-25,0.09728369116783131,0.0313929915428161,0.0658906996250152,0.0117149241268634,0.8910014033317566,Victim (Fragile Role),,21.0,0.141,False,,600
Sekou Doumbouya,2019-20,0.09714276995509849,0.0877480581402778,0.0093947118148207,0.0291528105735778,0.8737043738365173,Victim (Fragile Role),,19.0,0.164,False,,601
Nassir Little,2019-20,0.09714276995509849,0.0877480581402778,0.0093947118148207,0.0291528105735778,0.8737043738365173,Victim (Fragile Role),,20.0,0.131,False,,602
Devin Booker,2020-21,0.0970731675624846,0.031088039278984,0.0659851282835006,0.0068152006715536,0.8961116671562195,Victim (Fragile Role),Bulldozer (Fragile Star),24.0,0.319,False,True,603
Jordan Goodwin,2022-23,0.0970719493925571,0.0495958589017391,0.047476090490818,0.0183455217629671,0.8845824599266052,Victim (Fragile Role),,24.0,0.165,False,,604
Drew Timme,2024-25,0.09698970988392819,0.0872191190719604,0.0097705908119678,0.0345725156366825,0.8684377670288086,Victim (Fragile Role),,24.0,0.205,False,,605
Jalen Johnson,2022-23,0.0969658903777599,0.0563980974256992,0.0405677929520607,0.0079532768577337,0.8950808048248291,Victim (Fragile Role),,21.0,0.156,False,,606
Chimezie Metu,2020-21,0.0969432592391967,0.0516880564391613,0.0452552028000354,0.0069955396465957,0.8960612416267395,Victim (Fragile Role),,24.0,0.194,False,,607
Paolo Banchero,2024-25,0.0968459853902458,0.0830834433436393,0.0137625420466065,0.0163983907550573,0.886755645275116,Victim (Fragile Role),,22.0,0.33,False,,608
Louis King,2020-21,0.09681659936904899,0.0634433254599571,0.0333732739090919,0.0073645077645778,0.895818829536438,Victim (Fragile Role),,22.0,0.191,False,,609
Ousmane Dieng,2022-23,0.09679469093680369,0.0836662352085113,0.0131284557282924,0.0067027411423623,0.8965026140213013,Victim (Fragile Role),,20.0,0.154,False,,610
Bobby Portis,2017-18,0.0966680385172366,0.0344783999025821,0.0621896386146545,0.0062156720086932,0.8971163034439087,Victim (Fragile Role),,23.0,0.25,False,,611
Anthony Lamb,2020-21,0.09659898560494169,0.0872568637132644,0.0093421218916773,0.0345874764025211,0.8688135743141174,Victim (Fragile Role),,23.0,0.144,False,,612
Sam Dekker,2017-18,0.09659898560494169,0.0872568637132644,0.0093421218916773,0.0345874764025211,0.8688135743141174,Victim (Fragile Role),,24.0,0.148,False,,613
Myles Turner,2015-16,0.09657472558319559,0.0262780208140611,0.0702967047691345,0.0069717727601528,0.8964535593986511,Victim (Fragile Role),Victim (Fragile Role),20.0,0.207,False,False,614
Robert Williams III,2021-22,0.0964681599289178,0.0193437729030847,0.0771243870258331,0.0070085651241242,0.8965232968330383,Victim (Fragile Role),Victim (Fragile Role),24.0,0.112,False,False,615
David Duke Jr.,2022-23,0.096428034827113,0.0792779698967933,0.0171500649303197,0.0457132495939731,0.8578586578369141,Victim (Fragile Role),,23.0,0.187,False,,616
Kobe Bufkin,2023-24,0.096428034827113,0.0792779698967933,0.0171500649303197,0.0457132495939731,0.8578586578369141,Victim (Fragile Role),,20.0,0.221,False,,617
Jalen McDaniels,2021-22,0.0963741093873977,0.0572846494615078,0.0390894599258899,0.0074756918475031,0.8961501717567444,Victim (Fragile Role),,24.0,0.152,False,,618
Donte DiVincenzo,2019-20,0.09623794257640819,0.0333935096859931,0.0628444328904151,0.0078102638944983,0.8959517478942871,Victim (Fragile Role),,23.0,0.168,False,,619
Lindell Wigginton,2021-22,0.0962269287556409,0.085953414440155,0.0102735143154859,0.030362008139491,0.8734111189842224,Victim (Fragile Role),,24.0,0.183,False,,620
Duane Washington Jr.,2022-23,0.0962049514055251,0.0804552882909774,0.0157496631145477,0.0106152072548866,0.8931798934936523,Victim (Fragile Role),,23.0,0.298,False,,621
Jaylon Tyson,2024-25,0.09617161098867641,0.0808277800679206,0.0153438309207558,0.0090140886604785,0.8948142528533936,Victim (Fragile Role),,22.0,0.164,False,,622
Spencer Jones,2024-25,0.0961335506290196,0.0851232931017875,0.0110102575272321,0.0483012944459915,0.8555651307106018,Victim (Fragile Role),,24.0,0.128,False,,623
Jarrett Culver,2022-23,0.0961073711514472,0.0564979165792465,0.0396094545722007,0.0089126545935869,0.8949799537658691,Victim (Fragile Role),,24.0,0.164,False,,624
Cassius Stanley,2021-22,0.0961073711514472,0.0564979165792465,0.0396094545722007,0.0089126545935869,0.8949799537658691,Victim (Fragile Role),,22.0,0.148,False,,625
Matt Williams Jr.,2017-18,0.0961073711514472,0.0564979165792465,0.0396094545722007,0.0089126545935869,0.8949799537658691,Victim (Fragile Role),,24.0,0.28,False,,626
Darrun Hilliard,2015-16,0.0960977906361221,0.0861836746335029,0.0099141160026192,0.0277002640068531,0.8762019872665405,Victim (Fragile Role),,23.0,0.19,False,,627
Ja'Kobe Walter,2024-25,0.0960977906361221,0.0861836746335029,0.0099141160026192,0.0277002640068531,0.8762019872665405,Victim (Fragile Role),,20.0,0.179,False,,628
Orlando Robinson,2023-24,0.0957942791283129,0.0564316436648368,0.0393626354634761,0.0071903611533343,0.897015392780304,Victim (Fragile Role),,23.0,0.143,False,,629
Mark Williams,2024-25,0.09577683918178069,0.0310014989227056,0.0647753402590751,0.00881152972579,0.8954116106033325,Victim (Fragile Role),,23.0,0.21,False,,630
Malaki Branham,2024-25,0.0955854328349232,0.0819016844034195,0.0136837484315037,0.0054946048185229,0.8989199995994568,Victim (Fragile Role),,22.0,0.233,False,,631
Kendall Brown,2023-24,0.0954899080097674,0.0852950811386108,0.0101948268711566,0.0377885922789573,0.8667214512825012,Victim (Fragile Role),,21.0,0.135,False,,632
Yuta Watanabe,2018-19,0.0954899080097674,0.0852950811386108,0.0101948268711566,0.0377885922789573,0.8667214512825012,Victim (Fragile Role),,24.0,0.148,False,,633
Josh Reaves,2019-20,0.0954899080097674,0.0852950811386108,0.0101948268711566,0.0377885922789573,0.8667214512825012,Victim (Fragile Role),,23.0,0.161,False,,634
Cam Christie,2024-25,0.0954899080097674,0.0852950811386108,0.0101948268711566,0.0377885922789573,0.8667214512825012,Victim (Fragile Role),,19.0,0.192,False,,635
Jerome Robinson,2020-21,0.0953901531174778,0.0853475630283355,0.0100425900891423,0.0405789948999881,0.8640308976173401,Victim (Fragile Role),,24.0,0.161,False,,636
Moses Moody,2022-23,0.0952638164162635,0.050646498799324,0.0446173176169395,0.0066094114445149,0.8981267213821411,Victim (Fragile Role),,21.0,0.141,False,,637
Jake Layman,2016-17,0.0951861971989273,0.0852125138044357,0.0099736833944916,0.0483519211411476,0.8564618825912476,Victim (Fragile Role),,23.0,0.186,False,,638
David Duke Jr.,2023-24,0.0951017579063773,0.0833652913570404,0.0117364665493369,0.010848899371922,0.8940494060516357,Victim (Fragile Role),,24.0,0.179,False,,639
CJ Elleby,2020-21,0.0950936172157525,0.0854903534054756,0.0096032638102769,0.0487694218754768,0.8561369776725769,Victim (Fragile Role),,21.0,0.16,False,,640
Kyle Guy,2021-22,0.09501025080680839,0.0862873643636703,0.0087228864431381,0.0277335923165082,0.8772562146186829,Victim (Fragile Role),,24.0,0.182,False,,641
Kevon Looney,2017-18,0.0949263069778679,0.0290811974555253,0.0658451095223426,0.0080418949946761,0.8970317840576172,Victim (Fragile Role),,22.0,0.121,False,,642
JT Thor,2021-22,0.0948615428060293,0.0853053405880928,0.0095562022179365,0.0269603952765464,0.878178060054779,Victim (Fragile Role),,19.0,0.116,False,,643
Nikola Jokić,2015-16,0.0947661977261304,0.023838086053729,0.0709281116724014,0.0049784355796873,0.9002553224563599,Victim (Fragile Role),,21.0,0.194,False,,644
Bub Carrington,2024-25,0.0947283580899238,0.0767606124281883,0.0179677456617355,0.0087646758183836,0.8965070247650146,Victim (Fragile Role),,19.0,0.154,False,,645
James Bouknight,2022-23,0.0947171654552221,0.0795348510146141,0.015182314440608,0.0307789798825979,0.8745038509368896,Victim (Fragile Role),,22.0,0.192,False,,646
Frank Ntilikina,2021-22,0.09463810920715329,0.0799344778060913,0.014703631401062,0.0064037782140076,0.898958146572113,Victim (Fragile Role),,23.0,0.165,False,,647
Nassir Little,2022-23,0.09463810920715329,0.0799344778060913,0.014703631401062,0.0064037782140076,0.898958146572113,Victim (Fragile Role),,23.0,0.158,False,,648
Rawle Alkins,2018-19,0.0946038588881491,0.059426937252283,0.0351769216358661,0.0077552618458867,0.8976409435272217,Victim (Fragile Role),,21.0,0.173,False,,649
Alperen Sengun,2023-24,0.0943749621510505,0.0361659601330757,0.0582090020179748,0.0030159130692481,0.90260910987854,Victim (Fragile Role),,21.0,0.27,False,,650
Shamorie Ponds,2019-20,0.09428070113062839,0.0439685881137847,0.0503121130168437,0.0054388670250773,0.9002804756164551,Victim (Fragile Role),,22.0,0.222,False,,651
Justin Anderson,2015-16,0.09421582613140331,0.0847246721386909,0.0094911539927124,0.0335837490856647,0.8722003698348999,Victim (Fragile Role),,22.0,0.152,False,,652
Paul Zipser,2017-18,0.09421582613140331,0.0847246721386909,0.0094911539927124,0.0335837490856647,0.8722003698348999,Victim (Fragile Role),,24.0,0.156,False,,653
Patrick McCaw,2016-17,0.09421582613140331,0.0847246721386909,0.0094911539927124,0.0335837490856647,0.8722003698348999,Victim (Fragile Role),,21.0,0.116,False,,654
Timothe Luwawu-Cabarrot,2018-19,0.09421582613140331,0.0847246721386909,0.0094911539927124,0.0335837490856647,0.8722003698348999,Victim (Fragile Role),,24.0,0.156,False,,655
Kobe Brown,2023-24,0.09421582613140331,0.0847246721386909,0.0094911539927124,0.0335837490856647,0.8722003698348999,Victim (Fragile Role),,24.0,0.104,False,,656
Lamar Stevens,2021-22,0.0939337387681006,0.0269977524876594,0.0669359862804412,0.0103518841788172,0.8957144021987915,Victim (Fragile Role),,24.0,0.169,False,,657
Markelle Fultz,2018-19,0.0937737338244914,0.0770957469940185,0.0166779868304729,0.0444549433887004,0.8617713451385498,Victim (Fragile Role),,21.0,0.189,False,,658
Quinndary Weatherspoon,2019-20,0.0935616046190261,0.0550013519823551,0.038560252636671,0.0086765699088573,0.8977617621421814,Victim (Fragile Role),,23.0,0.107,False,,659
Cheick Diallo,2017-18,0.0932871103286743,0.049356572329998,0.0439305379986763,0.0066238525323569,0.9000890851020813,Victim (Fragile Role),,21.0,0.168,False,,660
Rondae Hollis-Jefferson,2015-16,0.093249287456274,0.0585760399699211,0.0346732474863529,0.007644223049283,0.899106502532959,Victim (Fragile Role),,21.0,0.131,False,,661
Brodric Thomas,2020-21,0.0932329362258315,0.0830126702785492,0.0102202659472823,0.0378828831017017,0.8688841462135315,Victim (Fragile Role),,24.0,0.158,False,,662
Malachi Richardson,2016-17,0.0932329362258315,0.0830126702785492,0.0102202659472823,0.0378828831017017,0.8688841462135315,Victim (Fragile Role),,21.0,0.189,False,,663
Khyri Thomas,2018-19,0.0932329362258315,0.0830126702785492,0.0102202659472823,0.0378828831017017,0.8688841462135315,Victim (Fragile Role),,23.0,0.158,False,,664
Didi Louzada,2020-21,0.0932329362258315,0.0830126702785492,0.0102202659472823,0.0378828831017017,0.8688841462135315,Victim (Fragile Role),,21.0,0.114,False,,665
Ignas Brazdeikis,2020-21,0.0932325785979628,0.0844398736953735,0.0087927049025893,0.022489545866847,0.8842778205871582,Victim (Fragile Role),,22.0,0.171,False,,666
Santi Aldama,2021-22,0.0931017436087131,0.0844682455062866,0.0086334981024265,0.0418547503650188,0.8650435209274292,Victim (Fragile Role),,21.0,0.174,False,,667
Jay Scrubb,2020-21,0.0930383047088979,0.0831052213907241,0.0099330833181738,0.0368184186518192,0.8701432347297668,Victim (Fragile Role),,20.0,0.217,False,,668
